,time,P_min,W10_max,div200,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10m,wstrss10m,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr,mslp,conv_rrate,ls_rrate,mn_conv_prate,mn_ls_prate,mn_tot_prate,sst,vort_10,vort_20,vort_30,vort_50,vort_70,vort_100,vort_150,vort_200,vort_250,vort_300,vort_400,vort_500,vort_600,vort_700,vort_800,vort_850,vort_900,vort_925,vort_950,vort_975,vort_1000,rhum_10,rhum_20,rhum_30,rhum_50,rhum_70,rhum_100,rhum_150,rhum_200,rhum_250,rhum_300,rhum_400,rhum_500,rhum_600,rhum_700,rhum_800,rhum_850,rhum_900,rhum_925,rhum_950,rhum_975,rhum_1000,pvor_10,pvor_20,pvor_30,pvor_50,pvor_70,pvor_100,pvor_150,pvor_200,pvor_250,pvor_300,pvor_400,pvor_500,pvor_600,pvor_700,pvor_850,pvor_925,pvor_975,pvor_1000,gpot_10,gpot_20,gpot_30,gpot_50,gpot_70,gpot_100,gpot_150,gpot_200,gpot_250,gpot_300,gpot_400,gpot_500,gpot_600,gpot_700,gpot_800,gpot_850,gpot_900,gpot_925,gpot_950,gpot_975,gpot_1000,temp_10,temp_20,temp_30,temp_50,temp_70,temp_100,temp_150,temp_200,temp_250,temp_300,temp_400,temp_500,temp_600,temp_700,temp_800,temp_850,temp_900,temp_925,temp_950,temp_975,temp_1000,vvel_10,vvel_20,vvel_30,vvel_50,vvel_70,vvel_100,vvel_150,vvel_200,vvel_250,vvel_300,vvel_400,vvel_500,vvel_600,vvel_700,vvel_850,vvel_925,vvel_975,vvel_1000
0,2020-11-22:06.00.00,1008,10,5.087368117528968e-05,-7.993892722879536e-06,-1.9660543330246583e-05,-4.972943315806333e-06,332.80487060546875,350.6974792480469,349.4390563964844,348.365478515625,345.7951354980469,343.4515991210937,339.4947204589844,339.4257202148437,332.38916015625,330.21124267578125,14.027222633361816,12.203922271728516,13.678288459777832,11.872535705566406,8.045247077941895,1.255058526992798,-4.223613739013672,-0.1920318603515625,297.2341613769531,299.8027572631836,0.0005755554884672165,0.49354124069213867,0.23737692832946777,0.6330356597900391,1.2697535566985607e-05,-3.1600939109921455e-07,9275.5546875,9.1063232421875,0.003212645649909973,-0.0008338391780853271,-5737.12890625,1452.34765625,453907.0,2698792448.0,2859685120.0,2670769.375,2698795008.0,2860138752.0,-1.2037544250488281,505.63525390625,9.527060421183705,-7.130799349397421e-05,-25.392578125,33.3463134765625,-155.10211181640625,-35.1800537109375,-21.9464111328125,1208.611083984375,-123.67062377929688,508.5155029296875,-0.0003343624994158745,-558365.25,-79009.75,0.14442932605743408,64.33599090576172,1009.90302734375,0.00014138780534267426,0.0003295969218015671,0.00015987083315849304,0.0003645322285592556,0.000524402130395174,302.15610122680664,-1.1567128240130842e-05,2.218747977167368e-05,1.9006154616363347e-05,5.475201760418713e-06,9.584662620909512e-06,1.0037911124527454e-05,2.366738044656813e-06,2.639368176460266e-06,-1.8675928004086018e-06,-4.054687451571226e-06,2.3651402443647385e-05,4.749186336994171e-05,4.973623435944319e-05,5.7965400628745556e-05,6.881251465529203e-05,6.790144834667444e-05,6.76038907840848e-05,6.628897972404957e-05,6.523844785988331e-05,6.347813177853823e-05,5.869206506758928e-05,0.043795034289360046,0.18777233362197876,0.8342316150665283,5.024838447570801,16.984153613448143,83.63631439208984,98.69620516896248,99.97828675806522,98.04695135354996,96.86384582519531,94.08397674560547,93.25565338134766,94.91964721679688,86.30950927734375,88.95191192626953,90.4825210571289,91.86473846435547,93.02166748046875,94.97540283203125,92.38417053222656,86.47975158691406,3.2144016586244106e-05,4.5133521780371666e-05,2.33698810916394e-05,1.0368690709583461e-05,7.768016075715423e-06,2.710923581616953e-06,5.5933924159035087e-08,8.804181561572477e-08,8.748611435294151e-08,9.268478606827557e-08,3.694012775667943e-07,6.089067028369755e-07,5.417241482064128e-07,4.4186890590935946e-07,4.316534614190459e-07,4.32410161010921e-07,2.4924520403146744e-07,3.9406586438417435e-08,304438.76171875,259295.421875,233586.912109375,202474.703125,182806.525390625,162630.08984375,139888.83984375,122324.1953125,107762.541015625,95257.2939453125,74466.0751953125,57520.568359375,43226.744140625,30822.88671875,19805.7197265625,14725.537109375,9890.033203125,7556.09033203125,5274.74609375,3042.95458984375,855.5888671875,231.5240364074707,224.79455947875977,216.1450958251953,207.11212921142578,201.20476913452148,192.376953125,204.72694778442383,220.92560577392578,233.82944869995117,244.0887107849121,258.98200607299805,268.96947479248047,275.369441986084,282.82253646850586,288.4317932128906,290.9680595397949,293.40731048583984,294.573974609375,295.5744171142578,296.9131393432617,298.78812408447266,-0.0019415020942687988,-0.00856715440750122,-0.002636432647705078,-0.00659555196762085,-0.008925318717956543,-0.0019568204879760742,-0.32352137565612793,-0.7085385322570801,-0.910611629486084,-0.9376688003540039,-0.8445796966552734,-0.6369247436523438,-0.5502843856811523,-0.4651975631713867,-0.2670602798461914,-0.16357994079589844,-0.08545064926147461,-0.045935630798339844
1,2020-11-22:09.00.00,1006,12,3.553584610926919e-05,1.181549123430159e-06,-1.0324713002773931e-05,-1.4088722309679724e-05,333.31353759765625,351.268310546875,350.0714416503906,348.7788391113281,346.01873779296875,343.6081848144531,338.78875732421875,338.1427001953125,331.2890014648437,329.6749267578125,11.965959548950195,12.47244644165039,11.525801658630373,12.399986267089844,8.117612838745117,1.2663476467132568,-2.7521018981933594,-1.0625495910644531,297.23377990722656,299.80347442626953,0.0014254096895456314,0.5683834552764893,0.23158347606658936,0.537086009979248,1.0326679330319166e-05,-1.1772499419748783e-06,8747.36328125,7.087890625,0.001726984977722168,-0.000750487670302391,-5898.93359375,979.70703125,457019.5,2690850432.0,2848462848.0,2663183.5,2690852224.0,2848920960.0,-2.6563453674316406,558.87744140625,11.03914451226592,-7.125770207494497e-05,-25.44354248046875,14.1865234375,-170.3270263671875,-35.18310546875,-25.12847900390625,962.8504638671875,-104.53854370117188,357.144775390625,-0.0007378645241260529,-613178.75,-90464.75,0.18700647354125977,63.02465271949768,1007.293134765625,0.0003643711097538471,0.00046222610399127007,0.0003959471359848976,0.0005208640359342098,0.0009168162941932678,302.1597023010254,-9.72795533016324e-06,2.1964326151646674e-05,1.935379987116903e-05,6.2652252381667495e-06,1.009515835903585e-05,-1.1097145034000278e-06,5.783338565379381e-06,1.5996512956917286e-05,-3.3496180549263954e-06,-3.4041586332023144e-06,2.884538844227791e-05,4.227086901664734e-05,4.643527790904045e-05,6.138242315500975e-05,7.083534728735685e-05,7.176527287811041e-05,7.231894414871931e-05,7.134838961064816e-05,6.995559670031071e-05,6.720260716974735e-05,6.209418643265963e-05,0.03776778280735016,0.22850777121493593,0.9560457468032837,5.248247146606445,20.668027877807617,87.34304121136665,100.46013641357422,99.97157287597656,100.93684387207031,99.86759948730469,94.69625854492188,92.75521850585938,95.60735321044922,82.86296081542969,84.09657287597656,86.82795715332031,91.3001708984375,93.97802734375,94.67678833007812,92.41639709472656,85.96968078613281,3.3838325180113316e-05,4.3530017137527466e-05,2.2388208890333772e-05,1.030962448567152e-05,7.585935236420482e-06,2.3008251446299255e-06,1.0812073014676571e-07,1.1754036677302793e-07,9.19144440558739e-08,9.475934348301962e-08,4.0851136873243377e-07,5.618067007162608e-07,5.353540473151952e-07,4.4446642277762294e-07,4.402681952342391e-07,4.750036168843508e-07,2.2065069060772657e-07,1.3737007975578308e-08,303964.271484375,258808.390625,233293.8125,202198.126953125,182580.5771484375,162474.0234375,139726.853515625,122142.15625,107560.619140625,95040.482421875,74247.388671875,57299.619140625,43007.041015625,30611.5869140625,19591.43359375,14507.70068359375,9668.2041015625,7333.240234375,5051.26416015625,2819.13720703125,630.88671875,232.84775924682617,223.15898513793945,215.063232421875,206.80421829223633,199.91514587402344,191.6684226989746,205.0214958190918,221.24317932128906,234.13690185546875,244.27896881103516,258.90478515625,268.9826469421387,275.1166877746582,282.79993057250977,288.6531677246094,291.2819938659668,293.5837860107422,294.60338592529297,295.63511657714844,296.9588165283203,298.9488754272461,0.002988368272781372,-0.004803657531738281,-0.009217411279678345,-4.392862319946289e-05,-0.0017592310905456543,0.008540213108062744,-0.37817883491516113,-0.6757922172546387,-0.8285408020019531,-0.8668375015258789,-0.7983856201171875,-0.6309604644775391,-0.527613639831543,-0.3894929885864258,-0.21507644653320312,-0.14615917205810547,-0.06816720962524414,-0.02883005142211914
2,2020-11-22:12.00.00,1008,9,2.7873515136889185e-05,9.01121620699996e-06,-2.1373223717091605e-05,-2.345838947803713e-05,331.5260009765625,350.4328308105469,349.1456298828125,348.2423095703125,345.63787841796875,342.2606201171875,338.5379333496094,338.4119873046875,331.20416259765625,328.7331237792969,12.556196212768556,11.287378311157228,11.288987159729004,10.158026695251465,6.469748020172119,1.0092806816101074,-2.184741973876953,-0.5846061706542969,297.39295196533203,300.07318115234375,0.0008394932374358177,0.4264709949493408,0.19739055633544922,0.47124767303466797,1.17580930236727e-05,4.60352748632431e-06,5160.68359375,4.1614990234375,-0.0019467175006866455,-0.0004411879926919937,-4486.6875,-415.73828125,522407.0625,2694774016.0,2848337792.0,2667461.5,2694773120.0,2848860928.0,-1.7481155395507812,473.78662109375,11.154617317020893,-5.783038795925677e-05,-17.110107421875,0.0888671875,-175.26947021484375,-36.64117431640625,-22.51617431640625,123.3505859375,-105.06661987304688,36.70166015625,-0.00048558786511421204,-630970.25,-81057.75,0.15919256210327148,61.40637969970703,1008.8973828125,0.00021676206961274147,0.00043287500739097595,0.0002331931609660387,0.00043531879782676697,0.0006685070693492889,302.16382598876953,-8.74238321557641e-06,1.8593273125588894e-05,1.3909113476984203e-05,8.520219125784934e-06,6.630216375924647e-06,5.219830200076103e-06,3.7132413126528263e-06,-2.3804022930562496e-06,-1.6469857655465603e-06,2.04483512789011e-07,4.14594542235136e-05,5.790719296783209e-05,6.201548967510462e-05,7.126654963940382e-05,6.546976510435343e-05,5.985365714877844e-05,5.660636816173792e-05,5.5534765124320984e-05,5.412555765360594e-05,5.2521005272865295e-05,4.949013236910105e-05,0.03218725008628098,0.25511208176612854,1.0864442489109933,5.170127868652344,16.22005844116211,65.87568520009518,99.23469543457031,99.29721069335938,99.43882751464844,99.57048034667969,95.28196716308594,91.53019714355469,91.82542419433594,81.77273559570312,81.4170913696289,82.01692199707031,85.04606628417969,88.56175994873047,91.78865051269531,90.73091888427734,83.7156753540039,3.734184429049492e-05,3.9626494981348515e-05,2.2146807168610394e-05,1.0555042535997927e-05,7.30292231310159e-06,4.035235178889707e-06,9.667564881965518e-08,7.705330062890425e-08,7.602648111060262e-08,8.460301614832133e-08,5.250631147646345e-07,6.911568561918102e-07,6.042118911864236e-07,4.99567249789834e-07,3.940367605537176e-07,3.889144863933325e-07,9.409268386662006e-08,1.1394149623811245e-08,304258.361328125,258925.142578125,233448.53515625,202406.470703125,182704.064453125,162485.74609375,139722.611328125,122159.146484375,107612.673828125,95117.1708984375,74354.365234375,57447.052734375,43174.44140625,30762.3515625,19734.5556640625,14648.1865234375,9807.451171875,7472.63427734375,5190.86181640625,2958.578369140625,769.47021484375,234.31751251220703,222.28002166748047,214.10744857788086,206.9072036743164,201.47652053833008,194.8315086364746,204.6884994506836,220.79136276245117,233.56026077270508,243.8505744934082,258.4578628540039,268.31282806396484,275.3917007446289,283.088436126709,288.85849380493164,291.5105781555176,293.75244140625,294.7199401855469,295.72320556640625,297.0775680541992,299.1203155517578,0.0005915462970733643,0.00028568506240844727,-1.329183578491211e-05,-0.0021532773971557617,0.00520634651184082,0.030182957649230957,-0.2673671245574951,-0.4297189712524414,-0.5222105979919434,-0.595515251159668,-0.5388193130493164,-0.3140726089477539,-0.20265579223632812,-0.13954544067382812,-0.1211099624633789,-0.09099245071411133,-0.02793407440185547,0.006772518157958984
3,2020-11-22:15.00.00,1010,10,4.608575545717031e-05,1.5567079572065268e-06,-2.775002394628245e-05,-1.1969399565714411e-05,331.65509033203125,349.717529296875,349.29156494140625,348.5253601074219,345.1361083984375,341.7940979003906,338.7572326660156,337.904541015625,331.8060913085937,329.16802978515625,11.99255657196045,9.995777130126951,11.869924545288086,9.949542999267578,7.149985313415527,1.1153976917266846,-2.5270614624023438,-1.1208457946777344,297.45782470703125,300.1558837890625,0.0007005631923675537,0.3744540214538574,0.17148315906524658,0.4664163589477539,1.8979015294462442e-05,3.584427759051323e-07,6208.5390625,5.119140625,-0.0011755526065826416,-0.0006515644490718842,-5052.37890625,-464.76953125,525102.0625,2700666880.0,2855903104.0,2673159.875,2700667904.0,2856430208.0,-1.8461227416992188,472.8486328125,11.364447593688965,-6.230079452507198e-05,-17.1199951171875,0.0,-174.48394775390625,-34.925048828125,-21.30767822265625,0.0,-107.47271728515625,0.0,-0.0005127973854541779,-628143.0,-76705.25,0.1608874797821045,62.07468697428703,1010.8471484375,0.00023145554587244987,0.0004306994378566742,0.0001946000847965479,0.000446823425590992,0.0006414297968149185,302.15613174438477,-5.617097485810518e-06,1.601339317858219e-05,1.4256511349231005e-05,8.941700798459351e-06,1.145068381447345e-05,1.829168468248099e-05,-1.2690725270658731e-05,-7.941271178424358e-06,5.451147444546223e-07,1.0977964848279953e-05,6.0960534028708935e-05,7.336807902902365e-05,5.961558781564236e-05,6.098649464547634e-05,6.696791388094425e-05,6.348453462123871e-05,5.863211117684841e-05,5.8083562180399895e-05,5.764502566307783e-05,5.700369365513325e-05,5.386385601013899e-05,0.03547596540011,0.2501853406429291,1.097322940826416,5.095970153808594,15.979785919189453,64.06017099320889,100.0252456665039,100.50779724121094,97.13685607910156,95.57225799560547,87.82350158691406,88.30213928222656,91.66207885742188,82.82026672363281,85.31976318359375,85.54850006103516,87.5934676527977,89.25698845088482,91.90621948242188,90.87946319580078,83.84577941894531,4.0511367842555046e-05,3.9337610360234976e-05,2.3227999918162823e-05,1.1088704923167825e-05,8.316215826198459e-06,4.704201273852959e-06,8.249844540841877e-08,2.1299456420820206e-08,5.5399141274392605e-08,1.9345316104590893e-07,7.341795935644768e-07,8.251736289821565e-07,6.177833711262792e-07,4.5112392399460077e-07,4.1692692320793867e-07,3.9358565118163824e-07,1.3737007975578308e-07,1.0506482794880867e-08,304633.1640625,259197.37890625,233639.52734375,202575.01953125,182826.568359375,162657.412109375,139852.404296875,122350.7421875,107811.677734375,95303.837890625,74518.5849609375,57601.3857421875,43320.876953125,30916.265625,19896.53076171875,14813.34130859375,9975.4443359375,7640.93798828125,5359.197265625,3126.822509765625,937.716796875,233.4849090576172,222.43214797973633,214.15496826171875,206.99141311645508,201.6196746826172,195.85608673095703,203.79656600952148,220.34545135498047,233.71259689331055,244.1669464111328,258.68568420410156,268.44282150268555,275.45795822143555,282.7610549926758,288.6362419128418,291.24560546875,293.60667419433594,294.69986724853516,295.7206039428711,297.0950469970703,299.1061477661133,0.0002633780241012573,0.0017350316047668457,0.002753138542175293,0.0019283294677734375,-0.007976353168487549,-1.722574234008789e-05,-0.21175885200500488,-0.4718446731567383,-0.6737642288208008,-0.7476348876953125,-0.5454931259155273,-0.3157930374145508,-0.2519569396972656,-0.2853841781616211,-0.32556724548339844,-0.21026849746704102,-0.08556556701660156,-0.016242504119873047
4,2020-11-22:18.00.00,1009,11,3.86336978408508e-05,-4.496567271417007e-06,-1.146491376857739e-05,-1.9419449017732404e-06,331.8459167480469,349.74298095703125,349.2818298339844,348.06524658203125,344.6236877441406,341.8409423828125,338.75799560546875,337.94940185546875,331.720458984375,329.3302917480469,10.657328605651855,9.396769523620604,11.079800605773926,9.864173889160156,7.511998176574707,1.1718719005584717,-2.115306854248047,-0.8187408447265625,297.5323181152344,299.87100982666016,0.0012138718739151955,0.37036776542663574,0.13846313953399658,0.3702712059020996,1.2460193829610944e-05,1.578708179295063e-06,6795.4765625,2.6767578125,0.0021599680185317993,-0.0007049906998872757,-4323.5390625,739.26171875,506722.625,2697392256.0,2853841536.0,2669795.5,2697396096.0,2854347392.0,-1.8077659606933594,561.22998046875,10.955199196003377,-6.561196641996503e-05,-22.43292236328125,0.0,-164.9412841796875,-36.55645751953125,-22.98876953125,0.0,-111.08612060546875,0.0,-0.0005021598190069199,-593791.5,-82761.5,0.11007344722747803,62.55871085822582,1010.162734375,0.00043109524995088577,0.00031169503927230835,0.0003371899947524071,0.0003497116267681122,0.0006868923082947731,302.1631317138672,-4.481931682676077e-06,1.1615338735282421e-05,1.5147263184189796e-05,9.107956429943442e-06,8.453440386801958e-06,1.9446364603936672e-05,-2.3565953597426414e-06,-1.451931893825531e-06,2.603745087981224e-06,8.931499905884266e-06,4.7015841118991375e-05,7.182953413575888e-05,5.667132791131735e-05,5.733338184654713e-05,6.664625834673643e-05,6.902939639985561e-05,7.006176747381687e-05,7.116363849490881e-05,7.005571387708187e-05,6.735196802765131e-05,6.222527008503675e-05,0.035315077751874924,0.24740469455718994,1.0912762880325317,5.115106582641602,15.6573486328125,71.24805301427841,99.3397216796875,100.08712768554688,101.05396270751953,102.9961166381836,90.29664611816406,89.85920715332031,92.78877258300781,82.69432067871094,87.52272033691406,88.5948257446289,90.1275863647461,91.46916197240353,94.10089111328125,92.64701843261719,86.2010726928711,4.553399048745632e-05,3.8339931052178144e-05,2.440088428556919e-05,1.1756652384065092e-05,8.621951565146446e-06,4.324247129261494e-06,1.3113822205923498e-07,2.160231815651059e-08,1.1909742170246318e-07,2.018896338995546e-07,6.023892638040707e-07,7.353983164648525e-07,5.382644303608686e-07,4.52084350399673e-07,4.5837077777832747e-07,4.263565642759204e-07,2.2677704691886902e-07,1.968874130398035e-08,304557.115234375,259046.0703125,233504.53125,202464.9375,182670.1953125,162557.083984375,139732.376953125,122231.744140625,107690.6328125,95193.3154296875,74438.9658203125,57532.353515625,43248.466796875,30839.3603515625,19823.29833984375,14743.95068359375,9909.6708984375,7576.4736328125,5295.82763671875,3064.8359375,877.666015625,233.5518569946289,222.4868621826172,214.16910934448242,207.05532455444336,201.80661010742188,194.71775817871094,203.77019500732422,220.37350463867188,233.67555236816406,243.78166580200195,258.36777114868164,268.40492248535156,275.37181854248047,282.81050872802734,288.40231704711914,290.95763778686523,293.3741455078125,294.5080871582031,295.5031509399414,296.84222412109375,298.78870391845703,0.0014132708311080933,0.0001856088638305664,-0.006366908550262451,0.0011712908744812012,0.0056999921798706055,0.006756484508514404,-0.20203566551208496,-0.4760885238647461,-0.6419477462768555,-0.6814947128295898,-0.5255775451660156,-0.4695920944213867,-0.4513282775878906,-0.44069862365722656,-0.3926506042480469,-0.2513546943664551,-0.1166996955871582,-0.047794342041015625
5,2020-11-22:21.00.00,1007,12,2.9699647711822763e-05,-5.001636054657865e-06,-7.191421900643036e-06,8.90928458829876e-06,332.0345458984375,349.5386657714844,348.95965576171875,347.6448059082031,344.52130126953125,341.8965759277344,338.19989013671875,338.416748046875,331.97686767578125,329.43072509765625,11.199682235717772,10.97370147705078,11.811311721801758,11.6595458984375,8.125741004943848,1.267615556716919,-1.4645156860351562,1.0883636474609375,297.37609100341797,299.88282775878906,0.002133033238351345,0.27574801445007324,0.11938679218292236,0.19775962829589844,4.126908606849611e-06,1.3498938642442226e-06,6059.3828125,1.28076171875,0.001516580581665039,-0.0006320709362626076,-3883.16796875,591.609375,490043.56213378906,2690543744.0,2845697408.0,2663104.625,2690545408.0,2846188544.0,-2.6513290405273438,601.5703125,11.39286525733769,-6.836945249233395e-05,-27.903564453125,0.0,-174.66619873046875,-39.12353515625,-27.615142822265625,0.0,-128.86663818359375,0.0,-0.0007364759221673012,-628797.25,-99413.625,0.06139516830444336,62.042279198765755,1008.10193359375,0.0005833362229168415,0.0001956624910235405,0.0005925111472606659,0.0002115177921950817,0.0008040266111493111,302.14953231811523,-2.501765266060829e-06,8.20937566459179e-06,9.351351764053106e-06,7.637529051862657e-06,1.0089599527418613e-05,1.5521625755354762e-05,-3.5064731491729617e-06,-1.604779390618205e-05,-1.435715239495039e-05,-1.1602940503507853e-05,4.0494371205568314e-05,6.025773473083973e-05,5.1534269005060196e-05,5.6436751037836075e-05,6.847595795989037e-05,7.158017251640558e-05,7.316668052226305e-05,7.412920240312815e-05,7.37970694899559e-05,7.007457315921783e-05,6.38393685221672e-05,0.03707418590784073,0.20917412638664246,1.1282635927200317,5.550334453582764,15.97079086303711,66.95291900634766,97.31344604492188,98.44503021240234,99.22943878173828,101.74909973144531,91.15283966064453,88.89949041604996,91.24053955078125,82.16368103027344,86.85589599609375,88.12661743164062,90.12104797363281,92.06343841552734,94.18946838378906,93.95045471191406,87.78903198242188,4.756823182106018e-05,3.540888428688049e-05,2.5164088583551347e-05,1.1757278116419911e-05,8.576666004955769e-06,3.843670128844678e-06,1.5895057003945112e-07,1.3248609320726246e-08,2.229444362455979e-08,5.062975105829537e-08,5.029014573665336e-07,6.989421308389865e-07,5.046749720349908e-07,4.273169906809926e-07,4.782195901498199e-07,4.673056537285447e-07,2.715096343308687e-07,2.4054315872490406e-08,304409.16796875,258745.38671875,233168.5703125,202230.591796875,182493.39453125,162381.62109375,139532.36328125,122031.20703125,107499.58984375,95009.45703125,74272.08984375,57364.189453125,43080.7734375,30668.328125,19644.7666015625,14563.97509765625,9729.3935546875,7396.36767578125,5116.1923828125,2886.01904296875,699.896484375,233.09021377563477,223.85660552978516,213.89251708984375,206.44462203979492,201.6912078857422,194.79085159301758,203.94690322875977,220.24549102783203,233.49160385131836,243.53005981445312,258.2296943664551,268.4346618652344,275.2813301086426,283.02651596069336,288.50537490844727,291.0064697265625,293.34422302246094,294.4525833129883,295.4328079223633,296.6669616699219,298.63233184814453,-0.002866402268409729,0.00520285964012146,0.005125612020492554,-0.0035327672958374023,-0.00640261173248291,0.007947087287902832,-0.20264816284179688,-0.42575502395629883,-0.5191750526428223,-0.5338649749755859,-0.4142293930053711,-0.45424365997314453,-0.48290157318115234,-0.46937084197998047,-0.31067752838134766,-0.19137287139892578,-0.08586597442626953,-0.031903743743896484
6,2020-11-23:00.00.00,1006,13,3.993172140326351e-05,-2.2036863356333924e-06,6.920115083630662e-06,-5.6720614338701125e-06,330.9686889648437,349.1266784667969,348.6063842773437,347.84375,345.2452392578125,341.81109619140625,338.9048156738281,339.5732421875,331.7744140625,328.94244384765625,13.301877975463867,11.191036224365234,13.435698509216309,11.413015365600586,8.395857810974121,1.3097537755966189,-0.7602882385253906,0.4322547912597656,297.2390899658203,299.48231506347656,0.0016485173255205154,0.37106478214263916,0.21996796131134033,0.527839183807373,8.575370884500444e-06,1.4310935512185097e-06,6617.453125,-0.4599609375,-0.0021469146013259888,-0.0007182182744145393,-5431.30859375,-633.1484375,549990.3125,2690983296.0,2846383104.0,2663522.0,2690982656.0,2846932992.0,-2.992053985595703,301.48779296875,11.89809799194336,-7.847583037801087e-05,-26.5103759765625,0.0,-190.1973876953125,-40.212921142578125,-30.74920654296875,0.0,-116.78263854980469,0.0,-0.0008311336860060692,-684711.25,-110695.25,0.1490110158920288,62.13917028903961,1008.10625,0.00038198474794626236,0.0003574253059923649,0.00045792106539011,0.0003283456899225712,0.0007862653583288193,302.37176513671875,-4.771573003381491e-06,1.2505101040005684e-05,9.406066965311766e-06,7.283219019882381e-06,8.07089963927865e-06,2.4995810235850513e-05,-5.770358256995678e-06,-8.726841770112514e-06,3.4428085200488567e-06,2.0007602870464325e-05,5.8084726333618164e-05,6.1441445723176e-05,4.783552139997482e-05,5.4485746659338474e-05,7.037271279841661e-05,7.710827048867941e-05,7.915054447948933e-05,7.815356366336346e-05,7.671746425330639e-05,7.443409413099289e-05,6.817106623202562e-05,0.056376558059128,0.18036684393882751,0.9167520999908447,5.326609134674072,16.00493485108018,70.99718336760998,99.63275909423828,98.67683410644531,96.69417572021484,99.35115051269531,92.56599426269531,91.64313507080078,91.69924926757812,85.81541442871094,86.17825317382812,86.0479965209961,88.56002044677734,91.87677764892578,92.33859252929688,90.61063385009766,83.89224243164062,3.867712803184986e-05,3.6822224501520395e-05,2.6773923309519887e-05,1.257596886716783e-05,8.0257304944098e-06,2.901520929299295e-06,1.8945684132631868e-07,1.7789716366678476e-08,8.483220881316811e-08,2.3552820493932813e-07,6.91634340910241e-07,7.545422704424709e-07,4.70332452096045e-07,4.500179784372449e-07,5.213223630562425e-07,4.840258043259382e-07,1.8252467270940542e-07,-9.007635526359081e-09,304441.388671875,259007.8984375,233262.423828125,202223.650390625,182536.5859375,162433.658203125,139507.544921875,122017.171875,107501.59765625,95015.6396484375,74264.4072265625,57358.83984375,43086.5771484375,30668.138671875,19641.7587890625,14559.94140625,9725.51904296875,7394.8798828125,5116.89599609375,2887.319580078125,700.57568359375,229.4542007446289,225.1265983581543,215.52560424804688,206.75867080688477,201.5819549560547,194.4686279296875,203.8639793395996,220.01255798339844,233.30636978149414,243.67510986328125,258.52478408813477,268.21460342407227,275.5458984375,283.1112747192383,288.5754814147949,291.1304054260254,293.2578125,294.15904998779297,295.3434600830078,296.8148880004883,298.85118865966797,-0.001987367868423462,0.0017027854919433594,0.0022996366024017334,0.0005768537521362305,0.00616079568862915,0.018743276596069336,-0.14934659004211426,-0.46280527114868164,-0.5930900573730469,-0.6148757934570312,-0.6108055114746094,-0.6229658126831055,-0.5148220062255859,-0.4097461700439453,-0.2079448699951172,-0.11937427520751953,-0.039576053619384766,0.0067729949951171875
