time,lat,lon
2011-06-16:06.00.00,7.9,129
2011-06-16:09.00.00,8.27999,129.13
2011-06-16:12.00.00,8.6,129.3
2011-06-16:15.00.00,8.835,129.51
2011-06-16:18.00.00,9.13333,129.483
2011-06-16:21.00.00,9.56126,129.314
2011-06-17:00.00.00,10,129.1
2011-06-17:03.00.00,10.4116,128.859
2011-06-17:06.00.00,10.8333,128.533
2011-06-17:09.00.00,11.2884,128.112
2011-06-17:12.00.00,11.7333,127.7
2011-06-17:15.00.00,12.109,127.442
2011-06-17:18.00.00,12.5,127.2
2011-06-17:21.00.00,12.9925,126.858
2011-06-18:00.00.00,13.5,126.467
2011-06-18:03.00.00,13.9484,126.045
2011-06-18:06.00.00,14.3667,125.633
2011-06-18:09.00.00,14.7716,125.27
2011-06-18:12.00.00,15.1615,124.962
2011-06-18:15.00.00,15.5535,124.716
2011-06-18:18.00.00,15.9533,124.527
2011-06-18:21.00.00,16.3711,124.392
2011-06-19:00.00.00,16.8,124.225
2011-06-19:03.00.00,17.2024,123.954
2011-06-19:06.00.00,17.65,123.575
2011-06-19:09.00.00,18.2342,123.117
2011-06-19:12.00.00,18.8,122.55
2011-06-19:15.00.00,19.2095,121.881
2011-06-19:18.00.00,19.525,121.175
2011-06-19:21.00.00,19.8416,120.523
2011-06-20:00.00.00,20.05,119.9
2011-06-20:03.00.00,20.1098,119.305
2011-06-20:06.00.00,20.05,118.725
2011-06-20:09.00.00,19.9408,118.094
2011-06-20:12.00.00,19.775,117.55
2011-06-20:15.00.00,19.5778,117.215
2011-06-20:18.00.00,19.4,116.95
2011-06-20:21.00.00,19.3138,116.6
2011-06-21:00.00.00,19.25,116.25
2011-06-21:03.00.00,19.1411,115.944
2011-06-21:06.00.00,19.025,115.65
2011-06-21:09.00.00,18.8894,115.334
2011-06-21:12.00.00,18.825,115.025
2011-06-21:15.00.00,18.8899,114.748
2011-06-21:18.00.00,19.075,114.475
2011-06-21:21.00.00,19.36,114.175
2011-06-22:00.00.00,19.675,113.875
2011-06-22:03.00.00,19.9169,113.57
2011-06-22:06.00.00,20.125,113.325
2011-06-22:09.00.00,20.3162,113.227
2011-06-22:12.00.00,20.5,113.125
2011-06-22:15.00.00,20.7056,112.881
2011-06-22:18.00.00,20.9,112.55
2011-06-22:21.00.00,21.0725,112.179
2011-06-23:00.00.00,21.2,111.775
2011-06-23:03.00.00,21.2817,111.394
2011-06-23:06.00.00,21.3,110.975
2011-06-23:09.00.00,21.2638,110.47
2011-06-23:12.00.00,21.175,109.95
2011-06-23:15.00.00,21.0537,109.479
2011-06-23:18.00.00,20.925,109.05
2011-06-23:21.00.00,20.8429,108.677
2011-06-24:00.00.00,20.75,108.3
2011-06-24:03.00.00,20.5874,107.858
2011-06-24:06.00.00,20.425,107.375
2011-06-24:09.00.00,20.3223,106.881
2011-06-24:12.00.00,20.25,106.35
2011-06-24:15.00.00,20.1951,105.751
2011-06-24:18.00.00,20.125,105.175
2011-06-24:21.00.00,20.0005,104.692
2011-06-25:00.00.00,19.84,104.3
2011-06-25:03.00.00,19.7009,103.994
2011-06-25:06.00.00,19.5545,103.709
2011-06-25:09.00.00,19.3862,103.399
2011-06-25:12.00.00,19.2,103.04
2011-06-25:15.00.00,19.0506,102.405
2011-06-25:18.00.00,18.9,101.8
