time,lat,lon
2018-10-20:18.00.00 ,8.25,160.8
2018-10-20:21.00.00 ,8.30004,160.323
2018-10-21:00.00.00 ,8.31429,159.743
2018-10-21:03.00.00 ,8.37206,159.171
2018-10-21:06.00.00 ,8.43333,158.642
2018-10-21:09.00.00 ,8.48599,158.212
2018-10-21:12.00.00 ,8.55333,157.8
2018-10-21:15.00.00 ,8.65056,157.361
2018-10-21:18.00.00 ,8.8,156.9
2018-10-21:21.00.00 ,8.98562,156.4
2018-10-22:00.00.00 ,9.25,155.9
2018-10-22:03.00.00 ,9.61487,155.456
2018-10-22:06.00.00 ,10.025,155
2018-10-22:09.00.00 ,10.4224,154.481
2018-10-22:12.00.00 ,10.775,153.925
2018-10-22:15.00.00 ,11.0387,153.354
2018-10-22:18.00.00 ,11.25,152.775
2018-10-22:21.00.00,11.4687,152.205
2018-10-23:00.00.00 ,11.65,151.65
2018-10-23:03.00.00 ,11.7755,151.114
2018-10-23:06.00.00 ,11.875,150.6
2018-10-23:09.00.00 ,11.9594,150.088
2018-10-23:12.00.00 ,12.1,149.625
2018-10-23:15.00.00 ,12.3698,149.257
2018-10-23:18.00.00 ,12.7,148.9
2018-10-23:21.00.00 ,13.0087,148.463
2018-10-24:00.00.00 ,13.325,148
2018-10-24:03.00.00 ,13.6443,147.548
2018-10-24:06.00.00 ,13.975,147.1
2018-10-24:09.00.00 ,14.3249,146.668
2018-10-24:12.00.00 ,14.675,146.225
2018-10-24:15.00.00 ,15.0168,145.754
2018-10-24:18.00.00 ,15.325,145.25
2018-10-24:21.00.00 ,15.5962,144.7
2018-10-25:00.00.00 ,15.8,144.15
2018-10-25:03.00.00 ,15.9149,143.644
2018-10-25:06.00.00 ,16,143.175
2018-10-25:09.00.00 ,16.1317,142.744
2018-10-25:12.00.00 ,16.275,142.325
2018-10-25:15.00.00 ,16.4123,141.894
2018-10-25:18.00.00 ,16.55,141.425
2018-10-25:21.00.00 ,16.6967,140.901
2018-10-26:00.00.00 ,16.825,140.325
2018-10-26:03.00.00 ,16.9017,139.724
2018-10-26:06.00.00 ,16.975,139.075
2018-10-26:09.00.00 ,17.0848,138.379
2018-10-26:12.00.00 ,17.225,137.65
2018-10-26:15.00.00 ,17.4073,136.915
2018-10-26:18.00.00 ,17.575,136.175
2018-10-26:21.00.00 ,17.661,135.446
2018-10-27:00.00.00 ,17.725,134.725
2018-10-27:03.00.00 ,17.8324,133.99
2018-10-27:06.00.00 ,17.925,133.3
2018-10-27:09.00.00 ,17.9647,132.695
2018-10-27:12.00.00 ,17.975,132.15
2018-10-27:15.00.00 ,17.9785,131.628
2018-10-27:18.00.00 ,17.975,131.125
2018-10-27:21.00.00,17.9767,130.614
2018-10-28:00.00.00 ,17.975,130.1
2018-10-28:03.00.00 ,17.9755,129.573
2018-10-28:06.00.00 ,17.95,129.05
2018-10-28:09.00.00 ,17.883,128.544
2018-10-28:12.00.00 ,17.775,128.05
2018-10-28:15.00.00 ,17.6474,127.555
2018-10-28:18.00.00 ,17.475,127.075
2018-10-28:21.00.00 ,17.228,126.619
2018-10-29:00.00.00 ,17,126.175
2018-10-29:03.00.00 ,16.8777,125.742
2018-10-29:06.00.00 ,16.825,125.275
2018-10-29:09.00.00 ,16.8049,124.742
2018-10-29:12.00.00 ,16.8,124.2
2018-10-29:15.00.00 ,16.7873,123.621
2018-10-29:18.00.00 ,16.775,123
2018-10-29:21.00.00 ,16.7662,122.297
2018-10-30:00.00.00 ,16.725,121.575
2018-10-30:03.00.00 ,16.68,120.915
2018-10-30:06.00.00 ,16.65,120.25
2018-10-30:09.00.00 ,16.6918,119.666
2018-10-30:12.00.00 ,16.75,119.2
2018-10-30:15.00.00 ,16.8292,118.87
2018-10-30:18.00.00 ,16.975,118.65
2018-10-30:21.00.00 ,17.1812,118.386
2018-10-31:00.00.00 ,17.45,118.1
2018-10-31:03.00.00 ,17.7538,117.828
2018-10-31:06.00.00 ,18.05,117.6
2018-10-31:09.00.00 ,18.2575,117.441
2018-10-31:12.00.00 ,18.45,117.275
2018-10-31:15.00.00 ,18.6694,117.098
2018-10-31:18.00.00 ,18.9,116.95
2018-10-31:21.00.00 ,19.2375,116.798
2018-11-01:00.00.00 ,19.5,116.7
2018-11-01:03.00.00 ,19.7094,116.612
2018-11-01:06.00.00 ,19.95,116.575
2018-11-01:09.00.00 ,20.1344,116.55
2018-11-01:12.00.00 ,20.275,116.525
2018-11-01:15.00.00 ,20.4219,116.506
2018-11-01:18.00.00 ,20.55,116.525
2018-11-01:21.00.00 ,20.6294,116.447
2018-11-02:00.00.00 ,20.7,116.3
2018-11-02:03.00.00 ,20.7225,116.161
2018-11-02:06.00.00 ,20.7,116.075
2018-11-02:09.00.00 ,20.6044,115.996
2018-11-02:12.00.00 ,20.4933,115.947
2018-11-02:15.00.00 ,20.3593,115.859
2018-11-02:18.00.00 ,20.1917,115.767
2018-11-02:21.00.00 ,20.0295,115.662
2018-11-03:00.00.00 ,19.9,115.571
2018-11-03:03.00.00 ,19.7563,115.456
2018-11-03:06.00.00 ,19.6,115.35
