time,lat,lon
2014-10-30:00.00.00 ,12.7667,140.867
2014-10-30:03.00.00 ,12.7978,140.266
2014-10-30:06.00.00 ,12.8,139.7
2014-10-30:09.00.00 ,12.7532,139.194
2014-10-30:12.00.00 ,12.6667,138.733
2014-10-30:15.00.00 ,12.5399,138.285
2014-10-30:18.00.00 ,12.4333,137.867
2014-10-30:21.00.00 ,12.4057,137.478
2014-10-31:00.00.00 ,12.4385,137.108
2014-10-31:03.00.00 ,12.4928,136.724
2014-10-31:06.00.00 ,12.5733,136.32
2014-10-31:09.00.00 ,12.6731,135.877
2014-10-31:12.00.00 ,12.775,135.425
2014-10-31:15.00.00 ,12.8556,134.99
2014-10-31:18.00.00 ,12.925,134.6
2014-10-31:21.00.00,12.965,134.264
2014-11-01:00.00.00 ,13.05,134
2014-11-01:03.00.00 ,13.2412,133.797
2014-11-01:06.00.00 ,13.5,133.65
2014-11-01:09.00.00 ,13.7612,133.536
2014-11-01:12.00.00 ,14.075,133.425
2014-11-01:15.00.00 ,14.475,133.272
2014-11-01:18.00.00 ,14.875,133.1
2014-11-01:21.00.00 ,15.1588,132.906
2014-11-02:00.00.00 ,15.45,132.75
2014-11-02:03.00.00 ,15.8506,132.699
2014-11-02:06.00.00 ,16.3,132.675
2014-11-02:09.00.00 ,16.765,132.591
2014-11-02:12.00.00 ,17.2,132.5
2014-11-02:15.00.00 ,17.5512,132.413
2014-11-02:18.00.00 ,17.85,132.375
2014-11-02:21.00.00 ,18.1269,132.416
2014-11-03:00.00.00 ,18.4,132.525
2014-11-03:03.00.00 ,18.6955,132.648
2014-11-03:06.00.00 ,19.025,132.85
2014-11-03:09.00.00 ,19.4032,133.156
2014-11-03:12.00.00 ,19.8,133.525
2014-11-03:15.00.00 ,20.1769,133.898
2014-11-03:18.00.00 ,20.55,134.275
2014-11-03:21.00.00 ,20.9175,134.64
2014-11-04:00.00.00 ,21.3,134.975
2014-11-04:03.00.00 ,21.7155,135.256
2014-11-04:06.00.00 ,22.15,135.525
2014-11-04:09.00.00 ,22.5811,135.822
2014-11-04:12.00.00 ,23.025,136.15
2014-11-04:15.00.00 ,23.495,136.516
2014-11-04:18.00.00 ,23.925,136.8
2014-11-04:21.00.00 ,24.273,137.08
2014-11-05:00.00.00 ,24.625,137.375
2014-11-05:03.00.00 ,25.0543,137.699
2014-11-05:06.00.00 ,25.525,138.05
2014-11-05:09.00.00 ,25.9893,138.431
2014-11-05:12.00.00 ,26.375,138.775
2014-11-05:15.00.00 ,26.7808,139.128
2014-11-05:18.00.00 ,27.225,139.475
2014-11-05:21.00.00,27.7045,139.756
2014-11-06:00.00.00 ,28.275,140.125
2014-11-06:03.00.00 ,28.9059,140.68
2014-11-06:06.00.00 ,29.7333,141.42
2014-11-06:09.00.00 ,30.8423,142.305
2014-11-06:12.00.00 ,32.075,143.392
2014-11-06:15.00.00 ,33.1735,144.553
