time,lat,lon
2018-06-03:18.00.00,9.7,131.8
2018-06-03:21.00.00,9.6175,131.848
2018-06-04:00.00.00,9.6,131.9
2018-06-04:03.00.00,9.685,131.957
2018-06-04:06.00.00,9.8,132
2018-06-04:09.00.00,9.8575,132.008
2018-06-04:12.00.00,9.9,132
2018-06-04:15.00.00,9.95,132
2018-06-04:18.00.00,10,132
2018-06-04:21.00.00,10.02,131.993
2018-06-05:00.00.00,10.1,132
2018-06-05:03.00.00,10.3275,132.042
2018-06-05:06.00.00,10.6,132.1
2018-06-05:09.00.00,10.755,132.195
2018-06-05:12.00.00,11,132.2
2018-06-05:15.00.00,11.5126,131.988
2018-06-05:18.00.00,12.1,131.7
2018-06-05:21.00.00,12.5724,131.507
2018-06-06:00.00.00,13,131.26
2018-06-06:03.00.00,13.4025,130.933
2018-06-06:06.00.00,13.8,130.571
2018-06-06:09.00.00,14.2112,130.2
2018-06-06:12.00.00,14.6,129.85
2018-06-06:15.00.00,14.9437,129.517
2018-06-06:18.00.00,15.25,129.2
2018-06-06:21.00.00,15.5513,128.863
2018-06-07:00.00.00,15.7778,128.422
2018-06-07:03.00.00,15.8724,128.181
2018-06-07:06.00.00,15.9636,127.973
2018-06-07:09.00.00,16.1559,127.671
2018-06-07:12.00.00,16.4333,127.5
2018-06-07:15.00.00,16.6992,127.453
2018-06-07:18.00.00,16.9462,127.5
2018-06-07:21.00.00,17.2546,127.548
2018-06-08:00.00.00,17.6667,127.52
2018-06-08:03.00.00,18.2157,127.335
2018-06-08:06.00.00,18.8,127.1
2018-06-08:09.00.00,19.305,126.893
2018-06-08:12.00.00,19.75,126.75
2018-06-08:15.00.00,20.1156,126.699
2018-06-08:18.00.00,20.5,126.75
2018-06-08:21.00.00,21.0431,126.877
2018-06-09:00.00.00,21.575,127.075
2018-06-09:03.00.00,21.9462,127.294
2018-06-09:06.00.00,22.25,127.55
2018-06-09:09.00.00,22.5506,127.802
2018-06-09:12.00.00,22.875,128.125
2018-06-09:15.00.00,23.244,128.53
2018-06-09:18.00.00,23.725,129.125
2018-06-09:21.00.00,24.4478,129.864
2018-06-10:00.00.00,25.175,130.65
2018-06-10:03.00.00,25.8192,131.377
2018-06-10:06.00.00,26.375,132.2
2018-06-10:09.00.00,26.9798,133.2
2018-06-10:12.00.00,27.675,134.25
2018-06-10:15.00.00,28.3045,135.321
2018-06-10:18.00.00,28.975,136.425
2018-06-10:21.00.00,29.755,137.535
2018-06-11:00.00.00,30.65,138.7
2018-06-11:03.00.00,31.6481,139.906
2018-06-11:06.00.00,32.7067,141.28
2018-06-11:09.00.00,33.7173,142.934
2018-06-11:12.00.00,34.6833,144.658
2018-06-11:15.00.00,35.6531,146.272
