time,lat,lon
2013-10-27:18.00.00,12.7,142.25
2013-10-27:21.00.00,13.3934,141.32
2013-10-28:00.00.00,14.0143,140.386
2013-10-28:03.00.00,14.3481,139.598
2013-10-28:06.00.00,14.5909,138.818
2013-10-28:09.00.00,14.8743,137.968
2013-10-28:12.00.00,15.1333,137.167
2013-10-28:15.00.00,15.3828,136.499
2013-10-28:18.00.00,15.5308,135.854
2013-10-28:21.00.00,15.4891,135.117
2013-10-29:00.00.00,15.42,134.433
2013-10-29:03.00.00,15.4559,133.903
2013-10-29:06.00.00,15.525,133.425
2013-10-29:09.00.00,15.583,132.892
2013-10-29:12.00.00,15.675,132.325
2013-10-29:15.00.00,15.8242,131.729
2013-10-29:18.00.00,16,131.1
2013-10-29:21.00.00,16.1473,130.452
2013-10-30:00.00.00,16.325,129.775
2013-10-30:03.00.00,16.5873,129.074
2013-10-30:06.00.00,16.85,128.35
2013-10-30:09.00.00,17.0273,127.612
2013-10-30:12.00.00,17.175,126.875
2013-10-30:15.00.00,17.3467,126.146
2013-10-30:18.00.00,17.5,125.45
2013-10-30:21.00.00,17.6035,124.804
2013-10-31:00.00.00,17.7,124.2
2013-10-31:03.00.00,17.8316,123.625
2013-10-31:06.00.00,17.975,123.05
2013-10-31:09.00.00,18.1085,122.442
2013-10-31:12.00.00,18.25,121.8
2013-10-31:15.00.00,18.4107,121.099
2013-10-31:18.00.00,18.575,120.425
2013-10-31:21.00.00,18.734,119.872
2013-11-01:00.00.00,18.875,119.35
2013-11-01:03.00.00,18.9807,118.753
2013-11-01:06.00.00,19.075,118.175
2013-11-01:09.00.00,19.1929,117.674
2013-11-01:12.00.00,19.3,117.225
2013-11-01:15.00.00,19.3681,116.782
2013-11-01:18.00.00,19.425,116.4
2013-11-01:21.00.00,19.4849,116.102
2013-11-02:00.00.00,19.575,115.85
2013-11-02:03.00.00,19.7338,115.567
2013-11-02:06.00.00,19.9,115.325
2013-11-02:09.00.00,20.0149,115.167
2013-11-02:12.00.00,20.1,115.05
2013-11-02:15.00.00,20.1738,114.916
2013-11-02:18.00.00,20.225,114.8
2013-11-02:21.00.00,20.2612,114.725
2013-11-03:00.00.00,20.275,114.65
2013-11-03:03.00.00,20.2943,114.548
2013-11-03:06.00.00,20.25,114.4
2013-11-03:09.00.00,20.1093,114.205
2013-11-03:12.00.00,19.875,113.95
2013-11-03:15.00.00,19.5742,113.664
2013-11-03:18.00.00,19.225,113.3
2013-11-03:21.00.00,18.8937,112.845
2013-11-04:00.00.00,18.525,112.325
2013-11-04:03.00.00,18.0824,111.797
2013-11-04:06.00.00,17.6286,111.25
2013-11-04:09.00.00,17.2266,110.697
2013-11-04:12.00.00,16.8125,110.125
2013-11-04:15.00.00,16.2954,109.502
2013-11-04:18.00.00,15.75,108.9
