time,lat,lon
2013-06-06:18.00.00,12.9,128.5
2013-06-06:21.00.00,13.0975,128.755
2013-06-07:00.00.00,13.3,129.1
2013-06-07:03.00.00,13.52,129.223
2013-06-07:06.00.00,14.18,129.42
2013-06-07:09.00.00,14.7858,129.571
2013-06-07:12.00.00,15.45,129.675
2013-06-07:15.00.00,15.9085,129.588
2013-06-07:18.00.00,16.2364,129.418
2013-06-07:21.00.00,16.5741,129.245
2013-06-08:00.00.00,16.8667,129.2
2013-06-08:03.00.00,17.0909,129.35
2013-06-08:06.00.00,17.3,129.6
2013-06-08:09.00.00,17.5075,129.824
2013-06-08:12.00.00,17.8,130.069
2013-06-08:15.00.00,18.2629,130.329
2013-06-08:18.00.00,18.78,130.58
2013-06-08:21.00.00,19.2631,130.798
2013-06-09:00.00.00,19.725,131.025
2013-06-09:03.00.00,20.1568,131.276
2013-06-09:06.00.00,20.525,131.55
2013-06-09:09.00.00,20.8099,131.835
2013-06-09:12.00.00,21.05,132.15
2013-06-09:15.00.00,21.2757,132.518
2013-06-09:18.00.00,21.55,132.875
2013-06-09:21.00.00,21.9373,133.134
2013-06-10:00.00.00,22.4,133.4
2013-06-10:03.00.00,22.8831,133.767
2013-06-10:06.00.00,23.4,134.175
2013-06-10:09.00.00,23.8999,134.574
2013-06-10:12.00.00,24.475,134.975
2013-06-10:15.00.00,25.1801,135.399
2013-06-10:18.00.00,25.975,135.775
2013-06-10:21.00.00,26.8104,136.028
2013-06-11:00.00.00,27.65,136.25
2013-06-11:03.00.00,28.4708,136.583
2013-06-11:06.00.00,29.175,136.85
2013-06-11:09.00.00,29.698,136.905
2013-06-11:12.00.00,30.075,136.875
2013-06-11:15.00.00,30.3931,136.879
2013-06-11:18.00.00,30.625,136.925
2013-06-11:21.00.00,30.8268,137.021
2013-06-12:00.00.00,30.95,137.225
2013-06-12:03.00.00,30.9719,137.572
2013-06-12:06.00.00,30.975,138.1
2013-06-12:09.00.00,31.0301,138.436
2013-06-12:12.00.00,31.175,138.85
2013-06-12:15.00.00,31.4725,139.224
2013-06-12:18.00.00,31.8,139.473
2013-06-12:21.00.00,32.0535,139.528
2013-06-13:00.00.00,32.2462,139.477
2013-06-13:03.00.00,32.3883,139.48
2013-06-13:06.00.00,32.4,139.433
2013-06-13:09.00.00,32.3143,139.238
2013-06-13:12.00.00,32.1333,139.033
2013-06-13:15.00.00,31.9058,138.933
2013-06-13:18.00.00,31.6333,138.933
2013-06-13:21.00.00,31.3351,139.037
2013-06-14:00.00.00,31.0667,139.2
2013-06-14:03.00.00,30.8817,139.355
2013-06-14:06.00.00,30.7667,139.5
2013-06-14:09.00.00,30.6891,139.605
2013-06-14:12.00.00,30.6727,139.691
2013-06-14:15.00.00,30.699,139.783
2013-06-14:18.00.00,30.7444,139.878
