time,lat,lon
2009-05-02:18.00.00 ,9.73333,111.1
2009-05-02:21.00.00,9.71919,111.248
2009-05-03:00.00.00 ,9.7,111.367
2009-05-03:03.00.00 ,9.67999,111.438
2009-05-03:06.00.00 ,9.7,111.5
2009-05-03:09.00.00 ,9.79393,111.609
2009-05-03:12.00.00 ,9.92667,111.74
2009-05-03:15.00.00 ,10.0637,111.873
2009-05-03:18.00.00 ,10.225,112
2009-05-03:21.00.00 ,10.4106,112.166
2009-05-04:00.00.00 ,10.6,112.275
2009-05-04:03.00.00 ,10.7644,112.241
2009-05-04:06.00.00 ,10.925,112.15
2009-05-04:09.00.00 ,11.1094,112.096
2009-05-04:12.00.00 ,11.275,112.05
2009-05-04:15.00.00 ,11.3806,112.005
2009-05-04:18.00.00 ,11.475,111.975
2009-05-04:21.00.00 ,11.5862,111.973
2009-05-05:00.00.00 ,11.75,111.975
2009-05-05:03.00.00 ,12.0063,111.935
2009-05-05:06.00.00 ,12.3,111.925
2009-05-05:09.00.00 ,12.5681,111.989
2009-05-05:12.00.00 ,12.825,112.125
2009-05-05:15.00.00 ,13.0775,112.311
2009-05-05:18.00.00 ,13.3,112.55
2009-05-05:21.00.00 ,13.4624,112.793
2009-05-06:00.00.00 ,13.625,113.1
2009-05-06:03.00.00 ,13.8644,113.502
2009-05-06:06.00.00 ,14.1,113.95
2009-05-06:09.00.00 ,14.2535,114.347
2009-05-06:12.00.00 ,14.4,114.8
2009-05-06:15.00.00 ,14.6012,115.377
2009-05-06:18.00.00 ,14.825,116.025
2009-05-06:21.00.00 ,15.0423,116.675
2009-05-07:00.00.00 ,15.275,117.35
2009-05-07:03.00.00 ,15.5261,118.043
2009-05-07:06.00.00 ,15.8,118.75
2009-05-07:09.00.00 ,16.1054,119.457
2009-05-07:12.00.00 ,16.4,120.175
2009-05-07:15.00.00 ,16.6657,120.884
2009-05-07:18.00.00 ,16.85,121.65
2009-05-07:21.00.00 ,16.9054,122.563
2009-05-08:00.00.00 ,16.9,123.45
2009-05-08:03.00.00 ,16.9244,124.134
2009-05-08:06.00.00 ,16.95,124.75
2009-05-08:09.00.00 ,16.9714,125.464
2009-05-08:12.00.00 ,17,126.1
2009-05-08:15.00.00 ,17.0478,126.542
2009-05-08:18.00.00 ,17.1,126.875
2009-05-08:21.00.00,17.1318,127.206
2009-05-09:00.00.00 ,17.175,127.5
2009-05-09:03.00.00 ,17.2418,127.763
2009-05-09:06.00.00 ,17.35,128.025
2009-05-09:09.00.00 ,17.482,128.394
2009-05-09:12.00.00 ,17.7,128.65
2009-05-09:15.00.00 ,18.0674,128.624
2009-05-09:18.00.00 ,18.45,128.425
2009-05-09:21.00.00 ,18.6789,128.135
2009-05-10:00.00.00 ,18.9,127.9
2009-05-10:03.00.00 ,19.2275,127.96
2009-05-10:06.00.00 ,19.6,128.05
2009-05-10:09.00.00 ,19.9957,127.918
2009-05-10:12.00.00 ,20.35,127.725
2009-05-10:15.00.00 ,20.5606,127.6
2009-05-10:18.00.00 ,20.775,127.475
2009-05-10:21.00.00 ,21.185,127.326
2009-05-11:00.00.00 ,21.55,127.15
2009-05-11:03.00.00 ,21.6276,126.877
2009-05-11:06.00.00 ,21.675,126.725
2009-05-11:09.00.00 ,21.914,126.936
2009-05-11:12.00.00 ,22.25,127.2
2009-05-11:15.00.00 ,22.6206,127.217
2009-05-11:18.00.00 ,23.0267,127.127
2009-05-11:21.00.00 ,23.4382,126.974
2009-05-12:00.00.00 ,23.8077,126.869
2009-05-12:03.00.00 ,24.0699,126.966
2009-05-12:06.00.00 ,24.3,127.2
2009-05-12:09.00.00 ,24.5526,127.504
2009-05-12:12.00.00 ,24.8,127.833
2009-05-12:15.00.00 ,25.0383,128.101
2009-05-12:18.00.00 ,25.2667,128.333
2009-05-12:21.00.00 ,25.4859,128.54
2009-05-13:00.00.00 ,25.7,128.733
