time,lat,lon
2015-10-12:00.00.00,13.9,150.75
2015-10-12:03.00.00,14.1612,149.747
2015-10-12:06.00.00,14.3714,148.914
2015-10-12:09.00.00,14.5897,148.246
2015-10-12:12.00.00,14.8364,147.564
2015-10-12:15.00.00,15.1593,146.7
2015-10-12:18.00.00,15.4667,145.6
2015-10-12:21.00.00,15.6859,144.241
2015-10-13:00.00.00,15.8154,142.846
2015-10-13:03.00.00,15.9054,141.718
2015-10-13:06.00.00,15.94,140.773
2015-10-13:09.00.00,15.9319,139.981
2015-10-13:12.00.00,15.85,139.1
2015-10-13:15.00.00,15.827,138.3
2015-10-13:18.00.00,15.825,137.575
2015-10-13:21.00.00,15.7911,136.831
2015-10-14:00.00.00,15.75,136.125
2015-10-14:03.00.00,15.716,135.467
2015-10-14:06.00.00,15.675,134.85
2015-10-14:09.00.00,15.6124,134.234
2015-10-14:12.00.00,15.55,133.675
2015-10-14:15.00.00,15.5046,133.223
2015-10-14:18.00.00,15.475,132.775
2015-10-14:21.00.00,15.4548,132.246
2015-10-15:00.00.00,15.45,131.625
2015-10-15:03.00.00,15.4627,130.873
2015-10-15:06.00.00,15.55,130.125
2015-10-15:09.00.00,15.5559,129.555
2015-10-15:12.00.00,15.525,129.075
2015-10-15:15.00.00,15.5012,128.581
2015-10-15:18.00.00,15.5,128.125
2015-10-15:21.00.00,15.5642,127.723
2015-10-16:00.00.00,15.625,127.325
2015-10-16:03.00.00,15.6038,126.851
2015-10-16:06.00.00,15.575,126.4
2015-10-16:09.00.00,15.6011,126.054
2015-10-16:12.00.00,15.65,125.75
2015-10-16:15.00.00,15.7037,125.423
2015-10-16:18.00.00,15.75,125.1
2015-10-16:21.00.00,15.7681,124.789
2015-10-17:00.00.00,15.775,124.475
2015-10-17:03.00.00,15.78,124.141
2015-10-17:06.00.00,15.8,123.8
2015-10-17:09.00.00,15.8548,123.487
2015-10-17:12.00.00,15.925,123.125
2015-10-17:15.00.00,16.0027,122.627
2015-10-17:18.00.00,16.05,122.125
2015-10-17:21.00.00,16.0068,121.732
2015-10-18:00.00.00,15.975,121.425
2015-10-18:03.00.00,16.0506,121.186
2015-10-18:06.00.00,16.175,121
2015-10-18:09.00.00,16.2775,120.825
2015-10-18:12.00.00,16.425,120.65
2015-10-18:15.00.00,16.6544,120.426
2015-10-18:18.00.00,16.925,120.225
2015-10-18:21.00.00,17.1931,120.087
2015-10-19:00.00.00,17.45,120.025
2015-10-19:03.00.00,17.6775,120.04
2015-10-19:06.00.00,17.875,120.1
2015-10-19:09.00.00,18.0525,120.148
2015-10-19:12.00.00,18.2,120.2
2015-10-19:15.00.00,18.3106,120.241
2015-10-19:18.00.00,18.425,120.3
2015-10-19:21.00.00,18.5944,120.397
2015-10-20:00.00.00,18.7733,120.533
2015-10-20:03.00.00,18.9339,120.681
2015-10-20:06.00.00,19.0692,120.854
2015-10-20:09.00.00,19.1725,121.049
2015-10-20:12.00.00,19.2333,121.267
2015-10-20:15.00.00,19.2359,121.538
2015-10-20:18.00.00,19.23,121.84
2015-10-20:21.00.00,19.2737,122.086
2015-10-21:00.00.00,19.34,122.28
2015-10-21:03.00.00,19.3525,122.605
2015-10-21:06.00.00,19.4,122.7
