time,lat,lon
2017-11-07:12.00.00 ,10.1,134.2
2017-11-07:15.00.00 ,10.3233,133.16
2017-11-07:18.00.00 ,10.525,132.2
2017-11-07:21.00.00 ,10.6399,131.362
2017-11-08:00.00.00 ,10.751,130.51
2017-11-08:03.00.00 ,10.8893,129.66
2017-11-08:06.00.00 ,11.0545,128.818
2017-11-08:09.00.00 ,11.2341,127.942
2017-11-08:12.00.00 ,11.4667,127.1
2017-11-08:15.00.00 ,11.823,126.33
2017-11-08:18.00.00 ,12.2,125.6
2017-11-08:21.00.00,12.4815,124.876
2017-11-09:00.00.00 ,12.7333,124.167
2017-11-09:03.00.00 ,12.9973,123.462
2017-11-09:06.00.00 ,13.2667,122.767
2017-11-09:09.00.00 ,13.5499,122.063
2017-11-09:12.00.00 ,13.8308,121.4
2017-11-09:15.00.00 ,14.0716,120.803
2017-11-09:18.00.00 ,14.3333,120.233
2017-11-09:21.00.00 ,14.6575,119.641
2017-11-10:00.00.00 ,15.05,119.125
2017-11-10:03.00.00 ,15.4847,118.743
2017-11-10:06.00.00 ,15.95,118.4
2017-11-10:09.00.00 ,16.4538,117.977
2017-11-10:12.00.00 ,16.875,117.55
2017-11-10:15.00.00 ,17.0892,117.171
2017-11-10:18.00.00 ,17.225,116.8
2017-11-10:21.00.00 ,17.4324,116.417
2017-11-11:00.00.00 ,17.625,116
2017-11-11:03.00.00 ,17.7764,115.498
2017-11-11:06.00.00 ,17.875,115.025
2017-11-11:09.00.00 ,17.926,114.71
2017-11-11:12.00.00 ,17.925,114.425
2017-11-11:15.00.00 ,17.8825,114.045
2017-11-11:18.00.00 ,17.8267,113.627
2017-11-11:21.00.00 ,17.8167,113.276
2017-11-12:00.00.00 ,17.7923,112.962
2017-11-12:03.00.00 ,17.6767,112.631
2017-11-12:06.00.00 ,17.5333,112.3
2017-11-12:09.00.00 ,17.4249,112.031
2017-11-12:12.00.00 ,17.3667,111.767
2017-11-12:15.00.00 ,17.3875,111.455
2017-11-12:18.00.00 ,17.4273,111.136
2017-11-12:21.00.00 ,17.429,110.831
2017-11-13:00.00.00 ,17.4,110.538
2017-11-13:03.00.00 ,17.3483,110.295
2017-11-13:06.00.00 ,17.32,110.08
2017-11-13:09.00.00 ,17.35,109.865
2017-11-13:12.00.00 ,17.4,109.6
2017-11-13:15.00.00 ,17.4225,109.3
2017-11-13:18.00.00 ,17.4,109
2017-11-13:21.00.00,17.3225,108.735
2017-11-14:00.00.00 ,17.21,108.51
2017-11-14:03.00.00 ,17.0499,108.3
2017-11-14:06.00.00 ,16.9,108.1
2017-11-14:09.00.00 ,16.7876,107.862
2017-11-14:12.00.00 ,16.7,107.6
