time,lat,lon
2019-11-24:12.00.00,8.6,159.7
2019-11-24:15.00.00,8.65755,159.195
2019-11-24:18.00.00,8.7,158.6
2019-11-24:21.00.00,8.72744,157.852
2019-11-25:00.00.00,8.8,157.1
2019-11-25:03.00.00,8.955,156.1
2019-11-25:06.00.00,9.2,155.2
2019-11-25:09.00.00,9.5568,154.438
2019-11-25:12.00.00,9.61667,153.25
2019-11-25:15.00.00,9.76586,152.196
2019-11-25:18.00.00,9.96364,151.255
2019-11-25:21.00.00,10.2351,150.39
2019-11-26:00.00.00,10.5133,149.473
2019-11-26:03.00.00,10.7882,148.44
2019-11-26:06.00.00,11.05,147.35
2019-11-26:09.00.00,11.296,146.331
2019-11-26:12.00.00,11.475,145.375
2019-11-26:15.00.00,11.5735,144.475
2019-11-26:18.00.00,11.575,143.65
2019-11-26:21.00.00,11.4623,142.869
2019-11-27:00.00.00,11.35,142.175
2019-11-27:03.00.00,11.3792,141.559
2019-11-27:06.00.00,11.45,141.025
2019-11-27:09.00.00,11.4618,140.523
2019-11-27:12.00.00,11.51,140.1
2019-11-27:15.00.00,11.6187,139.759
2019-11-27:18.00.00,11.775,139.475
2019-11-27:21.00.00,11.9006,139.174
2019-11-28:00.00.00,12.075,138.925
2019-11-28:03.00.00,12.3356,138.761
2019-11-28:06.00.00,12.675,138.65
2019-11-28:09.00.00,13.0856,138.535
2019-11-28:12.00.00,13.5,138.45
2019-11-28:15.00.00,13.8631,138.426
2019-11-28:18.00.00,14.125,138.375
2019-11-28:21.00.00,14.2469,138.21
2019-11-29:00.00.00,14.275,138.1
2019-11-29:03.00.00,14.2956,137.818
2019-11-29:06.00.00,14.275,137.625
2019-11-29:09.00.00,14.2256,137.417
2019-11-29:12.00.00,14.15,137.175
2019-11-29:15.00.00,14.07,136.896
2019-11-29:18.00.00,13.975,136.575
2019-11-29:21.00.00,13.8643,136.233
2019-11-30:00.00.00,13.75,135.85
2019-11-30:03.00.00,13.6498,135.458
2019-11-30:06.00.00,13.55,134.975
2019-11-30:09.00.00,13.4282,134.344
2019-11-30:12.00.00,13.325,133.65
2019-11-30:15.00.00,13.2742,132.996
2019-11-30:18.00.00,13.25,132.35
2019-11-30:21.00.00,13.2212,131.692
2019-12-01:00.00.00,13.2,131.075
2019-12-01:03.00.00,13.1892,130.542
2019-12-01:06.00.00,13.175,130.05
2019-12-01:09.00.00,13.1391,129.572
2019-12-01:12.00.00,13.1,129.05
2019-12-01:15.00.00,13.0789,128.399
2019-12-01:18.00.00,13.05,127.725
2019-12-01:21.00.00,12.9799,127.122
2019-12-02:00.00.00,12.925,126.575
2019-12-02:03.00.00,12.9425,126.086
2019-12-02:06.00.00,12.975,125.625
2019-12-02:09.00.00,12.9567,125.163
2019-12-02:12.00.00,12.95,124.675
2019-12-02:15.00.00,13.0068,124.094
2019-12-02:18.00.00,13.1,123.45
2019-12-02:21.00.00,13.1324,122.802
2019-12-03:00.00.00,13.175,122.2
2019-12-03:03.00.00,13.2068,121.555
2019-12-03:06.00.00,13.25,120.95
2019-12-03:09.00.00,13.2899,120.414
2019-12-03:12.00.00,13.4,119.85
2019-12-03:15.00.00,13.6049,119.326
2019-12-03:18.00.00,13.8,118.8
2019-12-03:21.00.00,13.9524,118.341
2019-12-04:00.00.00,14.075,117.875
2019-12-04:03.00.00,14.1949,117.466
2019-12-04:06.00.00,14.275,117.05
2019-12-04:09.00.00,14.3624,116.639
2019-12-04:12.00.00,14.475,116.275
2019-12-04:15.00.00,14.5868,115.828
2019-12-04:18.00.00,14.625,115.375
2019-12-04:21.00.00,14.5645,114.846
2019-12-05:00.00.00,14.4,114.375
2019-12-05:03.00.00,14.1232,114
2019-12-05:06.00.00,13.8,113.714
2019-12-05:09.00.00,13.4415,113.496
2019-12-05:12.00.00,13.0333,113.333
2019-12-05:15.00.00,12.6533,113.253
2019-12-05:18.00.00,12.22,113.24
2019-12-05:21.00.00,11.6987,113.278
2019-12-06:00.00.00,11.1,113.383
2019-12-06:03.00.00,10.415,113.608
2019-12-06:06.00.00,9.8,113.7
2019-12-06:09.00.00,9.15751,113.76
2019-12-06:12.00.00,8.51,113.8
