time,lat,lon
2008-05-06:18.00.00 ,7.2,134.2
2008-05-06:21.00.00 ,7.03756,133.842
2008-05-07:00.00.00 ,7.3,133.42
2008-05-07:03.00.00 ,7.44501,133.043
2008-05-07:06.00.00 ,7.59091,132.673
2008-05-07:09.00.00 ,7.72251,132.321
2008-05-07:12.00.00 ,7.86,132.06
2008-05-07:15.00.00 ,8.01372,131.882
2008-05-07:18.00.00 ,8.2,131.75
2008-05-07:21.00.00,8.40125,131.626
2008-05-08:00.00.00 ,8.625,131.55
2008-05-08:03.00.00 ,8.86749,131.535
2008-05-08:06.00.00 ,9.125,131.55
2008-05-08:09.00.00 ,9.38188,131.541
2008-05-08:12.00.00 ,9.65,131.55
2008-05-08:15.00.00 ,9.91312,131.592
2008-05-08:18.00.00 ,10.225,131.675
2008-05-08:21.00.00 ,10.6275,131.811
2008-05-09:00.00.00 ,11.075,131.95
2008-05-09:03.00.00 ,11.5162,132.046
2008-05-09:06.00.00 ,11.95,132.1
2008-05-09:09.00.00 ,12.3519,132.111
2008-05-09:12.00.00 ,12.75,132.1
2008-05-09:15.00.00 ,13.1675,132.106
2008-05-09:18.00.00 ,13.6,132.1
2008-05-09:21.00.00 ,14.0369,132.057
2008-05-10:00.00.00 ,14.5,132.025
2008-05-10:03.00.00 ,14.9806,132.064
2008-05-10:06.00.00 ,15.525,132.1
2008-05-10:09.00.00 ,16.1688,132.063
2008-05-10:12.00.00 ,16.85,132
2008-05-10:15.00.00 ,17.4894,131.95
2008-05-10:18.00.00 ,18.125,131.9
2008-05-10:21.00.00 ,18.7731,131.82
2008-05-11:00.00.00 ,19.425,131.8
2008-05-11:03.00.00 ,20.075,131.899
2008-05-11:06.00.00 ,20.725,132.1
2008-05-11:09.00.00 ,21.3487,132.349
2008-05-11:12.00.00 ,22.025,132.675
2008-05-11:15.00.00 ,22.8293,133.05
2008-05-11:18.00.00 ,23.675,133.5
2008-05-11:21.00.00 ,24.4301,133.979
2008-05-12:00.00.00 ,25.25,134.575
2008-05-12:03.00.00 ,26.2586,135.295
2008-05-12:06.00.00 ,27.325,136.2
2008-05-12:09.00.00 ,28.3687,137.353
2008-05-12:12.00.00 ,29.2667,138.513
2008-05-12:15.00.00 ,29.895,139.417
2008-05-12:18.00.00 ,30.4385,140.262
2008-05-12:21.00.00,31.1093,141.215
