time,lat,lon
2013-10-01:00.00.00,18.1,151.5
2013-10-01:03.00.00,17.9975,151.532
2013-10-01:06.00.00,17.9,151.6
2013-10-01:09.00.00,17.8075,151.715
2013-10-01:12.00.00,17.7,151.8
2013-10-01:15.00.00,17.535,151.795
2013-10-01:18.00.00,17.42,151.72
2013-10-01:21.00.00,17.385,151.529
2013-10-02:00.00.00,17.3571,151.257
2013-10-02:03.00.00,17.3151,150.931
2013-10-02:06.00.00,17.25,150.65
2013-10-02:09.00.00,17.1187,150.503
2013-10-02:12.00.00,16.95,150.4
2013-10-02:15.00.00,16.7675,150.25
2013-10-02:18.00.00,16.5778,150.067
2013-10-02:21.00.00,16.478,149.922
2013-10-03:00.00.00,16.4,149.782
2013-10-03:03.00.00,16.2982,149.648
2013-10-03:06.00.00,16.1667,149.433
2013-10-03:09.00.00,15.9751,149.042
2013-10-03:12.00.00,15.8333,148.567
2013-10-03:15.00.00,15.8332,148.122
2013-10-03:18.00.00,15.9333,147.667
2013-10-03:21.00.00,16.0675,147.192
2013-10-04:00.00.00,16.2615,146.715
2013-10-04:03.00.00,16.5133,146.347
2013-10-04:06.00.00,16.78,145.967
2013-10-04:09.00.00,17.0032,145.458
2013-10-04:12.00.00,17.25,144.9
2013-10-04:15.00.00,17.5857,144.452
2013-10-04:18.00.00,17.9,143.925
2013-10-04:21.00.00,18.0723,143.149
2013-10-05:00.00.00,18.225,142.325
2013-10-05:03.00.00,18.4626,141.662
2013-10-05:06.00.00,18.75,141.025
2013-10-05:09.00.00,19.0448,140.329
2013-10-05:12.00.00,19.4,139.6
2013-10-05:15.00.00,19.8491,138.851
2013-10-05:18.00.00,20.325,138.075
2013-10-05:21.00.00,20.7429,137.273
2013-10-06:00.00.00,21.15,136.475
2013-10-06:03.00.00,21.5802,135.719
2013-10-06:06.00.00,22,134.975
2013-10-06:09.00.00,22.3483,134.224
2013-10-06:12.00.00,22.75,133.45
2013-10-06:15.00.00,23.3151,132.615
2013-10-06:18.00.00,23.95,131.775
2013-10-06:21.00.00,24.551,130.974
2013-10-07:00.00.00,25.2,130.2
2013-10-07:03.00.00,25.8849,129.384
2013-10-07:06.00.00,26.625,128.75
2013-10-07:09.00.00,27.3548,128.13
2013-10-07:12.00.00,28.1,127.7
2013-10-07:15.00.00,28.8655,127.306
2013-10-07:18.00.00,29.65,127.075
2013-10-07:21.00.00,30.4573,126.983
2013-10-08:00.00.00,31.325,127
2013-10-08:03.00.00,32.0398,127.179
2013-10-08:06.00.00,32.725,127.575
2013-10-08:09.00.00,33.6837,128.452
2013-10-08:12.00.00,34.5214,129.471
2013-10-08:15.00.00,35.0264,130.421
2013-10-08:18.00.00,35.59,131.54
2013-10-08:21.00.00,36.5877,133.116
