time,lat,lon
2014-04-26:12.00.00,10,145.3
2014-04-26:15.00.00,10.0926,145.567
2014-04-26:18.00.00,10.2,145.8
2014-04-26:21.00.00,10.335,145.973
2014-04-27:00.00.00,10.35,146.183
2014-04-27:03.00.00,10.4931,146.357
2014-04-27:06.00.00,10.72,146.51
2014-04-27:09.00.00,11.0258,146.643
2014-04-27:12.00.00,11.3667,146.733
2014-04-27:15.00.00,11.6742,146.805
2014-04-27:18.00.00,11.9692,146.862
2014-04-27:21.00.00,12.245,146.902
2014-04-28:00.00.00,12.5267,146.96
2014-04-28:03.00.00,12.8313,147.074
2014-04-28:06.00.00,13.175,147.225
2014-04-28:09.00.00,13.56,147.385
2014-04-28:12.00.00,13.975,147.5
2014-04-28:15.00.00,14.4,147.518
2014-04-28:18.00.00,14.825,147.475
2014-04-28:21.00.00,15.2231,147.409
2014-04-29:00.00.00,15.625,147.35
2014-04-29:03.00.00,16.0719,147.347
2014-04-29:06.00.00,16.5,147.375
2014-04-29:09.00.00,16.8356,147.414
2014-04-29:12.00.00,17.175,147.45
2014-04-29:15.00.00,17.6269,147.465
2014-04-29:18.00.00,18.075,147.45
2014-04-29:21.00.00,18.4262,147.399
2014-04-30:00.00.00,18.725,147.325
2014-04-30:03.00.00,19.0075,147.267
2014-04-30:06.00.00,19.275,147.175
2014-04-30:09.00.00,19.5368,147.045
2014-04-30:12.00.00,19.825,146.825
2014-04-30:15.00.00,20.1688,146.489
2014-04-30:18.00.00,20.55,146.075
2014-04-30:21.00.00,20.9556,145.645
2014-05-01:00.00.00,21.3467,145.2
2014-05-01:03.00.00,21.6743,144.765
2014-05-01:06.00.00,22,144.362
2014-05-01:09.00.00,22.3926,143.959
2014-05-01:12.00.00,22.8,143.7
2014-05-01:15.00.00,23.2007,143.705
2014-05-01:18.00.00,23.5667,143.867
2014-05-01:21.00.00,23.8523,144
2014-05-02:00.00.00,24.1333,144.233
2014-05-02:03.00.00,24.4788,144.607
2014-05-02:06.00.00,24.8667,145.067
