time,lat,lon
2018-09-27:12.00.00,6.3,153.5
2018-09-27:15.00.00,6.85019,152.893
2018-09-27:18.00.00,7.2,152.3
2018-09-27:21.00.00,7.26233,151.722
2018-09-28:00.00.00,7.41667,151.033
2018-09-28:03.00.00,8.00883,150.295
2018-09-28:06.00.00,8.62,149.54
2018-09-28:09.00.00,9.11574,148.771
2018-09-28:12.00.00,9.66667,148
2018-09-28:15.00.00,10.3584,147.294
2018-09-28:18.00.00,11.0385,146.5
2018-09-28:21.00.00,11.6478,145.478
2018-09-29:00.00.00,12.0467,144.367
2018-09-29:03.00.00,12.2753,143.426
2018-09-29:06.00.00,12.425,142.6
2018-09-29:09.00.00,12.5746,141.863
2018-09-29:12.00.00,12.725,141.175
2018-09-29:15.00.00,12.9083,140.409
2018-09-29:18.00.00,13.125,139.725
2018-09-29:21.00.00,13.3572,139.242
2018-09-30:00.00.00,13.65,138.85
2018-09-30:03.00.00,14.0518,138.416
2018-09-30:06.00.00,14.45,138
2018-09-30:09.00.00,14.7261,137.621
2018-09-30:12.00.00,14.95,137.25
2018-09-30:15.00.00,15.1975,136.839
2018-09-30:18.00.00,15.4,136.45
2018-09-30:21.00.00,15.4961,136.138
2018-10-01:00.00.00,15.6,135.85
2018-10-01:03.00.00,15.8124,135.54
2018-10-01:06.00.00,16.1,135.2
2018-10-01:09.00.00,16.4537,134.811
2018-10-01:12.00.00,16.8,134.4
2018-10-01:15.00.00,17.0492,134.007
2018-10-01:18.00.00,17.25,133.6
2018-10-01:21.00.00,17.43,133.14
2018-10-02:00.00.00,17.625,132.7
2018-10-02:03.00.00,17.8754,132.355
2018-10-02:06.00.00,18.175,132.025
2018-10-02:09.00.00,18.5175,131.638
2018-10-02:12.00.00,18.875,131.225
2018-10-02:15.00.00,19.2094,130.789
2018-10-02:18.00.00,19.525,130.375
2018-10-02:21.00.00,19.8068,130.027
2018-10-03:00.00.00,20.1,129.725
2018-10-03:03.00.00,20.4475,129.433
2018-10-03:06.00.00,20.825,129.175
2018-10-03:09.00.00,21.2011,128.97
2018-10-03:12.00.00,21.6,128.75
2018-10-03:15.00.00,22.0395,128.427
2018-10-03:18.00.00,22.475,128.1
2018-10-03:21.00.00,22.8236,127.869
2018-10-04:00.00.00,23.225,127.65
2018-10-04:03.00.00,23.7975,127.375
2018-10-04:06.00.00,24.375,127.1
2018-10-04:09.00.00,24.9049,126.876
2018-10-04:12.00.00,25.425,126.65
2018-10-04:15.00.00,26.1032,126.353
2018-10-04:18.00.00,26.725,126.075
2018-10-04:21.00.00,27.3637,125.879
2018-10-05:00.00.00,27.95,125.8
2018-10-05:03.00.00,28.6444,125.786
2018-10-05:06.00.00,29.45,125.825
2018-10-05:09.00.00,30.443,125.904
2018-10-05:12.00.00,31.375,125.975
2018-10-05:15.00.00,32.1225,126.153
2018-10-05:18.00.00,32.825,126.575
2018-10-05:21.00.00,33.7264,127.33
2018-10-06:00.00.00,34.775,128.25
2018-10-06:03.00.00,35.9192,129.221
2018-10-06:06.00.00,37.075,130.4
2018-10-06:09.00.00,37.9014,131.739
2018-10-06:12.00.00,38.7533,133.407
2018-10-06:15.00.00,39.7579,135.101
2018-10-06:18.00.00,40.725,136.875
2018-10-06:21.00.00,41.489,138.714
