time,lat,lon
2020-10-25:06.00.00,10.6,143.9
2020-10-25:09.00.00,11.0399,143.793
2020-10-25:12.00.00,11.4,143.6
2020-10-25:15.00.00,11.6426,143.272
2020-10-25:18.00.00,11.9,142.9
2020-10-25:21.00.00,12.3125,142.585
2020-10-26:00.00.00,12.8,142.3
2020-10-26:03.00.00,13.3225,142.02
2020-10-26:06.00.00,13.8,141.8
2020-10-26:09.00.00,14.13,141.647
2020-10-26:12.00.00,14.34,141.62
2020-10-26:15.00.00,14.5942,141.703
2020-10-26:18.00.00,14.8286,141.757
2020-10-26:21.00.00,15.0288,141.694
2020-10-27:00.00.00,15.26,141.6
2020-10-27:03.00.00,15.5075,141.547
2020-10-27:06.00.00,15.76,141.45
2020-10-27:09.00.00,15.9476,141.24
2020-10-27:12.00.00,16.1,141
2020-10-27:15.00.00,16.2149,140.829
2020-10-27:18.00.00,16.3,140.65
2020-10-27:21.00.00,16.3862,140.419
2020-10-28:00.00.00,16.4,140.189
2020-10-28:03.00.00,16.4168,139.973
2020-10-28:06.00.00,16.4455,139.673
2020-10-28:09.00.00,16.4886,139.203
2020-10-28:12.00.00,16.5333,138.667
2020-10-28:15.00.00,16.5714,138.25
2020-10-28:18.00.00,16.6,137.833
2020-10-28:21.00.00,16.6166,137.334
2020-10-29:00.00.00,16.6333,136.8
2020-10-29:03.00.00,16.6715,136.279
2020-10-29:06.00.00,16.7,135.733
2020-10-29:09.00.00,16.7108,135.138
2020-10-29:12.00.00,16.6667,134.533
2020-10-29:15.00.00,16.5167,133.929
2020-10-29:18.00.00,16.3667,133.4
2020-10-29:21.00.00,16.3246,133.05
2020-10-30:00.00.00,16.3333,132.7
2020-10-30:03.00.00,16.3678,132.134
2020-10-30:06.00.00,16.3667,131.567
2020-10-30:09.00.00,16.253,131.204
2020-10-30:12.00.00,16.1,130.867
2020-10-30:15.00.00,16.0058,130.414
2020-10-30:18.00.00,15.8667,129.9
2020-10-30:21.00.00,15.6107,129.367
2020-10-31:00.00.00,15.3,128.8
2020-10-31:03.00.00,14.9949,128.203
2020-10-31:06.00.00,14.7,127.6
2020-10-31:09.00.00,14.4422,127.051
2020-10-31:12.00.00,14.2,126.467
2020-10-31:15.00.00,13.9248,125.771
2020-10-31:18.00.00,13.7,125.033
2020-10-31:21.00.00,13.5673,124.324
2020-11-01:00.00.00,13.51,123.567
2020-11-01:03.00.00,13.546,122.751
2020-11-01:06.00.00,13.6667,122.033
2020-11-01:09.00.00,13.8419,121.441
2020-11-01:12.00.00,14.0333,121
2020-11-01:15.00.00,14.2488,120.348
2020-11-01:18.00.00,14.4333,119.567
2020-11-01:21.00.00,14.5781,118.981
2020-11-02:00.00.00,14.7333,118.5
2020-11-02:03.00.00,14.9815,118.209
2020-11-02:06.00.00,15.1667,117.833
2020-11-02:09.00.00,15.2034,117.324
2020-11-02:12.00.00,15.1333,116.8
2020-11-02:15.00.00,15.1408,116.418
2020-11-02:18.00.00,15.1,116.033
2020-11-02:21.00.00,15.0408,115.62
2020-11-03:00.00.00,14.9,115.4
2020-11-03:03.00.00,14.8066,115.259
2020-11-03:06.00.00,14.7333,115.133
2020-11-03:09.00.00,14.7308,114.987
2020-11-03:12.00.00,14.7667,114.767
2020-11-03:15.00.00,14.7433,114.436
2020-11-03:18.00.00,14.7,114.133
2020-11-03:21.00.00,14.5667,113.766
2020-11-04:00.00.00,14.4333,113.533
2020-11-04:03.00.00,14.2924,113.383
2020-11-04:06.00.00,14.3333,113.3
2020-11-04:09.00.00,14.3092,112.967
2020-11-04:12.00.00,14.3,112.667
2020-11-04:15.00.00,14.3142,112.428
2020-11-04:18.00.00,14.3333,112.233
2020-11-04:21.00.00,14.3558,112.002
2020-11-05:00.00.00,14.3667,111.667
2020-11-05:03.00.00,14.2025,111.469
2020-11-05:06.00.00,14.1,111.367
2020-11-05:09.00.00,13.9275,111.223
2020-11-05:12.00.00,13.9333,110.933
2020-11-05:15.00.00,13.94,110.596
2020-11-05:18.00.00,13.9636,110.218
2020-11-05:21.00.00,14.0016,109.862
2020-11-06:00.00.00,14.1,109.4
2020-11-06:03.00.00,14.2586,108.746
2020-11-06:06.00.00,14.45,107.95
