time,lat,lon
2015-11-16:18.00.00,3.95,163.85
2015-11-16:21.00.00,3.94022,163.092
2015-11-17:00.00.00,4.0875,162.525
2015-11-17:03.00.00,4.23744,161.914
2015-11-17:06.00.00,4.4,161.264
2015-11-17:09.00.00,4.53999,160.502
2015-11-17:12.00.00,4.725,159.725
2015-11-17:15.00.00,4.99117,159.003
2015-11-17:18.00.00,5.25,158.325
2015-11-17:21.00.00,5.40613,157.694
2015-11-18:00.00.00,5.525,157.075
2015-11-18:03.00.00,5.64563,156.399
2015-11-18:06.00.00,5.8,155.75
2015-11-18:09.00.00,6.01431,155.179
2015-11-18:12.00.00,6.3,154.675
2015-11-18:15.00.00,6.63739,154.237
2015-11-18:18.00.00,7.05,153.8
2015-11-18:21.00.00,7.55929,153.294
2015-11-19:00.00.00,8.05,152.725
2015-11-19:03.00.00,8.39818,152.073
2015-11-19:06.00.00,8.675,151.425
2015-11-19:09.00.00,8.94486,150.876
2015-11-19:12.00.00,9.2,150.375
2015-11-19:15.00.00,9.48685,149.863
2015-11-19:18.00.00,9.725,149.4
2015-11-19:21.00.00,9.82662,149.056
2015-11-20:00.00.00,9.925,148.675
2015-11-20:03.00.00,10.1656,148.123
2015-11-20:06.00.00,10.425,147.45
2015-11-20:09.00.00,10.6081,146.712
2015-11-20:12.00.00,10.75,145.925
2015-11-20:15.00.00,10.8661,145.154
2015-11-20:18.00.00,10.975,144.375
2015-11-20:21.00.00,11.0823,143.585
2015-11-21:00.00.00,11.25,142.8
2015-11-21:03.00.00,11.5397,142.047
2015-11-21:06.00.00,11.875,141.275
2015-11-21:09.00.00,12.183,140.431
2015-11-21:12.00.00,12.45,139.575
2015-11-21:15.00.00,12.6154,138.754
2015-11-21:18.00.00,12.8,137.975
2015-11-21:21.00.00,13.1291,137.244
2015-11-22:00.00.00,13.5,136.55
2015-11-22:03.00.00,13.8273,135.867
2015-11-22:06.00.00,14.125,135.2
2015-11-22:09.00.00,14.3749,134.518
2015-11-22:12.00.00,14.625,133.875
2015-11-22:15.00.00,14.9318,133.286
2015-11-22:18.00.00,15.25,132.775
2015-11-22:21.00.00,15.5337,132.326
2015-11-23:00.00.00,15.825,131.975
2015-11-23:03.00.00,16.1531,131.697
2015-11-23:06.00.00,16.5,131.525
2015-11-23:09.00.00,16.8537,131.432
2015-11-23:12.00.00,17.2,131.425
2015-11-23:15.00.00,17.5125,131.446
2015-11-23:18.00.00,17.825,131.55
2015-11-23:21.00.00,18.1993,131.726
2015-11-24:00.00.00,18.525,132
2015-11-24:03.00.00,18.705,132.356
2015-11-24:06.00.00,18.825,132.775
2015-11-24:09.00.00,18.9806,133.212
2015-11-24:12.00.00,19.125,133.65
2015-11-24:15.00.00,19.2337,134.058
2015-11-24:18.00.00,19.35,134.425
2015-11-24:21.00.00,19.5172,134.716
2015-11-25:00.00.00,19.7,135.025
2015-11-25:03.00.00,19.8382,135.453
2015-11-25:06.00.00,20.025,135.925
2015-11-25:09.00.00,20.3287,136.375
2015-11-25:12.00.00,20.7,136.825
2015-11-25:15.00.00,21.0631,137.286
2015-11-25:18.00.00,21.4867,137.733
2015-11-25:21.00.00,21.9571,138.095
2015-11-26:00.00.00,22.4917,138.492
2015-11-26:03.00.00,23.0697,139.046
2015-11-26:06.00.00,23.7,139.775
2015-11-26:09.00.00,24.435,140.711
2015-11-26:12.00.00,25.26,141.8
2015-11-26:15.00.00,26.0296,143.083
2015-11-26:18.00.00,26.8,144.5
