,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100103.23763020833,0.00011007574697335561,5.275433262189229e-05,0.00012237167296310267,4.978937407334646e-05,0.00017216845105091731,302.54310975100265
1,100123.25774739584,0.00011855013047655424,7.712766528129577e-05,0.00012092382336656252,8.285256723562876e-05,0.00020377350350220998,302.5274395120555
2,100251.8732421875,0.00011421206096808115,6.924898674090704e-05,0.0001121825072914362,7.270469019810359e-05,0.0001848898207147916,302.50699051095205
3,100230.0017578125,0.00013027386739850044,5.664750933647156e-05,0.00012700930237770082,6.402979294459024e-05,0.00019104275852441788,302.4892684154893
4,100068.8072265625,0.00012285737320780755,4.9295276403427125e-05,0.00013506468385457993,5.1359149316946666e-05,0.00018642706175645192,302.4849052750843
5,100082.600390625,0.00012330804020166397,4.844199866056442e-05,0.00012160039817293485,4.8152171075344086e-05,0.00016975241402784983,302.4806305944886
6,100162.00234375,0.00010747301081816355,6.051858266194662e-05,0.00010548302282889685,5.9948551158110304e-05,0.00016543176025152206,302.4806305944886
7,100163.87903645834,8.413453275958697e-05,5.105622112751007e-05,8.182870224118232e-05,5.6595665713151294e-05,0.00013842346767584484,302.4806305944886
8,100026.43170572916,0.00010051143666108449,4.769333948691686e-05,9.980207930008571e-05,5.0129617253939314e-05,0.000149925301472346,302.4819272986442
9,100032.1732421875,0.0001103836422165235,5.131475627422333e-05,0.00010804727983971437,5.4415750006834666e-05,0.00016245848188797634,302.4843771773969
10,100143.28727956432,9.244797882697395e-05,4.008059927042095e-05,9.382786654337808e-05,4.1976509252524474e-05,0.00013580436033826647,302.4020997425305
11,100079.55423177083,7.126868392030399e-05,3.330223262310028e-05,7.266374304890633e-05,3.3900762597719826e-05,0.00010655863831440607,302.40758602849064
12,99889.90611979166,7.976721972227096e-05,3.021607796351115e-05,7.795815666516622e-05,3.0261526505152384e-05,0.00010822241504987081,302.42376291649975
13,99916.36399739583,8.149283627669016e-05,3.6182627081871035e-05,8.554186982413133e-05,3.740619868040085e-05,0.00012295196453730264,302.43301930527286
14,99982.888031639,7.852120518189742e-05,3.392938756349176e-05,8.549875119909705e-05,3.572358630010201e-05,0.00012122212109229377,302.43527851890497
15,99977.42916666667,9.29661716024081e-05,3.3948073784510295e-05,9.227365565796693e-05,3.480222076177597e-05,0.00012708082795143127,302.4306534254019
16,99861.89269968879,0.00010305485413776889,3.1083173029650294e-05,0.00010648889165696266,3.097666991696813e-05,0.0001374635211659665,302.42979431550435
17,99878.423046875,0.00013251431907216707,3.5437258581320445e-05,0.0001238849014043808,3.633884092171987e-05,0.00016022051374117534,302.43171396292894
18,99974.9806640625,0.00014150713880856832,3.965844710667928e-05,0.00013810556071499984,3.8765743374824525e-05,0.00017687051246563593,302.19691896314225
19,99901.24173177083,0.00013201615462700526,5.02383957306544e-05,0.00013115773908793925,4.720209787289302e-05,0.00017835969726244608,302.1762028664832
20,99740.37720435685,0.00013486107355331484,5.456335317049778e-05,0.0001329645143504954,5.658026552793891e-05,0.0001895443161493515,302.14103574411325
21,99796.563671875,9.230468422174453e-05,6.140824407339097e-05,9.479780370990435e-05,6.399263317386309e-05,0.00015878484894831974,302.12214155728896
22,99859.96334635417,8.875948066512743e-05,4.9330418308575946e-05,9.153401479125022e-05,5.2850693464279175e-05,0.00014438371484478316,302.1005602384868
23,99799.81985677083,7.978460441033045e-05,4.592550297578176e-05,7.701632566750049e-05,4.2545484999815625e-05,0.00011956319212913513,302.0698715456455
24,99717.48756510417,6.915228441357612e-05,5.236535022656123e-05,6.878371350467205e-05,4.646449039379756e-05,0.00011525265872478486,302.03400062557057
25,99786.06653645834,6.80851750075817e-05,3.1954795122146604e-05,7.847612723708153e-05,3.296484549840291e-05,0.00011144392192363739,301.9758571054698
26,99903.89895833333,6.0772678504387535e-05,2.781599760055542e-05,6.446034337083498e-05,2.697790041565895e-05,9.143749872843424e-05,301.888537437459
27,99904.47884114583,6.952971840898195e-05,3.213273982206981e-05,6.322946089009444e-05,2.8561428189277648e-05,9.179208427667618e-05,301.862191251664
28,99795.19934895834,6.393510848283768e-05,3.393304844697317e-05,6.785108707845211e-05,3.298278898000717e-05,0.000100834791858991,301.803575504652
29,99889.59674479166,3.988066067298253e-05,2.9793443779150645e-05,4.5452391107877094e-05,3.1044458349545794e-05,7.649709781010945e-05,301.76731428202567
30,100059.2341796875,2.8682841608921687e-05,1.7815083265304565e-05,3.017880953848362e-05,1.9342793772617977e-05,4.952087377508481e-05,301.68132285051803
31,100065.52610677083,2.8588343411684036e-05,1.5441390375296274e-05,2.8374915321667988e-05,1.4470952252546947e-05,4.28450604279836e-05,301.63456551617855
32,100002.9400390625,3.062086179852486e-05,2.026831110318502e-05,3.088582307100296e-05,1.9335032751162846e-05,5.0211853037277857e-05,301.5387548258971
33,100073.55013020833,3.141475220521291e-05,2.086355040470759e-05,3.24476199845473e-05,2.0754337310791015e-05,5.320645868778229e-05,301.4923880274131
34,100193.61689574689,1.7210253788722503e-05,2.128763812211539e-05,1.9450745394615713e-05,2.0151378208176227e-05,3.960574068963775e-05,301.4206351972104
35,100181.3515625,1.1795045187075933e-05,1.8804178883632023e-05,1.29097451766332e-05,1.7701151470343272e-05,3.061617414156596e-05,301.36531141493055
