,wind10
0,9.38044548034668
1,10.622129440307617
2,10.743010520935059
3,10.455281257629395
4,11.000922203063965
5,10.682735443115234
6,12.0689115524292
7,10.520217895507812
8,10.901213645935059
9,11.12047290802002
10,12.18541431427002
11,12.243863105773926
12,12.700453758239746
13,13.357621192932129
14,13.760013580322266
15,13.259623527526855
16,11.670023918151855
17,12.784826278686523
18,13.750080108642578
19,13.720603942871094
20,15.205013275146484
21,16.448251724243164
22,16.779863357543945
23,16.639577865600586
24,16.315296173095703
25,16.306764602661133
26,14.767171859741211
27,14.760666847229004
28,16.834787368774414
29,17.927165985107422
30,17.35907745361328
31,17.691532135009766
32,17.33419418334961
33,16.68497657775879
34,18.333349227905273
35,16.84645652770996
36,18.598073959350586
37,18.44367027282715
38,19.155332565307617
39,20.495574951171875
40,19.45627784729004
41,18.191650390625
42,17.92367935180664
43,18.273818969726562
44,20.282896041870117
45,21.213504791259766
46,19.594045639038086
47,18.151412963867188
48,17.325693130493164
49,17.819026947021484
50,16.919294357299805
51,16.973430633544922
52,18.37998390197754
53,17.882516860961914
54,17.846834182739258
55,16.905900955200195
56,16.912500381469727
57,19.676599502563477
58,20.575063705444336
59,22.662921905517578
60,19.77341651916504
61,19.20915412902832
62,18.57118034362793
63,18.244483947753906
64,17.53766632080078
65,17.87558364868164
66,18.295867919921875
67,16.37744903564453
68,15.557592391967773
69,17.333572387695312
70,19.992172241210938
71,19.563045501708984
72,14.8390531539917
73,13.752205848693848
74,13.33401107788086
75,12.801856994628906
76,12.226366996765137
77,12.353262901306152
78,11.151557922363281
79,10.481427192687988
80,11.115283966064453
81,9.490409851074219
82,9.615398406982422
83,9.098021507263184
84,8.17448902130127
85,9.177313804626465
86,10.70202350616455
87,12.477327346801758
88,11.948731422424316
89,11.782742500305176
90,9.818132400512695
91,9.411312103271484
92,8.576489448547363
93,9.191307067871094
94,9.538283348083496
95,9.42238998413086
96,9.264036178588867
