,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
13,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,12.939978583250195,-1.2070522643625735e-07,1.0899081826210021e-05,8.345833824326595e-06,3.4611827383438745e-06,1.2435533562893397e-06,8.924903037647406e-07,-1.7231757131715616e-06,-6.237028477092584e-07,-4.192585280785958e-06,-5.352213823546966e-06,-4.301965236663818e-06,-3.0654016882181166e-06,-1.5794765204191208e-06
14,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,13.561687505206404,2.150776951263348e-06,1.0569855415572723e-05,8.601346053183079e-06,5.248456727713347e-06,2.192934819807609e-06,2.6100586789349715e-06,-1.5233138886590798e-06,-1.4803566349049409e-06,-3.6849135843416056e-06,-5.3923266629378e-06,-4.531489685177803e-06,-2.7294736355543137e-06,-1.9561344136794407e-06
15,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,14.321589565913504,2.4343995998303094e-07,1.1074837918082873e-05,1.1023828604569037e-05,9.27843696748217e-06,4.021218046545982e-06,7.754812637964884e-08,-4.034664016216993e-06,-2.7836067602038383e-06,-3.445881884545088e-06,-5.647136519352595e-06,-5.432629647354285e-06,-3.6935050350924334e-06,-2.4623974847296872e-06
16,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,15.972586012755832,-3.091602896650632e-08,1.1747629226495822e-05,9.266620812316736e-06,5.8497535064816475e-06,5.208848354717095e-06,2.6333145797252655e-07,-5.664346584429344e-06,-4.514151563247045e-06,-2.820522058755159e-06,-4.04516855875651e-06,-4.290021024644375e-06,-3.033232254286607e-06,-3.039351819703976e-06
17,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,16.63325012437805,-7.18173881371816e-07,1.3783546940733989e-05,1.0108772096373287e-05,6.402122873320574e-06,4.521598263333241e-06,-1.3681089815994104e-06,-5.4988660849630834e-06,-4.044400217632452e-06,-2.263645486285289e-06,-3.556806283692519e-06,-4.716597807904085e-06,-4.467674686263005e-06,-3.5574853730698425e-06
18,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,17.287750181679925,-9.404805799325307e-08,1.2891192454844713e-05,1.1686615956326325e-05,5.317257159731526e-06,2.0727554025749364e-06,-1.96722491333882e-06,-4.437635652720928e-06,-3.917100063214699e-06,-1.637819999208053e-06,-2.367150348921617e-06,-3.1630353381236394e-06,-3.5220524296164513e-06,-2.316548489034176e-06
19,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,17.389623874456934,2.830452285706997e-06,1.0143495940913756e-05,1.2614756512145201e-05,4.581083673353229e-06,-3.5311095416545866e-07,-2.3939025898774465e-06,-4.978016174087922e-06,-4.875888892759879e-06,-2.502017499258121e-06,-9.5488503575325e-07,-6.215181201696396e-07,-1.9097855935494106e-06,-1.1224338474373023e-06
20,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,16.345705698244274,2.1174899302423e-06,1.1772445092598598e-05,9.457503135005632e-06,3.093127937366565e-06,-1.7026672139763831e-06,-6.666810562213262e-06,-6.253691390156746e-06,-4.701250387976567e-06,-2.3355591110885142e-06,1.2794587140281996e-06,1.623749267309904e-06,1.3322647040088972e-06,3.956064271430174e-07
21,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,15.47150911137772,8.699717000126839e-07,9.112991392612457e-06,8.543177197376886e-06,2.2721370138848823e-06,-1.4459306839853526e-06,-7.047527469694615e-06,-6.330455653369426e-06,-3.8056013484795886e-06,-9.812919112543265e-07,1.3009024163087208e-06,1.724615382651488e-06,7.384844745198886e-07,2.1615220854679744e-07
22,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,15.542122352061172,-5.149631761014462e-07,7.875915616750718e-06,9.885911519328753e-06,4.352586499104897e-06,-1.3785048698385556e-06,-6.877231256415447e-06,-4.758433594057957e-06,-3.272652005155881e-06,-3.684195689857006e-07,3.548261399070422e-07,8.587182189027468e-07,6.012269295752048e-07,1.9248109310865403e-07
23,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,16.18303639241494,9.049739067753156e-08,8.850936622669299e-06,1.0273706478377182e-05,3.3408869057893753e-06,-1.0003879045446713e-06,-7.201917469501495e-06,-3.2971690719326338e-06,-2.7141611402233442e-06,2.8580349559585253e-07,2.276850864291191e-07,-4.6012379849950473e-07,-2.2368816037972769e-07,-8.001613120237986e-09
24,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,16.869081555710483,-2.137528887639443e-06,3.981186697880427e-06,9.56711204101642e-06,4.386032621065775e-06,-2.63327577461799e-07,-6.022416831304629e-06,-3.4410428876678147e-06,-3.668013960123062e-06,-7.024034857749939e-07,-1.7571728676557542e-07,3.487376185754935e-07,1.192213191340367e-06,3.0151568353176117e-07
25,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,17.912407230539248,-4.13146335631609e-06,6.346753798425197e-06,9.523991805811722e-06,6.414856761693954e-06,1.058075577020645e-06,-4.9515627324581145e-06,-3.1985769358774025e-06,-4.0763057768344876e-06,7.840804755687713e-07,-5.4622069001197814e-08,-8.450859847168128e-07,-1.0566436685621738e-06,-1.7356942407786846e-06
26,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,18.121582443484417,-1.4429291089375814e-07,9.676166033993164e-06,1.0271013403932253e-05,5.1353514815370245e-06,1.0326427097121874e-07,-4.723070499797662e-06,-2.182996831834316e-06,-2.85047572106123e-06,1.3312208466231823e-06,2.8053764253854754e-07,-1.599406823515892e-06,-3.4253539827962715e-06,-2.7823417137066525e-06
27,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,17.942600958577046,1.5781183416644731e-06,1.273140466461579e-05,8.695161280532678e-06,4.423821034530799e-06,-1.1854805052280427e-06,-4.022587866832813e-06,-6.098921100298564e-07,-5.011834825078646e-07,1.518269224713246e-06,-8.823660512765248e-07,-2.5470391847193243e-06,-4.863560510178407e-06,-3.13553415859739e-06
28,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,16.420296147434662,3.46075976267457e-06,1.0434514842927456e-05,5.038563782970111e-06,3.419769927859306e-06,-2.3935999100406963e-06,-5.561167684694131e-06,-2.287972408036391e-06,2.0634615793824196e-07,8.365993077556292e-08,3.221367175380389e-07,-5.6919331351915996e-08,-1.2455352892478308e-06,-1.6415452895065148e-06
29,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,16.005843235552312,-1.408974640071392e-07,7.995357736945153e-06,2.967768038312594e-06,1.6615803663929304e-06,-1.7926950628558795e-06,-4.064858270188173e-06,-2.640183083713055e-07,3.3230986446142198e-06,5.844281986355781e-07,-9.66495523850123e-07,-2.4890100272993248e-06,-4.936871118843556e-06,-3.713210268567006e-06
30,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,16.886939118305843,-1.9962637452408673e-06,5.406513810157776e-06,1.743334966401259e-06,1.6834121197462081e-06,-3.443177168567975e-08,-1.5709782019257546e-06,-2.781239648660024e-07,2.552778460085392e-06,2.1808082237839698e-07,-5.730194970965385e-07,-1.7104088328778743e-06,-4.563410766422749e-06,-2.562945398191611e-06
31,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,17.422785936668514,-3.0211978203927477e-06,5.120186445613702e-06,2.0889487738410633e-06,1.0825305556257566e-06,7.896994551022847e-07,2.7310258398453395e-07,-7.978252445658048e-07,1.658561329046885e-06,-4.4357730075716974e-07,-1.6719529715677103e-06,-2.525459664563338e-06,-5.024163207660118e-06,-2.1776650100946426e-06
32,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,17.51065930702413,-3.9257633034139875e-06,8.6324755102396e-06,2.0653319855531056e-06,1.8534696816156307e-06,-1.6492092981934548e-06,-1.8695563388367494e-06,-8.846245085199674e-07,9.763015744586786e-07,-5.740827570358912e-07,-7.693888619542122e-08,-1.3260170817375183e-06,-3.244355320930481e-06,-1.7716006065408388e-06
33,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,17.429657879968484,-1.0672481342529258e-06,1.586858027925094e-05,-4.4356953973571457e-07,-1.0331083709994951e-07,-3.851670771837234e-06,8.155902226765951e-07,2.1382002159953118e-07,4.91066991041104e-07,5.711335688829422e-08,-1.1561671271920204e-06,-2.9814429581165315e-06,-3.87243926525116e-06,-2.525494589159886e-06
34,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,18.011876095055293,1.9269015562410155e-06,1.7082318663597107e-05,-1.0355996588865916e-06,-4.732170297453801e-06,-3.0442606657743454e-06,2.0969581479827563e-06,4.7107071926196417e-07,4.606515479584535e-07,-3.7593611826499306e-07,-2.4252493555347125e-06,-3.435998223721981e-06,-3.079511225223541e-06,-1.888885162770748e-06
35,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,18.205189561106575,2.500325596580903e-06,2.377930407722791e-05,-1.3069560130437216e-07,-3.737808826069037e-06,-2.5913817808032035e-06,4.047450299064318e-07,1.3481553954382738e-06,1.138813483218352e-07,-1.258302169541518e-06,-3.5098676259318987e-06,-3.3579456309477488e-06,-4.1709281504154205e-06,-2.2779063632090885e-06
36,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,-1.9167161857088407e-06,2.180398829902212e-05,1.4954867462317149e-06,-4.3378638414045175e-06,-4.1907420381903645e-06,-2.501641089717547e-06,2.1166245763500532e-07,-3.3037116130193076e-07,-1.3332581147551537e-06,-2.459995448589325e-06,-1.7877512921889622e-06,-2.1906414379676184e-06,-9.85440177222093e-07
37,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,1.6115761051575342e-07,1.3372880251457294e-05,1.831504050642252e-06,-5.2086155240734415e-06,-6.038994373132785e-06,-1.1444945509235064e-06,-5.314863907794158e-07,2.8785628577073413e-07,-1.0421499609947205e-06,-1.2228498235344888e-06,-1.2795673683285713e-06,-1.938920468091965e-06,-1.1553134148319563e-06
38,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,-1.723695701609055e-06,7.141369860619307e-06,3.7143239751458167e-06,-6.064640668531259e-06,-6.663349146644274e-06,1.4056800864636899e-06,-6.076879799365998e-09,-1.0601904553671678e-06,-1.33124024917682e-06,3.307359293103218e-07,-3.330719967683156e-07,-1.137920965751012e-06,-1.1413746202985446e-06
39,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,4.3781862283746403e-07,3.4552339153985183e-06,4.5362045057117936e-06,-6.717008848985036e-06,-6.033945828676223e-06,2.0122970454394817e-06,2.483643280963103e-07,-5.574858126540978e-07,-9.837637965877851e-07,-2.069631591439247e-07,-1.1565318952004114e-06,-1.9569337988893192e-06,-1.3960758224129678e-06
40,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,20.108426174893975,1.8145617408057054e-06,2.54650367423892e-06,2.6756043856342633e-06,-4.594629475226005e-06,-5.084307243426641e-06,1.9071623682975769e-06,-2.8927655269702277e-07,-4.7145100931326546e-07,1.636411373813947e-07,6.070593371987343e-07,-8.314615115523338e-07,-3.119992713133494e-06,-1.7165361593166986e-06
41,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,-3.0793404827515283e-07,3.452405023078124e-06,4.944934820135434e-08,-3.915031750996908e-06,-4.443200305104256e-06,1.4307598272959391e-06,6.600632332265377e-07,3.944733180105686e-07,1.752050593495369e-06,5.51389530301094e-07,-1.7077817271153132e-06,-5.3051859140396115e-06,-3.0594955508907634e-06
42,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,1.0768999345600605e-06,8.717450934151808e-06,1.3606001933415731e-06,-2.3269249747196835e-06,-2.9578494528929393e-06,-9.496075411637624e-07,-7.372504721085231e-07,7.799477316439152e-07,2.5719520635902883e-06,-9.662316491206487e-07,-3.262034927805265e-06,-5.459055925408999e-06,-2.79034332682689e-06
43,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,2.6048704360922177e-07,1.417122936497132e-05,-1.5576486475765706e-06,-2.977756472925345e-06,-3.86734027415514e-06,-2.4318539847930273e-06,-1.015254141141971e-06,1.863234986861547e-06,1.5389562274018923e-06,-1.039418081442515e-06,-2.1211414908369383e-06,-2.929964102804661e-06,-1.1841688926021257e-06
44,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,-1.3475733188291392e-06,1.4411940355785191e-05,1.5869814281662306e-06,-1.79994385689497e-06,-5.4247677326202394e-06,-3.769209918876489e-06,-4.032797490557035e-06,9.111206357677777e-07,1.4337788646419844e-06,6.352396061023076e-08,-1.8281862139701844e-07,-1.1553289368748666e-06,-3.5450017700592675e-07
45,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,20.973857536368694,-3.707730987419685e-06,1.1092649462322394e-05,2.100318670272827e-06,-2.2453721612691878e-06,-4.296330735087394e-06,-2.3666924486557643e-06,-4.177579345802466e-06,-1.4040037058293819e-06,1.7858149173359076e-06,2.071727067232132e-06,7.463075841466586e-07,-1.7019066338737805e-06,-2.2927066311240197e-06
46,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,-1.544938034688433e-07,1.0772406434019406e-05,1.5783589333295822e-06,-2.67180148512125e-06,-3.0489716057976087e-06,6.373273208737374e-07,-1.3877948125203452e-06,-1.901058324923118e-06,1.1813322392602763e-06,2.8338748961687087e-06,9.852306296428046e-07,-2.481408106784026e-06,-2.961629070341587e-06
47,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,21.664747951288398,3.70046958172073e-06,9.002831454078357e-06,-4.267630477746328e-07,-5.384053414066633e-07,-1.8367388596137365e-06,6.961403414607048e-07,5.924763778845469e-07,-1.413173352678617e-06,1.693260855972767e-07,3.373716026544571e-07,-4.253194977839788e-07,-1.8502042318383852e-06,-2.56828498095274e-06
