,wind10
0,16.79006004333496
1,16.365793228149414
2,17.180517196655273
3,17.006040573120117
4,16.59715461730957
5,17.464561462402344
6,18.802474975585938
7,19.77686882019043
8,18.62053680419922
9,17.88107681274414
10,18.16773796081543
11,18.684799194335938
12,18.035961151123047
13,19.223783493041992
14,19.784055709838867
15,21.831096649169922
16,20.976787567138672
17,21.181177139282227
18,23.211631774902344
19,23.36318588256836
20,25.958114624023438
21,25.930042266845703
22,26.38511085510254
23,25.265216827392578
24,24.69679069519043
25,25.91632652282715
26,24.059829711914062
27,25.050643920898438
28,24.026384353637695
29,24.78957748413086
30,25.546371459960938
31,25.271984100341797
32,24.28362464904785
33,24.882686614990234
34,25.81448745727539
35,26.003286361694336
36,23.912872314453125
37,23.37103271484375
38,23.373184204101562
39,24.56728744506836
40,22.480138778686523
41,22.5850887298584
42,23.161081314086914
43,23.057453155517578
44,22.96629524230957
45,24.8060359954834
46,27.824045181274414
47,27.51265525817871
48,29.154489517211914
49,29.40256690979004
50,29.90329360961914
51,30.26835060119629
52,29.16864776611328
53,28.320280075073242
54,27.73356056213379
55,27.109010696411133
56,26.064462661743164
57,27.075468063354492
58,27.239492416381836
59,28.222087860107422
60,25.755769729614258
61,25.554101943969727
62,25.43707275390625
