,mslp
0,100638.125
1,100665.375
2,100838.25
3,100691.5625
4,100558.25
5,100617.375
6,100710.5625
7,100664.125
8,100516.4375
9,100524.9375
10,100619.375
11,100495.5625
12,100320.4375
13,100352.375
14,100536.25
15,100550.5625
16,100404.0
17,100408.5
18,100531.875
19,100483.9375
20,100305.875
21,100330.875
22,100376.25
23,100383.3125
24,100096.4375
25,100171.4375
26,100214.1875
27,100166.5625
28,99899.6875
29,99779.875
30,99804.8125
31,99769.5
32,99465.375
33,99506.5
34,99185.5625
35,99403.4375
36,99266.25
37,99368.3125
38,99921.1875
39,99985.0625
40,100000.8125
41,100009.9375
42,100402.25
43,100456.5
44,100303.875
45,100390.1875
46,100680.6875
47,100780.125
48,100772.1875
49,100820.25
50,100985.25
51,101024.125
52,100860.9375
53,100967.3125
54,101121.0625
55,101081.0625
56,100939.8125
57,100990.3125
58,101236.125
59,101242.8125
60,101085.375
61,101110.4375
62,101195.4375
63,101242.8125
64,101208.25
65,101236.875
66,101449.8125
