,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100819.4861328125,0.00011630455652872721,0.00010742470622062683,0.0001288972795009613,0.0001061077540119489,0.00023500174283981324,302.6709597638709
1,100804.790625,0.0001295376258591811,9.291799118121465e-05,0.00010837996378540993,9.605928013722102e-05,0.00020444169640541077,302.673706020136
2,100657.8548828125,0.0001757531116406123,8.810227736830712e-05,0.0001620170660316944,8.617369458079338e-05,0.0002481948273877303,302.6744414606577
3,100617.10625,0.00014064876983563106,0.00010482842723528545,0.00013634348288178445,0.0001049342875679334,0.00024127736687660218,302.6731895225794
4,100715.0187370332,0.00014835651732084663,0.0001002425536575159,0.00015028295613423421,0.00010364783997357634,0.0002539309043112632,302.6712453297285
5,100735.46471354166,0.0001554154170056184,8.937194943428039e-05,0.00015698294155299663,9.163146217664083e-05,0.0002486182066301505,302.6652456758324
6,100577.0740234375,0.00013619779298702875,8.335821330547332e-05,0.00014744851117332776,8.371667936444283e-05,0.0002311632347603639,302.6621671618871
7,100555.14908854167,0.00014171861112117768,7.898726811011632e-05,0.00013780373459060987,8.35828793545564e-05,0.00022138431668281556,302.6612722286974
8,100644.990625,0.0001301619845132033,8.02080457409223e-05,0.00012114614558716615,7.84479392071565e-05,0.00019959397614002227,302.60751243161167
9,100614.750390625,0.0001413390040397644,9.572313477595647e-05,0.0001295120610545079,9.391441320379575e-05,0.00022342543428142866,302.60247535148096
10,100458.22568724066,0.00013104847852619852,0.00010336654191195223,0.00012983791375555933,0.00010268411819370951,0.00023252402598432487,302.5960066984263
11,100448.34361979166,0.0001234265975654125,0.00011453796178102493,0.00012673415864507357,0.00012102869028846423,0.00024776319041848184,302.59650141215155
12,100603.75813802083,0.00013124638547499975,8.325797195235888e-05,0.00012351789822181067,8.998053769270579e-05,0.00021349995707472166,302.5893948842244
13,100633.6015625,0.0001417675366004308,7.301618655522665e-05,0.00013773422688245773,7.192045450210571e-05,0.0002096529429157575,302.5893948842244
14,100484.8837890625,0.00015492197126150132,7.47005765636762e-05,0.00015165202009181182,7.291181633869806e-05,0.0002245635415116946,302.58362714790945
15,100471.68743489584,0.0001099195641775926,0.00011477665975689888,0.00011086370795965195,0.00011395172526439031,0.000224813229093949,302.5744239931446
16,100599.2896484375,0.00010665149117509524,0.0001245886708299319,0.00010075598644713561,0.00012443382292985915,0.00022518659631411234,302.54632714873424
17,100587.91106770834,0.00013761818408966064,0.00013683636983235676,0.00012528041067222755,0.00013497862964868547,0.0002602525676290194,302.53488980060985
18,100451.01782935685,0.00012986566021234663,0.0001326293000541782,0.00012687568966283837,0.00013052699971495823,0.00025740370958177877,302.52140260117517
19,100443.8779296875,0.00012640866140524546,9.726149340470632e-05,0.0001225859858095646,0.00010167335470517476,0.00022426067541042965,302.50614687252244
20,100522.20514322916,0.00011617488538225491,8.722258110841116e-05,0.00011784106803437074,9.198455760876338e-05,0.00020982148125767708,302.47168005955217
21,100574.61881510417,9.408354138334592e-05,7.219115893046062e-05,0.00010059975708524387,7.377260675032934e-05,0.00017435320963462195,302.4522352513639
22,100467.9443359375,7.682358846068382e-05,5.9798484047253925e-05,7.95617699623108e-05,6.207926198840142e-05,0.00014164199431737263,302.41061428439986
23,100460.73658854167,7.763120035330455e-05,6.957420458396276e-05,7.736159798999627e-05,7.285705457131068e-05,0.0001502222071091334,302.37062052057644
24,100587.41080729167,0.0001043153926730156,5.52722563346227e-05,0.00010427239661415418,5.717258900403976e-05,0.00016145134965578716,302.41394971518434
25,100632.1083984375,9.027812629938125e-05,5.5664218962192535e-05,9.159998347361883e-05,5.571829775969187e-05,0.00014732362081607182,302.32069235902367
26,100553.7349609375,7.82587875922521e-05,6.311566879351934e-05,8.024806156754493e-05,6.372195978959402e-05,0.0001439728463689486,302.2101030167964
27,100566.528125,6.140610203146935e-05,4.827637846271197e-05,5.841099967559179e-05,5.227917184432348e-05,0.00011069489022095998,302.10853593471523
28,100679.0498046875,6.290124729275703e-05,4.106108099222183e-05,6.530677589277427e-05,4.326772565642993e-05,0.00010857017089923222,302.00224297006525
29,100754.33509114584,5.085968102018038e-05,4.5760410527388257e-05,5.190505956610044e-05,4.590153694152832e-05,9.780252973238628e-05,301.920805232574
30,100668.2509765625,7.769123961528142e-05,4.2358227074146273e-05,7.30814877897501e-05,4.3528216580549875e-05,0.00011661530782779058,301.7403485867087
31,100649.65872395833,8.333073928952217e-05,5.826509247223536e-05,8.765657742818197e-05,5.575890342394511e-05,0.00014340557778875034,301.59909188185503
32,100745.63645833333,5.880948156118393e-05,7.466580718755722e-05,6.636274047195911e-05,7.431084911028545e-05,0.0001406776097913583,301.16529000469666
33,100770.82135416666,5.5291131138801576e-05,8.048564195632935e-05,6.0439140846331914e-05,8.07370680073897e-05,0.00014117735748489697,301.0058903325728
34,100653.99040456432,6.256342181526279e-05,6.55987450690685e-05,5.986476587556704e-05,7.114479032294879e-05,0.00013101892352598832,300.88202087036865
35,100635.53782552083,4.283708209792773e-05,4.2498204857110976e-05,4.248650123675664e-05,4.466772079467773e-05,8.714754755298296e-05,300.7772383821087
36,100715.62208246888,3.4200978229649334e-05,4.446262269593868e-05,3.131758808100372e-05,4.5449252692495636e-05,7.677393582846614e-05,300.6857488592108
37,100742.373046875,4.018908366560936e-05,5.153771489858627e-05,4.2641783754030867e-05,4.9781302611033125e-05,9.242855012416839e-05,300.59109756310545
38,100698.56744791666,4.137990375359853e-05,7.366758460799852e-05,3.680428490042687e-05,6.940454865495364e-05,0.00010621029262741407,300.54156045059915
39,100702.34641927083,3.9707527806361515e-05,4.9593641112248106e-05,4.329859899977843e-05,4.715307926138242e-05,9.045799573262533e-05,300.44645242067264
40,100754.8994140625,4.1507743299007414e-05,6.398328890403112e-05,4.176429162422816e-05,6.072291483481725e-05,0.00010248323281606039,300.1924704891572
41,100742.08658854167,3.7933513522148135e-05,7.158167039354643e-05,3.648628480732441e-05,7.242765277624131e-05,0.00010891581575075785,300.1305746139218
42,100616.79140625,4.240150252978007e-05,6.979300330082576e-05,4.112062354882558e-05,6.943450619777044e-05,0.00011055696134765943,300.02799570862675
43,100595.99212239584,2.305076147119204e-05,5.798706163962682e-05,2.272690956791242e-05,5.995162452260653e-05,8.268660555283228e-05,299.9437287787475
44,100618.50886398864,2.1774927118094937e-05,6.504358785831783e-05,1.963987673200461e-05,6.763284072738013e-05,8.727345655082086e-05,299.7457820620056
45,100606.52923177084,2.8170179575681686e-05,7.682132224241892e-05,2.5371772547562917e-05,7.635081807772318e-05,0.00010171718895435333,299.582544966433
46,100535.45651041667,3.885955860217412e-05,7.597183187802632e-05,3.785230219364166e-05,8.274298161268235e-05,0.00012059460083643595,299.3041587340716
47,100538.22571614584,4.52506976823012e-05,0.00010779509320855141,4.7931851198275885e-05,0.00010823520521322887,0.00015616975724697113,299.13888789180913
48,100494.438671875,4.159516344467799e-05,0.00013438727085789045,4.231057440241178e-05,0.00013054053609569868,0.00017285197973251342,298.68486737249543
49,100387.66484375,3.629193330804507e-05,0.00013565666352709135,3.019516977171103e-05,0.00013149672498305638,0.00016169749821225802,298.2709761076438
50,100299.84296875,4.5474401364723845e-05,0.00010713000471393267,3.819242119789124e-05,0.00011192228024204572,0.00015012227619687717,297.77161833554516
51,100337.39270833334,3.086940074960391e-05,7.113851606845855e-05,2.9509421437978745e-05,7.375913361708323e-05,0.0001032723734776179,297.40404662694436
52,100487.22376302084,3.282458831866582e-05,6.714245925347011e-05,3.25193473448356e-05,6.604331235090891e-05,9.855267902215322e-05,296.84217447112417
53,100485.60774739583,4.175730670491854e-05,7.504417250553767e-05,4.022585538526376e-05,7.165583471457164e-05,0.00011186860501766205,295.970556039979
54,100424.27423469388,4.104448824512715e-05,9.852889525862635e-05,3.914725592634654e-05,8.997160222480476e-05,0.00012911065115666273,294.73729872245855
55,100470.21145833333,4.348093643784523e-05,8.824268976847331e-05,4.330109804868698e-05,7.613518585761389e-05,0.0001194370910525322,293.4554009941187
56,100439.42447916667,2.9939568291107812e-05,9.079938754439354e-05,3.223754465579987e-05,7.912529011567433e-05,0.00011136212075750034,291.5273297099641
