,mslp
0,100626.1875
1,100369.375
2,100302.625
3,100455.5
4,100442.25
5,100214.0
6,100096.875
7,100227.5625
8,100162.1875
9,99915.6875
10,99773.5
11,99926.875
12,99907.25
13,99565.9375
14,99397.875
15,99631.1875
16,99589.3125
17,99330.875
18,99160.8125
19,99272.0625
20,99313.8125
21,99173.5
22,99129.625
23,99243.8125
24,99344.9375
25,99186.0625
26,99112.5
27,99175.3125
28,99266.5
29,99103.625
30,99000.4375
31,99111.125
32,99195.1875
33,99068.1875
34,99023.0625
35,99171.875
36,99264.875
37,99126.5625
38,99013.9375
39,99048.6875
40,99201.0625
41,99000.8125
42,98936.0
43,99071.5625
44,99424.6875
45,99399.0625
46,99486.875
47,99729.625
48,100249.4375
49,100291.6875
50,100410.375
51,100677.0
52,100823.4375
53,100716.0
54,100703.0
55,100864.375
56,101009.625
57,100934.875
58,100964.125
