,mslp
0,100279.5625
1,100515.9375
2,100452.4375
3,100270.75
4,100244.4375
5,100406.125
6,100460.1875
7,100175.1875
8,100088.625
9,100282.4375
10,100344.3125
11,100263.4375
12,100186.8125
13,100321.875
14,100392.0625
15,100122.0625
16,99980.375
17,100089.625
18,100095.625
19,100056.9375
20,99736.125
21,99802.0625
22,100150.5625
23,99923.75
24,99812.0625
25,99957.625
26,100136.6875
27,99945.6875
28,99774.125
29,99868.25
30,99950.4375
31,99721.625
32,99614.3125
33,99685.125
34,99796.625
35,99715.625
36,99432.4375
37,99443.25
38,99363.6875
39,99209.25
40,99048.375
41,99057.4375
42,99188.9375
43,99170.25
44,98924.0
45,98865.5
46,98888.125
47,98683.5625
48,98425.9375
49,98460.3125
50,98395.125
51,98210.0
52,98083.8125
53,98080.0625
54,98277.25
55,98184.3125
56,97893.0
57,97923.0625
58,98085.875
59,98163.6875
60,98091.1875
61,98141.1875
62,98209.0625
63,98142.4375
64,98138.5
65,98327.0625
66,98502.875
67,98749.1875
68,98826.5
69,99094.625
70,99371.1875
71,99442.75
72,99367.875
73,99536.25
74,100409.625
75,100464.5
76,100443.8125
77,100555.125
78,100976.3125
79,100927.125
80,100814.5
81,100919.5625
82,101182.125
83,101194.3125
84,100970.0625
85,101069.0
86,101236.3125
