,wind10
0,11.009881973266602
1,10.294544219970703
2,9.066690444946289
3,9.37541389465332
4,10.469233512878418
5,11.759023666381836
6,12.356096267700195
7,12.549915313720703
8,14.529816627502441
9,14.304130554199219
10,13.314579963684082
11,14.206082344055176
12,14.592629432678223
13,14.144763946533203
14,14.942425727844238
15,14.677898406982422
16,14.841851234436035
17,15.042067527770996
18,15.401206016540527
19,16.300161361694336
20,18.094520568847656
21,20.478599548339844
22,19.760269165039062
23,20.582277297973633
24,22.6715087890625
25,21.869918823242188
26,21.745677947998047
27,22.37765121459961
28,24.93202781677246
29,23.866188049316406
30,23.856897354125977
31,24.812856674194336
32,25.44097328186035
33,25.553707122802734
34,24.841150283813477
35,25.48382568359375
36,24.78188705444336
37,24.563478469848633
38,24.819055557250977
39,25.677066802978516
40,26.737695693969727
41,24.566694259643555
42,26.345319747924805
43,27.012067794799805
44,29.552072525024414
45,27.785112380981445
46,29.466907501220703
47,29.84080696105957
48,31.44513702392578
49,31.621536254882812
50,28.616920471191406
51,25.80666732788086
52,24.576095581054688
53,25.867839813232422
54,26.988025665283203
55,27.766260147094727
56,26.58319091796875
57,23.80320930480957
58,21.14626121520996
59,18.188953399658203
60,16.88970947265625
61,16.31041145324707
62,16.415000915527344
63,16.574621200561523
64,16.81790542602539
