,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000,vor_10,vor_20,vor_30,vor_50,vor_70,vor_100,vor_150,vor_200,vor_250,vor_300,vor_400,vor_500,vor_600,vor_700,vor_800,vor_850,vor_900,vor_925,vor_950,vor_975,vor_1000,rh_10,rh_20,rh_30,rh_50,rh_70,rh_100,rh_150,rh_200,rh_250,rh_300,rh_400,rh_500,rh_600,rh_700,rh_800,rh_850,rh_900,rh_925,rh_950,rh_975,rh_1000,gpot_10,gpot_20,gpot_30,gpot_50,gpot_70,gpot_100,gpot_150,gpot_200,gpot_250,gpot_300,gpot_400,gpot_500,gpot_600,gpot_700,gpot_800,gpot_850,gpot_900,gpot_925,gpot_950,gpot_975,gpot_1000,temp_10,temp_20,temp_30,temp_50,temp_70,temp_100,temp_150,temp_200,temp_250,temp_300,temp_400,temp_500,temp_600,temp_700,temp_800,temp_850,temp_900,temp_925,temp_950,temp_975,temp_1000,vvel_10,vvel_20,vvel_30,vvel_50,vvel_70,vvel_100,vvel_150,vvel_200,vvel_250,vvel_300,vvel_400,vvel_500,vvel_600,vvel_700,vvel_850,vvel_925,vvel_975,vvel_1000
0,4.281231667846441e-06,-1.0420102626085281e-05,2.0260456949472427e-05,1.0079587809741497e-05,9.497860446572304e-06,4.730711225420237e-06,9.599607437849045e-07,-4.980829544365406e-06,-1.1480879038572311e-05,-1.2992823030799627e-05,-1.2703821994364262e-05,-1.2575299479067326e-05,-8.952571079134941e-06,0.053697437047958374,0.24714183807373047,0.751544177532196,3.1454086303710938,10.489808082580566,43.57081604003906,101.27030944824219,101.41636657714844,94.03090651333332,76.53153228759766,66.30953793227673,77.10577390342951,88.88549809157848,86.28411865234375,91.6717300415039,91.0575180053711,93.5426254272461,94.882080078125,96.27609252929688,93.6823959350586,88.80904388427734,0.053697437047958374,0.24714183807373047,0.751544177532196,3.1454086303710938,10.489808082580566,43.57081604003906,101.27030944824219,101.41636657714844,94.03090651333332,76.53153228759766,66.30953793227673,77.10577390342951,88.88549809157848,86.28411865234375,91.6717300415039,91.0575180053711,93.5426254272461,94.882080078125,96.27609252929688,93.6823959350586,88.80904388427734,305270.1015625,260263.79296875,234811.2421875,203492.240234375,183511.396484375,162777.376953125,139641.6015625,122139.580078125,107630.38671875,95219.974609375,74607.130859375,57769.4404296875,43509.162109375,31129.1171875,20123.4658203125,15051.9541015625,10227.6328125,7899.97998046875,5624.86279296875,3399.873291015625,1220.43212890625,229.07773208618164,222.09492874145508,216.2661361694336,209.33649444580078,204.18896865844727,200.9697265625,203.80510330200195,220.35050201416016,232.41886138916016,241.85273361206055,256.96794521808624,267.8488349914551,274.80997467041016,282.4802780151367,287.9873580932617,290.4258270263672,292.69474029541016,293.8196105957031,294.80941009521484,296.04608154296875,297.7391357421875,0.0013210177421569824,-0.002887040376663208,-0.009763181209564209,0.004850208759307861,0.0007958412170410156,-0.004110932350158691,-0.08207535743713379,-0.2603325843811035,-0.3269920349121094,-0.379117488861084,-0.4444561004638672,-0.4749336242675781,-0.4587516784667969,-0.37502479553222656,-0.1841907501220703,-0.08841800689697266,-0.03261089324951172,-0.009464263916015625
1,-9.44291241466999e-06,4.797126166522503e-06,2.4134758859872818e-05,9.438139386475086e-06,4.445930244401097e-06,3.1112576834857464e-06,-2.8350623324513435e-06,-7.212860509753227e-06,-7.4427807703614235e-06,-1.1336058378219604e-05,-1.166132278740406e-05,-1.3013137504458427e-05,-1.2401840649545193e-05,0.052522823214530945,0.21358847618103027,0.9179172976873815,3.1055784225463867,10.350301742553711,52.198475405573845,99.22452545166016,99.33089447021484,101.1513442993164,87.94898986816406,75.97718691825867,77.56029587984085,86.6449203491211,82.61918653547764,88.39945220947266,87.89859008789062,90.48871612548828,93.1851806640625,94.65846252441406,92.20024108886719,85.63414001464844,0.052522823214530945,0.21358847618103027,0.9179172976873815,3.1055784225463867,10.350301742553711,52.198475405573845,99.22452545166016,99.33089447021484,101.1513442993164,87.94898986816406,75.97718691825867,77.56029587984085,86.6449203491211,82.61918653547764,88.39945220947266,87.89859008789062,90.48871612548828,93.1851806640625,94.65846252441406,92.20024108886719,85.63414001464844,305264.5234375,260051.109375,234606.5625,203423.576171875,183452.728515625,162766.654296875,139668.66796875,122122.21875,107581.921875,95157.72265625,74531.4140625,57690.087890625,43425.453125,31044.892578125,20032.5224609375,14956.509765625,10127.49267578125,7797.34521484375,5519.84228515625,3291.8232421875,1108.3544921875,229.24009704589844,223.2561798095703,214.79280471801758,209.4171028137207,204.22280502319336,199.94375228881836,204.17549896240234,220.8838768005371,232.7958221435547,242.16363906860352,257.08300399780273,267.95826721191406,274.908447265625,282.63094329833984,288.27137756347656,290.7400436401367,293.04722595214844,294.1162109375,295.1836242675781,296.45784759521484,298.35057830810547,0.002852112054824829,0.0033718347549438477,-0.011897087097167969,-0.004070103168487549,0.007476806640625,-0.014994263648986816,-0.1418290138244629,-0.3390626907348633,-0.41533470153808594,-0.44620609283447266,-0.4882326126098633,-0.4934701919555664,-0.4405040740966797,-0.3695497512817383,-0.21712493896484375,-0.12169361114501953,-0.05942392349243164,-0.027874469757080078
2,1.3909884728491306e-06,2.0999577827751637e-06,2.694933209568262e-05,7.547787390649319e-06,-9.277486242353916e-06,-1.2638280168175697e-05,-1.3918033801019192e-05,-1.0386749636381865e-05,-3.2800016924738884e-06,-4.213070496916771e-07,1.705484464764595e-07,-3.750319592654705e-07,2.244312781840563e-06,0.04331224411725998,0.17039865255355835,0.9372785510495305,3.8158017909154296,10.024856567382812,52.143077343702316,99.14704132080078,97.6787338256836,98.77337646484375,87.44630432128906,79.54331129789352,80.25811004638672,85.20513942837715,79.04344940185547,86.13619989156723,87.07797241210938,90.0976791381836,93.14959716796875,94.82763671875,91.91423797607422,85.62448120117188,0.04331224411725998,0.17039865255355835,0.9372785510495305,3.8158017909154296,10.024856567382812,52.143077343702316,99.14704132080078,97.6787338256836,98.77337646484375,87.44630432128906,79.54331129789352,80.25811004638672,85.20513942837715,79.04344940185547,86.13619989156723,87.07797241210938,90.0976791381836,93.14959716796875,94.82763671875,91.91423797607422,85.62448120117188,305453.453125,259941.01953125,234303.2421875,203308.419921875,183408.5,162679.390625,139606.646484375,122048.818359375,107505.087890625,95065.6015625,74447.4091796875,57625.7451171875,43370.98828125,30988.462890625,19969.84375,14889.68798828125,10057.1376953125,7725.58154296875,5446.474609375,3217.589111328125,1033.216796875,230.91289138793945,225.11736297607422,214.6596450805664,207.97729110717773,204.32090759277344,199.91754150390625,204.44551849365234,220.82045364379883,233.19985961914062,242.32638549804688,256.81565856933594,267.6739730834961,274.93001556396484,282.7552947998047,288.52880096435547,290.94908905029297,293.2333068847656,294.2745590209961,295.31209564208984,296.58042907714844,298.45562744140625,0.0001240074634552002,0.006248563528060913,0.004328608512878418,-0.013219356536865234,0.001300513744354248,0.01177757978439331,-0.16005897521972656,-0.364987850189209,-0.46644115447998047,-0.4455757141113281,-0.3407106399536133,-0.2071685791015625,-0.08960437774658203,-0.018713951110839844,-0.0018978118896484375,0.0009641647338867188,0.002120494842529297,-0.0022253990173339844
3,8.738890755921602e-06,-1.8820865079760551e-06,1.5190918929874897e-05,-5.394394975155592e-06,-1.4515448128804564e-05,-1.2391770724207163e-05,-9.640003554522991e-06,-8.749193511903286e-07,7.581664249300957e-06,6.168149411678314e-06,3.991881385445595e-06,-1.2674136087298393e-06,-1.5355180948972702e-06,0.044062938541173935,0.1609155535697937,0.6345885992050171,4.148388774134219,10.661532402038574,44.73686966300011,98.94795227050781,95.91216278076172,94.47972869873047,84.41616715490818,75.3153065443039,71.24507904052734,78.90628051757812,71.74470520019531,82.72993469238281,85.17493438720703,88.39694213867188,92.43252563476562,94.88458251953125,91.22808074951172,83.96170806884766,0.044062938541173935,0.1609155535697937,0.6345885992050171,4.148388774134219,10.661532402038574,44.73686966300011,98.94795227050781,95.91216278076172,94.47972869873047,84.41616715490818,75.3153065443039,71.24507904052734,78.90628051757812,71.74470520019531,82.72993469238281,85.17493438720703,88.39694213867188,92.43252563476562,94.88458251953125,91.22808074951172,83.96170806884766,305809.3046875,260317.1640625,234460.23828125,203325.263671875,183492.376953125,162734.65234375,139607.388671875,122094.263671875,107578.79296875,95150.189453125,74528.716796875,57689.6220703125,43414.8388671875,31013.5029296875,19979.9248046875,14894.07421875,10057.9501953125,7725.1298828125,5445.72216796875,3214.655029296875,1026.5556640625,230.78557586669922,225.58372497558594,217.67531967163086,207.41027069091797,203.9132308959961,200.5640640258789,204.07668685913086,220.25289154052734,232.78115844726562,242.14055633544922,256.9182548522949,267.9653129577637,275.4482879638672,283.1683120727539,288.8970184326172,291.22840118408203,293.4024658203125,294.3732147216797,295.40721130371094,296.94883728027344,298.96138763427734,-0.004587233066558838,-0.0010201632976531982,0.011078894138336182,0.001027226448059082,-0.003377676010131836,0.009387969970703125,-0.06083345413208008,-0.17268037796020508,-0.212646484375,-0.14493465423583984,-0.024453163146972656,0.09468555450439453,0.13907909393310547,0.10862541198730469,0.0021886825561523438,-0.008864879608154297,-0.0035953521728515625,-0.000308990478515625
4,2.600601874291897e-06,1.6776175471022725e-06,1.7446058336645365e-05,4.998233634978533e-06,-1.5308469301089644e-06,3.1650997698307037e-06,3.779307007789612e-06,1.479696948081255e-06,-2.100132405757904e-07,-5.802838131785393e-06,-8.309143595397472e-06,-1.1333613656461239e-05,-1.0215328074991703e-05,0.05191048979759216,0.19339990615844727,0.5401569604873657,3.585543854162097,10.843684196472168,40.748722076416016,99.18396759033203,97.1268310546875,89.20578064024448,80.23452869057655,72.78602476418018,73.52764892578125,88.64046478271484,82.65457153320312,89.43444061279297,89.23173522949219,90.02662658691406,91.8028564453125,93.27226257324219,91.1272201538086,83.92933654785156,0.05191048979759216,0.19339990615844727,0.5401569604873657,3.585543854162097,10.843684196472168,40.748722076416016,99.18396759033203,97.1268310546875,89.20578064024448,80.23452869057655,72.78602476418018,73.52764892578125,88.64046478271484,82.65457153320312,89.43444061279297,89.23173522949219,90.02662658691406,91.8028564453125,93.27226257324219,91.1272201538086,83.92933654785156,305794.96484375,260607.87109375,234788.21484375,203422.66796875,183581.640625,162815.181640625,139621.724609375,122150.400390625,107667.22265625,95249.29296875,74614.0927734375,57765.2880859375,43498.9560546875,31106.4892578125,20082.615234375,15000.80419921875,10166.97265625,7834.564453125,5554.80615234375,3323.92431640625,1136.65283203125,229.31743240356445,224.02483367919922,218.9064598083496,208.4116096496582,203.79911422729492,200.76777267456055,203.90399932861328,219.67761611938477,232.30247497558594,242.15658569335938,257.1480026245117,267.97632598876953,275.0221710205078,282.81629180908203,288.5269241333008,290.97021484375,293.2925109863281,294.3882751464844,295.48120880126953,296.8663024902344,298.84671783447266,-0.0024914145469665527,-0.0027083754539489746,0.0003129243850708008,0.0003408193588256836,-0.004329860210418701,0.009210705757141113,0.004914760589599609,-0.08355188369750977,-0.15593385696411133,-0.15326976776123047,-0.15814590454101562,-0.19544029235839844,-0.22488880157470703,-0.23478984832763672,-0.168426513671875,-0.09392166137695312,-0.039231300354003906,-0.013782501220703125
5,1.5113182598724961e-06,6.9766538217663765e-06,1.8336635548621416e-05,1.2913951650261879e-05,6.2739127315580845e-06,7.448950782418251e-06,4.040135536342859e-06,-3.3515971153974533e-07,-4.589383024722338e-06,-1.2394157238304615e-05,-1.4883582480251789e-05,-1.797475852072239e-05,-1.5315948985517025e-05,0.04978048428893089,0.2178317904472351,0.5384009480476379,3.469794273376465,12.338201522827148,43.53886045515537,97.5523452758789,94.77703066170216,85.93706512451172,72.63910675048828,68.34319910407066,72.75894808769226,85.34048461914062,82.05366516113281,91.18605041503906,91.4114990234375,92.33836364746094,94.45421600341797,96.06523132324219,92.11204528808594,86.08051300048828,0.04978048428893089,0.2178317904472351,0.5384009480476379,3.469794273376465,12.338201522827148,43.53886045515537,97.5523452758789,94.77703066170216,85.93706512451172,72.63910675048828,68.34319910407066,72.75894808769226,85.34048461914062,82.05366516113281,91.18605041503906,91.4114990234375,92.33836364746094,94.45421600341797,96.06523132324219,92.11204528808594,86.08051300048828,305520.734375,260445.859375,234716.63671875,203296.328125,183505.30078125,162760.39453125,139621.673828125,122120.28125,107610.828125,95165.791015625,74496.3212890625,57621.8173828125,43342.1123046875,30952.8037109375,19936.7919921875,14858.84619140625,10027.35595703125,7695.81689453125,5417.18017578125,3188.3056640625,1004.12841796875,229.71156692504883,223.0326805114746,218.94887924194336,208.6411590576172,203.03384399414062,200.52710723876953,203.94317626953125,220.1631088256836,232.7989730834961,242.58209609985352,257.6018600463867,268.28350830078125,275.2721862792969,282.6851043701172,288.292724609375,290.7723083496094,293.1457748413086,294.2330856323242,295.2282409667969,296.6016616821289,298.3882751464844,-3.87728214263916e-05,-0.0024084746837615967,0.0005953311920166016,0.005691230297088623,-0.008756160736083984,-0.0004611015319824219,-0.05016636848449707,-0.19186735153198242,-0.26271963119506836,-0.3110055923461914,-0.3739166259765625,-0.4358053207397461,-0.4506206512451172,-0.43469715118408203,-0.2752666473388672,-0.15084075927734375,-0.06386518478393555,-0.024141788482666016
6,4.1362945921719074e-06,2.3382017388939857e-07,4.0199607610702515e-05,2.8756912797689438e-05,2.7224014047533274e-05,4.0120212361216545e-06,-6.136484444141388e-06,-9.142677299678326e-06,-1.3052544090896845e-05,-1.96180772036314e-05,-2.0864885300397873e-05,-2.3952685296535492e-05,-2.0192295778542757e-05,0.05208565667271614,0.2751557230949402,0.6072301268577576,3.400343418121338,14.072880636900663,45.19357326626778,98.56381991505623,99.30022430419922,85.87887573242188,73.4231730401516,68.70852628350258,75.09632214903831,84.55093383789062,81.44253540039062,89.19294738769531,89.87889099121094,91.81690979003906,93.59719848632812,95.24317932128906,92.55311584472656,86.53971099853516,0.05208565667271614,0.2751557230949402,0.6072301268577576,3.400343418121338,14.072880636900663,45.19357326626778,98.56381991505623,99.30022430419922,85.87887573242188,73.4231730401516,68.70852628350258,75.09632214903831,84.55093383789062,81.44253540039062,89.19294738769531,89.87889099121094,91.81690979003906,93.59719848632812,95.24317932128906,92.55311584472656,86.53971099853516,305150.6796875,260160.1171875,234624.4765625,203187.6015625,183393.890625,162698.892578125,139622.76953125,122100.37109375,107556.494140625,95076.443359375,74367.490234375,57490.29296875,43217.0869140625,30833.6240234375,19823.5,14746.07421875,9914.31005859375,7582.77099609375,5303.912109375,3074.6630859375,889.92236328125,229.26581192016602,221.16857147216797,217.96580123901367,208.76940536499023,202.1834602355957,200.42181015014648,204.20165252685547,220.61714553833008,233.62441635131836,243.3893280029297,257.94930267333984,268.2626647949219,275.23719787597656,282.47557830810547,288.27952575683594,290.8252410888672,293.17513275146484,294.2638473510742,295.28334045410156,296.6015625,298.4806213378906,0.000758737325668335,-0.000626981258392334,-0.004087984561920166,-0.004423975944519043,-0.005029201507568359,-0.005533993244171143,-0.14457464218139648,-0.3690757751464844,-0.5401620864868164,-0.6780920028686523,-0.8378667831420898,-0.8147296905517578,-0.7366542816162109,-0.6330404281616211,-0.35999107360839844,-0.1899876594543457,-0.0749201774597168,-0.023003101348876953
7,1.2019823770970106e-05,-1.6645994037389755e-05,2.8058071620762348e-05,1.0115443728864193e-05,-4.889443516731262e-09,-1.1973606888204813e-05,-1.3992306776344776e-05,-1.1262774933129549e-05,-2.123531885445118e-06,-2.884073182940483e-06,-5.013076588511467e-06,-1.084816176444292e-05,-9.2847621999681e-06,0.05880918353796005,0.2713204026222229,0.6297566294670105,3.5828208923339844,14.481586456298828,41.88669976592064,99.79277801513672,99.47435760498047,100.0464858263731,84.28089913725853,76.70672516524792,79.9599609375,85.79454803466797,79.14180755615234,86.54478454589844,88.09755703806877,91.23064422607422,93.87305450439453,95.9053955078125,92.40496826171875,86.73851013183594,0.05880918353796005,0.2713204026222229,0.6297566294670105,3.5828208923339844,14.481586456298828,41.88669976592064,99.79277801513672,99.47435760498047,100.0464858263731,84.28089913725853,76.70672516524792,79.9599609375,85.79454803466797,79.14180755615234,86.54478454589844,88.09755703806877,91.23064422607422,93.87305450439453,95.9053955078125,92.40496826171875,86.73851013183594,304808.47265625,260042.85546875,234521.64453125,203087.7265625,183331.470703125,162645.068359375,139592.248046875,122050.80078125,107500.373046875,95021.546875,74341.349609375,57492.4873046875,43234.501953125,30872.6865234375,19866.765625,14789.474609375,9956.67626953125,7624.73974609375,5345.70361328125,3116.676025390625,932.41650390625,228.2871551513672,221.31196212768555,217.63940048217773,208.435791015625,202.12920379638672,201.01034545898438,204.4314842224121,220.78176879882812,233.66100311279297,243.22285842895508,257.4057273864746,267.9228096008301,274.8202896118164,282.35291290283203,288.28944396972656,290.89112091064453,293.2308883666992,294.2782745361328,295.2626266479492,296.59132385253906,298.4028778076172,0.0019151568412780762,-0.00309908390045166,0.0021158456802368164,0.012426137924194336,-0.006920814514160156,0.015408992767333984,-0.21715188026428223,-0.4447612762451172,-0.5374546051025391,-0.5548276901245117,-0.49883079528808594,-0.36441993713378906,-0.2344369888305664,-0.1645965576171875,-0.1269521713256836,-0.06535911560058594,-0.011432647705078125,0.012253761291503906
8,-1.5263212844729424e-05,-1.2990727555006742e-05,1.4346500393003225e-05,-1.1873198673129082e-06,-1.4334567822515965e-05,-8.693139534443617e-06,8.579809218645096e-08,-2.1827290765941143e-06,7.365597411990166e-07,-1.3617100194096565e-06,-5.7640718296170235e-06,-1.1694035492837429e-05,-9.013572707772255e-06,0.05287574231624603,0.28078383207321167,0.7389574646949768,2.6312999725341797,15.754173278808594,38.92337080091238,97.96267695724964,93.79158020019531,94.39683565497398,82.99524688720703,72.61731059849262,78.95618438720703,85.16565704345703,76.73651885986328,85.31314100325108,86.24003601074219,90.466064453125,93.78318786621094,94.13984680175781,89.79073333740234,83.4307861328125,0.05287574231624603,0.28078383207321167,0.7389574646949768,2.6312999725341797,15.754173278808594,38.92337080091238,97.96267695724964,93.79158020019531,94.39683565497398,82.99524688720703,72.61731059849262,78.95618438720703,85.16565704345703,76.73651885986328,85.31314100325108,86.24003601074219,90.466064453125,93.78318786621094,94.13984680175781,89.79073333740234,83.4307861328125,304919.203125,260153.8671875,234738.9921875,203216.912109375,183408.01171875,162804.38671875,139657.833984375,122127.591796875,107583.595703125,95102.5625,74407.3173828125,57548.5263671875,43293.2841796875,30928.345703125,19928.59375,14852.43212890625,10017.607421875,7683.9013671875,5402.5859375,3170.358154296875,982.19970703125,229.28890228271484,221.06300354003906,216.4016456604004,210.66794967651367,201.48466873168945,201.18548202514648,204.34516525268555,220.4837760925293,233.5146026611328,243.25408935546875,257.57829666137695,267.8632164001465,274.73123931884766,282.32186126708984,288.1959228515625,290.9421081542969,293.41639709472656,294.4799118041992,295.65733337402344,297.0464096069336,298.9503860473633,0.005108177661895752,-0.002296268939971924,-0.014269471168518066,0.018139302730560303,0.0012471675872802734,-0.020821034908294678,-0.19838523864746094,-0.35957908630371094,-0.40016698837280273,-0.345611572265625,-0.22695350646972656,-0.20052051544189453,-0.18445396423339844,-0.17877483367919922,-0.15932846069335938,-0.08939361572265625,-0.03149747848510742,-0.007774829864501953
9,-2.0473089534789324e-05,3.4499098546802998e-06,1.4438177458941936e-05,1.7780694179236889e-06,-1.1698168236762285e-05,7.94767402112484e-07,5.0140079110860825e-06,-2.6604975573718548e-06,-5.988869816064835e-06,-1.1208350770175457e-05,-1.3431650586426258e-05,-1.0831980034708977e-05,-5.428679287433624e-06,0.0382942259311676,0.27601510286331177,0.9291376627516001,2.080418109893799,13.275988578796387,53.995765686035156,98.81514739990234,96.47093972563744,90.79959106445312,80.87327598035336,73.1749038696289,83.04759216308594,87.00839233398438,78.37995147705078,84.73856349289417,87.2756118774414,91.84087371826172,95.02085876464844,95.73693084716797,91.71656799316406,85.74828338623047,0.0382942259311676,0.27601510286331177,0.9291376627516001,2.080418109893799,13.275988578796387,53.995765686035156,98.81514739990234,96.47093972563744,90.79959106445312,80.87327598035336,73.1749038696289,83.04759216308594,87.00839233398438,78.37995147705078,84.73856349289417,87.2756118774414,91.84087371826172,95.02085876464844,95.73693084716797,91.71656799316406,85.74828338623047,304877.3984375,260016.15625,234651.125,203321.673828125,183301.404296875,162766.609375,139675.80078125,122109.1796875,107543.98046875,95049.044921875,74330.423828125,57459.984375,43205.2529296875,30849.146484375,19850.1865234375,14773.759765625,9939.69091796875,7606.4453125,5326.0166015625,3095.184326171875,908.90576171875,232.3499526977539,221.18902587890625,214.68820190429688,212.30487823486328,202.49729537963867,199.54440689086914,204.65147018432617,220.92156600952148,233.77370071411133,243.49251174926758,257.80166244506836,267.93888092041016,274.49791717529297,282.16246795654297,288.24288177490234,290.89720916748047,293.3342819213867,294.3959045410156,295.4476318359375,296.8100891113281,298.6534423828125,0.005272984504699707,0.002297520637512207,-0.0064525604248046875,-0.007952094078063965,0.012588143348693848,-0.010083973407745361,-0.20584964752197266,-0.3529672622680664,-0.39969825744628906,-0.3624868392944336,-0.30251216888427734,-0.35433197021484375,-0.36257076263427734,-0.32552146911621094,-0.17360591888427734,-0.07841300964355469,-0.03697776794433594,-0.023618221282958984
