,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,346.6725337373635,350.25614729063517,348.3617742512134,346.8361086481411,343.49107131644575,340.0998390731773,337.08934327635956,335.9404869338276,337.33922490009826,338.5984120741717,343.09678749278277
1,346.94063837177674,350.30472297225424,348.4281971560982,346.84809362146285,343.4952875571165,340.11541752791345,336.99879352637674,336.00658911427286,337.54496872371834,338.7800126311141,343.3906152564431
2,346.563014407137,350.06404495098985,348.22585449317705,346.580112051455,343.2509213919677,340.33830378722706,337.01598623244934,336.2477316654578,337.68809076301454,338.77091306162924,343.0219518827881
3,346.89048952475605,349.96250545182835,348.1955984420991,346.40980964566245,343.13846737855823,340.1726201759278,336.9612876546961,336.2145057744661,337.71241519852106,338.9244558195049,343.04050113057195
4,347.24299753011127,349.86422405415976,348.2105925373634,346.442148431075,343.0745165179099,339.9644036293917,337.00718470115424,336.2545957234321,337.8837963294503,339.07027982987336,343.1498329138224
5,347.467454811874,349.859102547453,348.1752124032709,346.3790514283523,342.9082172064352,339.7442559964345,336.845895668773,336.1401874039931,337.9327219696066,339.2406064584034,343.10742982286234
6,347.11758844163535,350.6186386085271,348.396252749087,346.6451677564118,343.16133041474495,339.9930610177296,337.13125230269696,336.59037396633323,337.81857253174223,338.47086785633996,342.9274178687644
7,347.6007671636273,351.2587140574832,348.76462162442937,346.9121055350892,343.32377729607725,340.0085196844513,336.9838750807886,336.66100938738685,338.1044523155289,338.91949838509794,343.33471657044026
8,348.2095770115639,351.95137269243963,349.157269243734,347.24641077207076,343.50394023955687,340.3976281865738,337.1233218765043,336.821210062711,338.2859951464066,339.2833816458328,343.70584054147537
9,348.37075855596953,352.14855250056,349.2769066469097,347.3328548544221,343.45771234830005,340.38115874509907,337.0898624828507,336.9464637191106,338.47715706742224,339.62941735258295,343.8968804175137
10,348.09372186280103,351.9623689659975,349.4693055684609,347.5961599908557,343.7027257318824,340.3864369555493,337.0978113183247,336.90257315998167,338.4638161581421,339.5765961158837,343.41365245526174
11,348.3684515510793,351.6983634976148,349.3228240865519,347.45993429218055,343.56690847875836,340.1341439556701,337.0738622019728,336.79678177289856,338.4831405187784,339.8057963209354,343.68221237223474
12,348.6474036334747,351.5344409462214,349.20109725419604,347.4449865569439,343.4751156961464,340.19985332525096,337.16264369204885,336.8886757152919,338.6429582845807,340.07531274740916,343.83720519049746
13,348.7333214801981,351.56272310141225,349.17229424902223,347.3145924975693,343.30912858855714,340.31802159279164,337.177612806605,336.9951110176037,338.8188836808526,340.1802689120347,343.75444384218264
14,347.9323607306454,352.0939517632388,349.62519203849746,347.4919199746915,343.5807674317701,340.3043276683969,337.06056033519945,337.8111660119036,339.2332059249339,339.6916629536828,342.83088386002976
15,348.4835845918894,352.7945581086122,350.1460572775058,347.84786407754746,343.86069386924515,340.62924136328076,336.83073024495087,337.95314020336286,339.60554922598646,340.2884110113113,343.602209241307
16,349.02265857778923,353.4331711814288,350.6795209184118,348.37677771756705,344.1517592572031,340.7792501279884,336.70466293811154,338.0045179743582,340.0613770091468,340.9687849064824,344.6010772761598
17,349.67758728758673,353.65414024595776,351.08960018443565,348.7170180984619,344.15241714664603,340.6721337665323,336.5115495409837,337.8069525209144,340.2181402317239,341.40068499984676,345.1870622456985
18,349.7175274251903,353.7156444701358,351.3984318414472,348.93424376075114,344.481477784485,340.4187028180237,337.17527732332377,338.21225877511193,340.1875732475938,341.28330285348505,344.97263617961585
19,349.8629480127684,353.6681548422239,351.225272831716,348.9371421091775,344.2660933222667,340.261490875358,337.0765551338028,338.00975627860765,340.29564909004546,341.54840696420797,345.22371468669115
20,350.050350234332,353.5899569148936,351.2046610847837,348.83897752751164,344.0694481678111,340.11275191145825,336.97090747680596,337.8130847211361,340.6245636934905,341.8455086868778,345.43787853852643
21,350.1912179074614,353.4519175710398,351.2462981630948,348.9392487624991,344.1162965060801,340.28341077946,337.05641587028066,337.796422598168,340.62388227343797,341.9173127095888,345.4240455154448
22,349.7989101886545,353.87975203400083,351.51761928096244,349.17605931249403,344.2220396707085,340.17873787155713,337.5750150547971,338.7023977076023,340.97103059317067,341.6460578521,345.2780979284912
23,350.25062374184455,354.5970684337116,352.0767695732176,349.5791766950384,344.396223231252,340.3717487764182,337.7702723261498,338.776198663776,341.4561538161333,342.8188885372987,346.6189621910474
24,350.86620841992277,355.35340670251173,352.6721865637213,350.0478931893784,344.78003080630816,340.83458510643356,338.2645549714847,339.091321461901,342.34727278001776,343.92220464304626,347.6931889177522
25,351.48949332888117,355.89463641804576,353.3108753067367,350.4302065750362,345.07615357570893,341.27773671475444,338.6620337515654,339.31668005108514,342.6540970674556,344.30951620761056,347.95433946653924
26,352.40303301318977,355.7610611037922,353.18284820234277,350.3696005896406,345.5906515745854,341.92195713065314,339.3577222206546,339.8667360281093,342.7624759537423,344.08137874690976,347.43784969117263
27,352.88712896202003,355.696413780808,353.2534215993927,350.4788890209565,345.7874651590841,341.9014295594862,339.0446431237081,339.5955739914687,342.65962396415273,343.9717750973924,347.3932682954351
28,353.2082328997859,355.752129749266,353.2822756755794,350.5004469900298,345.7429301083537,341.59880014163963,338.8200512726245,339.703526875518,342.6540032329238,343.9653145948317,347.26528714575034
29,353.0876181519207,355.67263620583014,353.1915136839603,350.4315941364447,345.7857851888672,341.48083916499826,338.7201074737277,339.66610817424197,342.7081316279748,344.0012680001059,347.2723241898772
30,352.00332443129406,355.6960712239643,353.3391270879513,350.45312073608096,345.72034070304477,341.1762705043756,338.701906034429,339.9331514558086,343.52538396758587,344.7015952512498,347.67134104549217
31,352.0546391785081,356.12335171648715,353.8725329977796,350.87709030577184,345.99813738502127,341.4821922811347,339.06953744571365,340.4637807228384,343.99962676472194,345.4102126188934,348.8328376560415
32,352.76517383145494,356.7477483998602,354.3439304118767,351.2278372270479,346.2448597418427,342.1154423829876,339.7240918731431,341.41847973698077,345.16262112966666,346.8719035511295,349.66929506309384
33,353.7426001650649,357.00402505911404,354.592376640459,351.41505897878756,346.57608323125646,342.6191015623075,340.1966543130636,341.9175724520107,345.8278938087778,347.5709183623739,350.02840287099156
34,355.19618625349824,357.18932618785976,355.00652795936077,351.6830476617899,346.7279220946591,342.6560070699158,340.8694958122515,342.09249897737806,345.63532134326283,347.1196312471694,349.493380868336
35,355.7437649942951,356.76074609786735,354.58967428886405,351.5450597982346,346.399513222041,342.367843971477,340.97023027339344,342.0223623479712,345.6727189596159,347.0534762683988,349.4208579390657
36,355.9829816877398,356.34017152000064,354.2458137315085,351.50085338582187,346.1944225532432,342.3351331195388,341.00482373443504,342.05323356827535,345.5941355072056,346.94367907460594,349.4165608925027
37,355.7051445113667,355.9415425789175,354.09269993922885,351.55806472556407,346.11878854748755,342.51836225142483,340.91111743336694,342.10280110137063,345.4248287217176,346.78037421467513,349.4533837467756
38,353.5670337523055,356.1408353219484,354.02960857278606,351.456371411888,345.9980743260102,342.4806270645333,341.32046597454075,342.5638723349131,345.193233292664,346.07490422578184,348.6036752985174
39,353.2815290927009,356.36653392772496,354.3758645683422,351.7810973783943,345.9596929284802,342.451371382643,341.4079162219992,343.05761830981515,345.8839646595877,346.98906670568846,349.48126577971345
40,354.31010289980526,356.8425508124614,354.8776348657308,352.21185908364356,346.1277899598496,342.34095191400206,341.9652864353829,344.1653041281615,347.0001230633717,348.21600991096426,350.66162296473135
41,355.34868621832743,357.14605779505945,355.21184171068415,352.7731257342361,346.2488770723412,342.43484111957986,342.22061550598727,344.7556741563155,347.40932908371116,348.6448363289285,351.236691798207
42,356.46278680769984,357.03646832178293,355.302355655929,352.78824623755764,346.36931599834134,342.6787803113566,342.7940285438996,344.96923144476887,346.7320570870681,347.83330714099026,350.65638970151156
43,356.2745858486398,356.4526655191518,354.97544106006535,352.49608987864,346.23497228680924,342.20522603863304,342.2404936003295,344.7726156861828,346.5506315461283,347.5423156629878,350.31814256357484
44,355.550198815439,356.1076601570583,354.6064919060106,352.19851724786434,345.9301010348459,342.0872039493584,341.9738404187768,344.57185508542386,346.1976284535033,347.1507033881109,349.9449259560161
45,354.7907476849849,355.7459781706085,354.2521275461578,352.13360474336974,345.9996942856313,341.9858369978526,341.3932611039001,344.18411941342845,345.93041857426084,346.8821799030462,349.5956017069311
46,353.58220789490696,355.92083884423045,354.2566524656864,351.8183342884103,345.96821928839756,341.4749053200548,341.13251216635183,343.1452373781065,344.7757818036252,345.9212415945691,348.7888687265526
47,353.48783737795117,356.1406016600659,354.534450972632,352.095860651885,345.9407973248712,341.2145899477547,340.81810686977354,342.90752221002987,345.2472328591064,346.8292896550633,349.8612618363984
48,354.43753557837056,356.62122358161577,354.8503315214321,352.3872583667833,346.0447840494213,341.3247183632985,340.9598718449716,343.5546355372155,346.44992881178683,348.1047093975862,350.87529200459926
49,355.67653050370535,356.9949090920949,355.0702301899244,352.6179907816261,346.32984188475695,341.6559048044341,341.05026299591566,343.922473635358,347.1037753788548,348.5997329879257,351.2961640881684
50,357.39559844918045,357.02884789904607,355.08942727193505,352.73562314934185,346.45558260991606,342.2185068462248,342.20226741561964,344.4355146317616,346.68119991810534,347.7350474423416,350.6779918874037
51,357.13824601820176,356.65444250146487,354.9343838985402,352.57527877459944,346.2384026935752,342.07854650637506,341.6915719736898,344.30218627922864,346.52872895026667,347.36430901824025,350.1836583164264
52,356.579788732073,356.59008961160094,354.8472272010404,352.54170248232606,346.3445542770291,342.21005477477075,341.09824561191647,344.0191972922967,346.25074262457383,346.97249245435864,349.63899106255764
53,355.46820434942515,356.39737156512297,354.719197907046,352.43431098768446,346.4050016344598,342.3187394270854,340.65995552795914,343.8257202270674,345.97395503832496,346.56947668552675,349.0470462783179
54,353.48457717033085,356.30427445695557,354.56592750019206,352.23115077691085,346.50907856336124,341.79881568566867,340.1871208992196,342.9460975532357,345.51811607048427,345.95120368340145,348.3378017992665
55,353.47633821610503,356.5837846488352,354.89048233452314,352.4629709495331,346.3550633770871,341.6780034682403,340.3184144786097,343.083747302185,345.9902915882865,346.8707225298333,349.34043572752483
56,354.60047155500615,357.2077069812442,355.3012263243631,352.58529155496836,346.4450687803237,341.7474664999223,340.3884501468459,343.4677188472453,346.7781165525626,347.9331723437266,350.2825205330339
