,mslp
0,100729.375
1,100674.8125
2,100558.75
3,100561.9375
4,100692.75
5,100553.8125
6,100413.0
7,100481.0
8,100508.0
9,100438.375
10,100231.25
11,100254.5
12,100449.75
13,100439.6875
14,100322.75
15,100334.125
16,100359.375
17,100261.125
18,100136.875
19,100111.125
20,100111.5
21,100021.75
22,99796.625
23,99760.5
24,99871.5
25,99679.0
26,99492.5
27,99299.0625
28,99263.125
29,99137.4375
30,98824.625
31,98770.75
32,98769.625
33,98833.9375
34,98722.1875
35,98755.75
36,98758.5625
37,98749.375
38,98500.1875
39,98472.3125
40,98413.0625
41,98356.3125
42,98264.875
43,98176.0
44,98005.9375
45,97945.8125
46,97702.5625
47,97625.0
48,97587.625
49,97490.5625
50,97287.375
51,97058.9375
52,96888.75
53,97023.375
54,97099.1875
55,97182.1875
56,97757.5625
57,97883.625
58,97644.6875
59,97504.875
60,98022.875
61,98076.6875
62,98323.8125
63,98726.375
64,99123.0625
65,99340.0625
66,99413.4375
67,99496.9375
68,99660.0
69,99763.875
70,99692.875
71,99730.1875
72,99821.625
73,99880.875
74,99749.4375
75,99644.125
76,99800.5625
77,99901.0625
78,99815.6875
79,99826.625
80,99949.0
81,100004.4375
82,99825.0
83,99774.6875
84,99883.9375
85,99994.0
86,99891.5625
87,99905.5
88,100011.6875
89,100070.8125
90,99887.6875
91,99826.125
92,100036.6875
93,100163.75
94,100137.625
95,100154.3125
96,100356.875
97,100468.6875
98,100254.125
99,100090.4375
100,100394.125
101,100604.1875
102,100515.9375
103,100480.375
104,100513.0
105,100703.5625
106,100594.625
