,wind10
0,12.664083480834961
1,11.648527145385742
2,12.19904613494873
3,11.190287590026855
4,11.064330101013184
5,10.350693702697754
6,11.239401817321777
7,11.761927604675293
8,11.428171157836914
9,12.124629974365234
10,13.531007766723633
11,14.712957382202148
12,13.316784858703613
13,13.003813743591309
14,15.147531509399414
15,14.657984733581543
16,14.973326683044434
17,16.240760803222656
18,16.900489807128906
19,17.319013595581055
20,18.943063735961914
21,20.090686798095703
22,19.2159366607666
23,19.5771484375
24,22.574247360229492
25,24.03117561340332
26,22.14055633544922
27,23.31954574584961
28,24.92914390563965
29,23.89533042907715
30,24.30011558532715
31,23.135150909423828
32,24.91008949279785
33,23.891611099243164
34,23.276670455932617
35,24.0398006439209
36,24.24323272705078
37,23.85276222229004
38,23.604753494262695
39,23.852439880371094
40,25.196813583374023
41,25.866823196411133
42,26.041772842407227
43,26.0731258392334
44,26.25542449951172
45,26.495868682861328
46,26.347129821777344
47,27.886350631713867
48,27.99909019470215
49,27.435644149780273
50,27.954004287719727
51,27.764781951904297
52,28.242340087890625
53,28.75920295715332
54,29.299970626831055
55,28.299488067626953
56,30.052709579467773
57,29.524805068969727
58,32.81120681762695
59,31.707136154174805
60,33.62965393066406
61,33.34592056274414
62,33.46870803833008
63,32.733314514160156
64,35.089351654052734
65,35.22821807861328
66,34.8590087890625
67,34.28635025024414
68,34.76716995239258
69,34.80951690673828
70,36.216304779052734
71,41.98563766479492
72,36.337646484375
73,33.207969665527344
74,29.470478057861328
75,26.43019676208496
76,23.471006393432617
77,23.79647445678711
78,23.14876365661621
79,24.719663619995117
80,23.316633224487305
81,24.277402877807617
82,22.324127197265625
83,22.929563522338867
84,22.65167808532715
85,23.688385009765625
86,23.18705177307129
87,23.293909072875977
88,24.17137908935547
89,23.087936401367188
90,23.309898376464844
91,23.52851676940918
92,22.107614517211914
93,20.737102508544922
94,20.27853775024414
95,20.08890151977539
96,18.743900299072266
97,19.04069709777832
98,19.92746353149414
99,18.173664093017578
100,17.626564025878906
