,mslp
0,100910.6875
1,100823.125
2,100710.25
3,100770.6875
4,100929.1875
5,100917.8125
6,100706.1875
7,100737.0625
8,100919.75
9,100837.5
10,100623.5
11,100641.4375
12,100728.8125
13,100737.6875
14,100508.1875
15,100501.5625
16,100682.875
17,100589.625
18,100458.9375
19,100422.875
20,100601.75
21,100641.9375
22,100426.125
23,100416.9375
24,100521.5625
25,100536.6875
26,100381.625
27,100377.375
28,100514.0625
29,100564.9375
30,100431.625
31,100428.6875
32,100576.1875
33,100582.0625
34,100424.75
35,100387.1875
36,100527.6875
37,100663.625
38,100507.8125
39,100501.5
40,100620.1875
41,100563.1875
42,100330.875
43,100263.6875
44,100395.8125
45,100402.875
46,100416.75
47,100406.6875
48,100458.625
49,100463.9375
50,100322.25
51,100296.5
52,100267.1875
53,100258.5
54,100115.0625
55,100085.4375
56,100117.6875
57,100067.5625
58,99816.6875
59,99754.0625
60,99700.0625
61,99741.3125
62,99560.9375
63,99421.625
64,99351.5
65,99487.1875
66,99458.25
67,99397.5
68,99448.1875
69,99613.0
70,99475.5625
71,99528.0
72,99595.5
73,99567.625
74,99564.875
75,99524.5
76,100000.0625
77,100017.5
78,99988.3125
79,100042.8125
80,100249.3125
81,100268.875
82,100133.25
83,100133.875
84,100207.4375
