,wind10
0,12.550616264343262
1,11.940524101257324
2,12.532872200012207
3,12.340351104736328
4,11.730419158935547
5,11.015604019165039
6,11.541036605834961
7,13.56938362121582
8,14.398207664489746
9,12.608556747436523
10,13.206779479980469
11,12.897289276123047
12,12.390440940856934
13,12.731746673583984
14,13.00096321105957
15,12.494918823242188
16,13.22262191772461
17,12.860288619995117
18,13.13253116607666
19,13.578505516052246
20,13.462997436523438
21,13.508467674255371
22,13.839555740356445
23,14.645161628723145
24,13.750985145568848
25,15.400951385498047
26,15.07236099243164
27,16.602075576782227
28,16.25602149963379
29,15.771540641784668
30,15.387594223022461
31,16.257469177246094
32,16.50785255432129
33,17.362119674682617
34,18.655759811401367
35,18.64508056640625
36,19.530872344970703
37,20.37626075744629
38,19.957378387451172
39,21.595626831054688
40,21.64261245727539
41,20.887542724609375
42,21.587133407592773
43,21.792566299438477
44,23.994789123535156
45,26.10032081604004
46,27.602584838867188
47,25.65680694580078
48,26.46931266784668
49,26.350738525390625
50,28.472843170166016
51,28.086746215820312
52,27.916149139404297
53,28.965734481811523
54,28.798633575439453
55,27.897687911987305
56,28.287704467773438
57,26.404050827026367
58,27.21710777282715
59,27.755756378173828
60,27.58592414855957
61,27.727689743041992
62,28.352975845336914
63,28.083032608032227
64,30.17239761352539
65,30.564998626708984
66,30.936498641967773
67,31.286327362060547
68,34.05815505981445
69,32.63117218017578
70,32.3348503112793
71,33.88976287841797
72,34.3745231628418
73,33.39237976074219
74,32.51769256591797
75,33.66053771972656
76,31.319076538085938
77,29.5266170501709
78,31.075220108032227
79,31.649738311767578
80,31.673370361328125
81,32.05427169799805
82,31.97353172302246
83,32.57783126831055
84,33.090999603271484
85,33.30014419555664
86,32.60774612426758
87,33.44710159301758
88,32.584991455078125
89,31.52498435974121
90,32.22269058227539
91,31.044445037841797
92,32.50734329223633
93,29.920984268188477
94,29.59765625
95,28.328893661499023
96,29.238767623901367
97,29.145187377929688
98,28.409387588500977
99,27.55779457092285
100,26.499923706054688
101,26.30428695678711
102,26.071308135986328
103,26.06842613220215
104,26.61923599243164
105,25.789316177368164
106,25.24983024597168
107,26.589384078979492
108,26.572145462036133
109,26.772750854492188
110,26.37546730041504
111,24.346054077148438
112,22.608678817749023
113,22.883840560913086
114,22.588207244873047
115,21.37266731262207
116,21.70661735534668
117,21.955181121826172
118,21.161958694458008
119,24.105873107910156
120,22.902795791625977
121,20.57605743408203
122,21.483970642089844
123,20.922428131103516
124,19.3182430267334
125,18.262258529663086
126,18.74818992614746
127,16.97747802734375
128,16.374385833740234
