,mslp
0,100447.875
1,100504.0
2,100576.0
3,100559.75
4,100376.875
5,100448.125
6,100479.5
7,100410.1875
8,100258.5625
9,100275.9375
10,100381.8125
11,100326.5
12,100169.4375
13,100175.375
14,100276.9375
15,100190.125
16,100003.375
17,99958.3125
18,99871.75
19,99731.6875
20,99579.625
21,99538.625
22,99607.375
23,99470.375
24,99297.5625
25,99245.4375
26,99289.125
27,99275.8125
28,99110.125
29,99014.6875
30,99085.3125
31,99122.625
32,98951.1875
33,98914.4375
34,99017.8125
35,99017.875
36,98943.8125
37,99009.4375
38,99223.0625
39,99198.75
40,99050.0
41,99321.875
42,100000.3125
43,100269.9375
44,100203.6875
45,100051.375
46,100256.75
47,100277.375
48,100374.0
49,100514.9375
50,100763.6875
51,100730.375
52,100791.125
53,100983.5625
54,101215.75
