,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-3.8698490243405106e-07,3.996475910147031e-06,8.188490755856038e-06,2.819544170051813e-06,1.3251779212926826e-06,-6.607345615824064e-08,1.1013743157188098e-06,9.56747680902481e-07,-5.083934714396795e-07,-1.9850054134925205e-06,-2.9092033704121906e-06,-4.2583482960859936e-06,-4.202531029780706e-06
1,-5.434895865619183e-06,5.989044439047575e-06,7.570038239161173e-06,3.1237849422420065e-06,1.770072663020983e-06,-1.6398650283614796e-07,1.2109366556008657e-06,1.4715284729997317e-07,-1.9682299656172594e-06,-2.8285275523861247e-06,-3.83122048030297e-06,-4.805500308672587e-06,-3.7227291613817215e-06
2,-3.2998621463775633e-06,6.99175288900733e-06,7.782259490340949e-06,3.224091293911139e-06,1.117936335504055e-07,-6.367025586465995e-07,-2.999673597514629e-07,-1.1951235743860403e-06,-1.7047510482370854e-06,-1.975265331566334e-06,-2.800362805525462e-06,-4.044058732688427e-06,-3.1619487951199215e-06
3,-2.4494685931131245e-06,7.576937787234783e-06,7.845104361573855e-06,4.89985104650259e-06,1.3636949006468057e-06,-1.5704426914453507e-08,-1.2404945058127244e-06,-2.1198842053612075e-06,-1.1691474355757236e-06,-9.870544696847598e-07,-1.985137350857258e-06,-3.6307028494775295e-06,-2.7629857261975604e-06
4,-1.1852564540386386e-06,4.047434197360055e-06,5.6766255669821345e-06,4.237870764493541e-06,1.1559069317019704e-06,4.631465231358263e-07,-3.9224041417179267e-07,-1.036029703204068e-06,2.3424308515188606e-07,-5.17235690132711e-07,-1.7780513035063921e-06,-2.903107329584751e-06,-2.5358020146358065e-06
5,3.052943308527271e-07,9.41431305060784e-07,3.815845896800359e-06,4.476449506303955e-06,8.009878608087699e-07,7.593887858092785e-07,-9.95676964521408e-07,-1.0910599182049433e-06,-9.563130637009939e-08,-5.736636618773143e-07,-1.8615159206092357e-06,-3.822101280093193e-06,-3.225511560837428e-06
6,2.0375349170838795e-06,2.5885296054184436e-06,6.422485845784346e-06,4.474290957053503e-06,1.4123652363196015e-06,-6.94471721847852e-07,-2.2460473701357843e-06,-1.752477449675401e-06,-9.644621362288792e-07,-4.1374781479438145e-07,-1.3941084034740924e-06,-4.265535001953443e-06,-4.727505923559268e-06
7,1.64670345839113e-06,3.879397020985683e-06,6.222197165091833e-06,4.075064013401667e-06,1.952882545689742e-06,-1.0891196628411611e-06,-2.369564026594162e-06,-1.6637922575076421e-06,-3.1882664188742636e-07,-1.5508849173784257e-07,-1.0199029929935932e-06,-2.6731363808115322e-06,-3.950173656145731e-06
8,-1.8447541430808945e-07,2.926260936247857e-06,6.159225525141257e-06,4.506601345304137e-06,2.3031674897398692e-06,-1.1068604561921472e-06,-3.7419072572621072e-06,-1.4315625938637129e-06,1.148286920921931e-06,9.235744345237605e-08,-7.89108458148988e-07,-2.3475473290657107e-06,-3.718265768959809e-06
9,-3.4026607560614747e-06,1.4818273484706878e-06,6.047504333158334e-06,4.861317574977875e-06,1.959999402364095e-06,-1.2478713567058245e-06,-4.9477986370523775e-06,-1.079123467206955e-06,9.151059202849865e-07,-5.88991679251194e-07,-1.0804738849401475e-06,-2.897678253551324e-06,-2.9778612467149895e-06
10,-3.8103898987174033e-07,4.447880201041698e-07,8.016044739633799e-06,6.034791780014833e-06,2.2751279175281526e-06,-3.062599959472815e-06,-2.8408830985426903e-06,-9.091687388718128e-07,7.203004012505214e-08,-1.2716356044014295e-06,-2.013604777554671e-06,-3.4642638638615607e-06,-3.5009114071726797e-06
11,2.334127202630043e-07,-9.503370771805446e-08,6.9997506216168405e-06,6.127188680693507e-06,3.7492931975672644e-06,-2.296839375048876e-06,-1.8352293409407139e-06,3.952688227097194e-08,2.1859693030516307e-07,-6.867572665214538e-07,-2.0943814888596533e-06,-3.1713008259733518e-06,-3.3077318221330644e-06
12,5.99007277439038e-07,-5.2402416865030924e-08,4.787580110132694e-06,4.246252744148175e-06,2.368283458054066e-06,-1.3321715717514356e-06,-8.295561807850996e-07,8.806042994062105e-07,1.1116111030181249e-07,-4.995924731095631e-07,-2.0888944466908773e-06,-2.6923837140202524e-06,-2.2335443645715714e-06
13,-1.5182178079461058e-06,-2.695480361580849e-07,2.662154535452525e-06,3.5060647254188854e-06,2.0217538500825564e-06,-1.1386582627892494e-06,-5.515563922623793e-07,8.334832576413949e-07,-2.2565945982933045e-07,-5.125844230254491e-07,-1.678763267894586e-06,-2.062049073477586e-06,-1.9607522214452426e-06
14,-2.1930803389598926e-07,2.0694763710101446e-07,4.078773781657219e-06,2.8417135278383893e-06,1.336292674144109e-06,-2.4793087504804133e-06,-2.377441463371118e-06,-3.925796287755171e-07,-1.286040060222149e-06,-6.66128471493721e-08,-9.693438187241555e-07,-2.867542207241058e-07,-9.187885249654452e-07
15,1.5877458887795607e-06,-1.0414398275315761e-06,3.4416792914271354e-06,2.5265927736957868e-06,9.977569182713826e-07,-1.6793453445037207e-06,-2.3624394088983537e-06,2.6562483981251714e-07,-6.113278989990552e-07,5.356579398115476e-07,-6.823257232705752e-07,-6.967457011342049e-07,-1.4034798368811607e-06
16,7.089343853294849e-07,-1.1008155221740404e-06,5.246830793718497e-06,3.525397429863612e-06,2.888931582371394e-06,-7.259543053805828e-07,-2.544893262286981e-06,-1.0058128585418066e-06,-1.0010165472825368e-06,3.922032192349434e-07,-1.0831359152992567e-06,-1.4296267181634903e-06,-2.051866613328457e-06
17,-1.2565675812462966e-06,-2.7597416192293167e-06,5.782286946972211e-06,4.643100934724013e-06,3.180466592311859e-06,-4.2743049561977385e-07,-3.65632198130091e-06,-2.9644773652156195e-06,-9.270617738366127e-07,2.446196352442106e-07,-9.392388164997101e-07,-1.8561491742730142e-06,-1.9757154708107312e-06
18,-7.228734535918691e-07,-1.20879680351103e-06,7.7907162181322e-06,3.968382880277159e-06,2.2764248131963723e-06,-1.5623699409956755e-06,-3.421727444250059e-06,-2.7561332273038097e-06,3.2819459732637364e-08,-3.0733838182761954e-07,-1.7866496135832362e-06,-3.1719388076996902e-06,-2.707928589147156e-06
