,mslp
0,100883.875
1,100715.0
2,100588.75
3,100737.9375
4,100882.375
5,100759.1875
6,100638.6875
7,100747.3125
8,100794.125
9,100696.0625
10,100535.375
11,100641.5
12,100724.3125
13,100602.1875
14,100487.3125
15,100583.875
16,100442.375
17,100278.5625
18,100169.1875
19,100224.625
20,100281.9375
21,100103.1875
22,100008.875
23,100106.0625
24,100270.0
25,100021.75
26,99792.25
27,99837.8125
28,100025.0625
29,99865.5625
30,99706.5
31,99808.4375
32,100224.125
33,99936.5
34,99686.3125
35,99823.5625
36,99895.8125
37,99702.5625
38,99585.125
39,99719.0
40,99675.875
41,99514.5625
42,99407.375
43,99474.75
44,99452.125
45,99277.875
46,99188.6875
47,99259.125
48,99248.0
49,99070.0
50,98947.5
51,98975.25
52,98858.125
53,98707.1875
54,98574.9375
55,98603.4375
56,98197.3125
57,98130.3125
58,98077.25
59,98093.8125
60,97867.375
61,97817.625
62,97723.5
63,97739.625
64,97801.375
65,97859.75
66,97942.9375
67,98209.9375
68,98383.125
69,98551.75
70,98708.4375
71,98914.0
72,99114.5
73,99217.375
74,99381.8125
75,99662.125
76,100003.75
77,100139.9375
78,100442.6875
79,100751.8125
80,100924.625
81,101017.3125
82,101140.9375
