,mslp
0,100661.75
1,100709.0625
2,100846.25
3,100696.0625
4,100491.125
5,100617.5
6,100746.5625
7,100660.8125
8,100472.75
9,100585.4375
10,100600.5
11,100465.75
12,100224.875
13,100307.625
14,100393.1875
15,100283.25
16,100013.875
17,100040.25
18,100101.5625
19,99902.3125
20,99664.0
21,99716.5625
22,99666.0625
23,99562.625
24,99306.75
25,99293.5
26,99232.5
27,99092.3125
28,98861.8125
29,98902.625
30,98911.0625
31,98791.6875
32,98581.9375
33,98469.8125
34,98354.25
35,98155.5625
36,97918.875
37,97906.375
38,97758.875
39,97548.625
40,97264.75
41,97119.625
42,96317.625
43,96141.4375
44,95708.3125
45,95486.4375
46,95058.75
47,94808.5
48,94675.9375
49,94653.25
50,94787.6875
51,94630.25
52,94623.1875
53,94692.0
54,95508.25
55,95719.5625
56,95907.6875
57,96034.9375
58,96174.1875
59,96106.0
60,96074.6875
61,96154.6875
62,96077.5625
63,96150.1875
64,96161.0625
65,96397.0
66,96418.125
67,96470.625
68,96556.1875
69,96678.375
70,96889.75
71,97048.0625
72,97161.5
73,97332.25
74,97490.5625
75,97775.0625
76,97981.6875
77,97956.5625
78,98536.25
79,98496.5
80,98471.25
81,98569.8125
82,98911.8125
83,98989.75
84,98958.875
85,98900.5625
86,98972.4375
87,98868.25
88,98857.125
89,98833.75
90,98869.75
91,98906.8125
92,98924.6875
93,98985.0625
94,99160.25
95,99144.875
96,99174.125
97,99230.0
98,99301.75
99,99352.625
100,99390.9375
101,99527.5
102,99745.6875
103,99860.1875
104,99907.9375
105,99950.5625
106,99993.0
107,100009.4375
108,100144.8125
109,100346.125
110,100494.3125
111,100528.1875
112,100537.8125
113,100587.625
114,100673.6875
115,100570.75
116,100592.3125
117,100620.75
118,100610.1875
119,100470.8125
120,100411.8125
121,100279.9375
122,100145.5
123,100055.5
124,99960.1875
125,99959.4375
126,99796.625
127,99693.4375
128,99656.25
129,99654.875
130,99499.5
131,99513.1875
132,99491.5625
133,99592.5
134,99568.25
