,wind10
0,11.523876190185547
1,11.38032341003418
2,11.85367202758789
3,12.607389450073242
4,13.854033470153809
5,14.043657302856445
6,15.155134201049805
7,16.094858169555664
8,16.65492820739746
9,17.549331665039062
10,16.683074951171875
11,16.499425888061523
12,15.857906341552734
13,17.795644760131836
14,16.693012237548828
15,18.003318786621094
16,16.26150131225586
17,15.11253833770752
18,15.332099914550781
19,15.71748161315918
20,14.986312866210938
21,16.204334259033203
22,16.78778648376465
23,16.648632049560547
24,17.443384170532227
25,18.239025115966797
26,19.43271255493164
27,19.779308319091797
28,19.171100616455078
29,19.633407592773438
30,20.153547286987305
31,20.653234481811523
32,20.827665328979492
33,21.168865203857422
34,22.355785369873047
35,23.890180587768555
36,21.39872169494629
37,20.629318237304688
38,22.432252883911133
39,23.59125518798828
40,24.203336715698242
41,24.242313385009766
42,23.733715057373047
43,24.44672393798828
44,25.689157485961914
45,26.522724151611328
46,26.805362701416016
47,29.178720474243164
48,30.74937629699707
49,29.961139678955078
50,27.09028434753418
51,26.792957305908203
52,29.35788345336914
53,29.08405876159668
54,28.58518409729004
55,27.13799476623535
56,24.538658142089844
57,22.552494049072266
58,23.386369705200195
59,24.305835723876953
60,24.723512649536133
61,22.909610748291016
62,20.91040802001953
63,18.868688583374023
64,17.99886131286621
65,18.389719009399414
66,17.398740768432617
67,17.079971313476562
68,16.98405647277832
69,16.15374183654785
70,14.458626747131348
71,15.537516593933105
72,16.22951889038086
73,17.742429733276367
74,17.345306396484375
75,17.960670471191406
76,17.24929428100586
77,16.899295806884766
78,14.698956489562988
79,14.724854469299316
80,14.458244323730469
81,14.247812271118164
82,15.129183769226074
83,14.301076889038086
84,12.179791450500488
