,wind10
0,13.676616668701172
1,13.967761039733887
2,13.478622436523438
3,14.78110122680664
4,14.156135559082031
5,14.413619995117188
6,14.423661231994629
7,14.808175086975098
8,15.003424644470215
9,14.803873062133789
10,15.135998725891113
11,14.334562301635742
12,13.325597763061523
13,14.179603576660156
14,14.750505447387695
15,16.059843063354492
16,14.960562705993652
17,14.799095153808594
18,16.26498031616211
19,15.374115943908691
20,16.171871185302734
21,16.281049728393555
22,16.819841384887695
23,16.556257247924805
24,15.074065208435059
25,14.630990982055664
26,16.495338439941406
27,18.569807052612305
28,17.409027099609375
29,16.984943389892578
30,16.750905990600586
31,17.062767028808594
32,17.107561111450195
33,16.025798797607422
34,15.780959129333496
35,14.60927677154541
36,15.709619522094727
37,17.555540084838867
38,18.42007064819336
39,15.55136775970459
40,17.326303482055664
41,17.951616287231445
42,19.051517486572266
43,17.820552825927734
44,19.425216674804688
45,20.780075073242188
46,20.48642349243164
47,20.644561767578125
48,20.540090560913086
49,21.741640090942383
50,21.645782470703125
51,19.464651107788086
52,19.06558609008789
