,mslp
0,100731.125
1,100579.8125
2,100454.9375
3,100619.5625
4,100566.5
5,100433.875
6,100332.5625
7,100357.875
8,100316.625
9,100115.8125
10,100072.875
11,100127.875
12,100096.3125
13,99887.5
14,99746.25
15,99782.6875
16,99893.1875
17,99650.25
18,99480.25
19,99490.0
20,99465.875
21,99255.375
22,99080.0
23,99117.375
24,99142.125
25,98929.125
26,98915.125
27,98987.375
28,99028.3125
29,98981.6875
30,98925.4375
31,99054.375
32,98982.8125
33,98940.3125
34,98864.9375
35,98988.8125
36,98951.1875
37,98898.9375
38,98810.6875
39,98937.0
40,98930.5
41,98892.625
42,98809.0625
43,98926.375
44,98986.4375
45,98832.0
46,98733.125
47,98709.5
48,98751.875
49,98600.25
50,98441.75
51,98422.375
52,98445.9375
53,98152.375
54,97928.1875
55,97696.125
56,97466.5625
57,97214.3125
58,96969.4375
59,96859.0625
60,96879.1875
61,96800.75
62,96551.5625
63,96360.5
64,96246.0
65,96314.8125
66,96225.0
67,96224.3125
68,96120.375
69,95938.8125
70,95690.6875
71,95598.625
72,95608.75
73,95718.875
74,95693.5
75,95649.4375
76,95882.5
77,95838.3125
78,95659.25
79,95593.4375
80,95878.3125
81,96093.4375
82,96219.8125
83,96312.9375
84,96673.0
85,96934.125
86,96916.125
87,97367.1875
88,98464.25
89,99399.5
90,99646.5
91,99971.25
92,100181.625
93,100324.625
94,100328.5
95,100387.4375
96,100589.125
97,100675.6875
98,100593.9375
99,100608.875
100,100784.8125
