,mslp
0,100598.5
1,100538.25
2,100410.75
3,100445.9375
4,100567.4375
5,100478.9375
6,100341.25
7,100350.0
8,100413.9375
9,100358.3125
10,100216.75
11,100207.125
12,100159.625
13,100114.9375
14,99947.1875
15,99894.8125
16,99910.8125
17,99839.875
18,99725.375
19,99681.5
20,99734.5
21,99712.125
22,99584.0
23,99558.9375
24,99384.1875
25,99405.125
26,99303.8125
27,99275.5
28,99359.75
29,99544.25
30,99528.5625
31,99637.75
32,99711.375
33,99810.1875
34,99718.3125
35,99659.5
36,99766.5625
37,99888.3125
38,99784.875
39,99562.0625
40,99289.0
41,99408.5625
42,99288.75
43,99382.8125
44,99592.8125
45,99962.5
46,99922.0
47,99955.4375
48,100016.8125
