,mslp
0,100958.625
1,100923.8125
2,100816.0625
3,100890.4375
4,100989.5
5,100857.25
6,100748.8125
7,100823.625
8,101034.5
9,100987.0625
10,100878.9375
11,100940.0
12,101023.75
13,100916.0625
14,100710.375
15,100717.75
16,100932.8125
17,100902.625
18,100701.6875
19,100799.0
20,100880.25
21,100796.875
22,100633.75
23,100642.4375
24,100802.25
25,100764.4375
26,100582.5
27,100624.75
28,100775.875
29,100687.625
30,100520.0625
31,100547.375
32,100702.125
33,100771.9375
34,100603.625
35,100616.3125
36,100766.375
37,100732.4375
38,100583.25
39,100564.75
40,100717.125
41,100781.5625
42,100629.5625
43,100602.6875
44,100726.75
45,100739.625
46,100629.6875
47,100550.3125
48,100625.6875
49,100686.1875
50,100493.0
51,100391.3125
52,100447.5
53,100264.0625
54,99996.375
55,99780.25
56,100148.5625
57,100275.3125
58,100264.25
59,100171.6875
60,100283.75
61,100235.0
62,100153.625
63,100012.625
64,100097.4375
65,100210.0
66,100123.625
67,100083.75
68,100291.3125
69,100369.8125
70,100265.0
71,99985.5625
72,100104.5625
73,100469.125
74,100403.0
75,100282.75
76,100423.25
77,100553.3125
78,100311.5625
79,99984.625
80,100100.0625
