,mslp
0,100663.0625
1,100569.625
2,100444.125
3,100550.0
4,100653.4375
5,100510.5625
6,100350.9375
7,100432.3125
8,100535.25
9,100457.875
10,100303.5
11,100309.375
12,100387.1875
13,100220.1875
14,100020.875
15,99999.875
16,99982.0625
17,99909.0
18,99835.1875
19,99808.4375
20,100164.625
21,100051.3125
22,99772.5
23,99799.4375
24,100111.0625
25,100100.4375
26,99794.5
27,99565.5
28,99546.5
29,99561.4375
30,99495.5
31,99444.875
32,99759.875
33,99582.9375
34,99483.375
35,99480.5625
36,99495.0625
37,99410.125
38,98925.4375
39,99023.0625
40,99119.0625
41,99225.8125
42,99162.6875
43,99153.4375
44,99437.375
45,99521.3125
46,99204.4375
47,99101.625
48,99438.8125
49,99660.375
50,99714.4375
51,99831.0
52,100036.75
53,100118.25
54,99944.25
55,99904.3125
56,100033.5
57,100217.0
58,100222.3125
59,100242.0625
60,100543.125
61,100732.1875
62,100529.0
63,100371.5625
64,100577.875
