,mslp
0,100621.4375
1,100749.1875
2,100998.625
3,100874.4375
4,100806.75
5,100906.75
6,100992.125
7,100820.8125
8,100720.0625
9,100914.375
10,100986.5
11,100876.9375
12,100740.25
13,100857.9375
14,100865.25
15,100714.5625
16,100600.3125
17,100694.875
18,100791.625
19,100617.0625
20,100509.25
21,100645.625
22,100718.9375
23,100547.4375
24,100440.8125
25,100501.9375
26,100592.25
27,100448.875
28,100312.875
29,100332.875
30,100347.875
31,100272.4375
32,100069.875
33,100123.4375
34,100140.4375
35,100126.375
36,100023.75
37,100167.3125
38,100243.5
39,100132.75
40,99969.75
41,100014.4375
42,100096.5
43,100008.8125
44,99856.4375
45,99958.5
46,100005.25
47,99892.5625
48,99729.0
49,99739.75
50,99910.8125
51,99718.5625
52,99592.4375
53,99606.125
54,99667.875
55,99473.8125
56,99304.8125
57,99182.1875
58,99343.0
59,99196.6875
60,99329.5625
61,99460.1875
62,99588.3125
63,99521.0625
64,99545.0
65,99638.625
66,99592.375
67,99549.4375
68,99510.5
69,99505.9375
70,99343.3125
71,99292.6875
72,99293.125
