,mslp
0,100060.5
1,100093.5625
2,100052.8125
3,99958.5
4,99803.625
5,99853.0625
6,99633.9375
7,99546.25
8,99412.125
9,99496.75
10,99210.0
11,99260.8125
12,99160.9375
13,99170.5625
14,98627.0
15,98592.375
16,98918.375
17,99054.0
18,98854.75
19,99064.375
20,98995.1875
21,98851.5
22,99180.6875
23,99253.9375
24,99212.9375
25,99298.5625
26,99415.5
27,99319.1875
28,99188.8125
29,99293.875
30,99377.8125
31,99126.6875
32,98851.5625
33,98972.375
34,98834.1875
35,98672.75
36,98491.5625
37,98319.5
38,98364.4375
39,98051.8125
40,97861.8125
41,97861.6875
42,97987.5
43,97756.25
44,97679.9375
45,97574.9375
46,97119.375
47,97212.6875
48,97106.0
49,96999.375
50,96882.0
51,96555.4375
52,96192.8125
53,96030.5
54,95998.25
55,96061.125
56,96001.0
57,95960.0625
58,96158.8125
59,96104.375
60,95850.3125
61,95713.3125
62,95880.1875
63,96132.125
64,96160.5625
65,96314.5625
66,96898.6875
67,97057.375
68,97103.8125
69,97153.4375
70,97618.3125
71,97681.3125
72,97588.0
73,97466.25
74,98011.25
75,98116.0
76,97986.375
77,97978.8125
78,98529.0
79,98809.1875
80,98597.6875
81,98704.625
82,98921.875
83,98973.1875
84,98879.75
85,98861.4375
86,98952.1875
87,99050.75
88,98939.125
89,98934.0
90,98933.3125
91,98957.3125
92,98818.3125
93,98702.0
94,98704.1875
95,98564.875
96,98389.5
97,98326.4375
98,98375.4375
99,98261.25
100,98235.1875
101,98310.3125
102,98548.5
103,98640.625
104,98725.125
105,98813.125
106,99005.5625
107,99104.3125
108,99175.625
109,99331.8125
110,99590.0
111,99751.375
112,99816.125
