,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-2.5397127804656824e-06,3.102794289588928e-06,2.410375357915958e-06,9.776946778098743e-08,2.7496910964449247e-07,2.022235033412774e-06,-7.201839859286944e-07,-1.705662968258063e-06,-1.5634189670284588e-06,-4.942761734127999e-07,-1.1232526352008184e-07,4.784281676014265e-07,-1.1646188795566559e-07
1,2.174005688478549e-06,1.2901534015933673e-06,2.088871163626512e-06,6.508004541198412e-07,5.188805516809225e-07,8.417332234481971e-07,-1.7365518336494764e-06,-1.924857497215271e-06,-9.216601029038429e-07,4.688045009970665e-07,9.05656876663367e-07,1.431892936428388e-06,1.0606017895042896e-06
2,4.559219814836979e-06,2.7886397826174895e-06,1.7459504306316376e-06,8.273016040523846e-07,7.349454487363497e-07,8.454352306822936e-07,-1.7519497002164523e-06,-1.8950280112524827e-06,-5.144781122605006e-07,1.3349733004967372e-07,2.7562491595745086e-07,6.149794595936934e-07,4.0257582440972327e-07
3,2.6647273140649e-06,2.3082286740342775e-06,2.841162495315075e-06,1.523973575482766e-06,1.6343333603193364e-06,-5.216337740421295e-07,-2.5801399412254493e-06,-2.613974114259084e-06,-1.0740555201967558e-06,-3.696652129292488e-07,-9.702052921056747e-08,2.6973430067300797e-07,2.531063122053941e-07
4,2.494547516107559e-06,-1.30344124045223e-06,1.726004605491956e-06,-1.9977296081682044e-06,2.3523947068800528e-07,-1.7616509770353636e-06,-2.1635089069604875e-06,-1.2238044291734695e-06,5.981264015038808e-07,1.1087395250797272e-06,1.5013075123230616e-06,1.5638846283157666e-06,1.3155047781765461e-06
5,1.3330669996018212e-06,-5.405299210300048e-06,-9.787734597921372e-07,-3.1702608490983644e-06,8.614733815193176e-09,-1.5556967506806055e-07,-8.174218237400055e-07,-3.074683869878451e-07,6.428997342785199e-07,1.1502066627144814e-06,1.5833647921681404e-06,1.7302421232064564e-06,1.550496866305669e-06
6,-1.099633045216319e-06,-4.157869346223431e-06,-4.58453778038381e-06,-3.620796678471862e-06,-1.2757573508622734e-07,7.563575916765142e-07,5.399120422814397e-07,9.064425432212125e-07,4.183879717257013e-07,6.303198913815605e-07,8.738607446435081e-07,9.374747137805732e-07,8.596184651881333e-07
7,-4.6487781219184395e-06,-1.0848006544013818e-06,-3.3793932137389977e-06,-6.338154586652915e-07,3.0873265738288563e-06,1.8151748615006606e-06,1.076306216418743e-06,1.2904017542799314e-06,-9.912687043348947e-07,-1.4425100137790045e-06,-1.4732203756769498e-06,-1.3045578574140868e-06,-1.31994408244888e-06
8,-5.403560741494099e-06,3.2744603231549265e-06,-1.5455220515529314e-06,1.8389313481748103e-06,5.519785918295383e-06,2.2192602045834064e-06,6.478318634132544e-07,5.51203265786171e-07,-1.7418060451745987e-06,-2.5401124730706217e-06,-2.1631053338448208e-06,-1.54272032280763e-06,-1.4378068347771962e-06
9,-2.4819746613502502e-06,4.274425252030293e-06,-2.505560405552387e-06,6.348825991153717e-07,2.3196490171055e-06,-4.437868483364582e-07,6.538893406589826e-07,1.2688920833170415e-06,-7.094349712133407e-08,-5.70636863509814e-07,-1.0284129530191421e-07,2.970763792594274e-07,1.2943055480718612e-07
10,-7.348911215861639e-07,6.361678242683411e-06,-4.0503994872172676e-07,-2.7981198703249295e-07,3.236539972325166e-07,-9.640624436239402e-07,7.11437314748764e-07,1.3661726067463558e-06,3.2258685678243637e-07,-3.43083714445432e-07,-4.5883158842722577e-07,-7.47231145699819e-07,-1.1328724212944507e-06
11,9.770233494540057e-07,3.534252755343914e-06,2.456580599149068e-06,-1.1073910476018985e-07,-1.7824194704492887e-06,-2.1120960203309854e-06,-1.2154923751950263e-07,2.375997913380464e-07,-1.1920928955078126e-08,1.0166938106218974e-07,1.9862782210111619e-07,-4.445513089497884e-08,-2.103624865412712e-07
