,mslp
0,101023.25
1,100876.6875
2,100869.9375
3,100983.875
4,100940.875
5,100849.625
6,100770.3125
7,100889.5
8,100827.6875
9,100656.3125
10,100574.9375
11,100717.9375
12,100728.4375
13,100502.8125
14,100445.5625
15,100544.5625
16,100553.5625
17,100331.5625
18,100205.125
19,100257.875
20,100295.375
21,100090.5625
22,99936.75
23,99973.6875
24,99745.9375
25,99501.8125
26,99333.0
27,99324.25
28,99089.25
29,98832.9375
30,98665.8125
31,98661.0
32,98715.625
33,98481.0625
34,98283.6875
35,98247.3125
36,98195.4375
37,97927.5
38,97756.6875
39,97868.3125
40,98024.5625
41,97864.3125
42,97714.9375
43,97825.0
44,97644.0
45,97527.6875
46,97414.75
47,97408.875
48,97268.8125
49,97119.5625
50,96926.8125
51,96869.75
52,97266.5625
53,97510.5
54,97512.6875
55,97656.0625
56,98186.4375
57,97919.0
58,97625.8125
59,97529.25
60,97812.4375
61,97998.9375
62,97993.9375
63,98006.625
64,98092.875
65,98152.25
66,98324.0625
67,98584.3125
68,98902.0
69,99077.0625
70,99233.4375
71,99456.1875
72,99727.8125
