,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr
0,804.9686848958333,7.917046177852899,-5.844686917650203e-05,-22.885978190104165,0.0,-137.0035603841146,-46.89326782226563,-22.562064615885415,0.0,-190.8741923014323,0.0,-0.0001588329051931699,-493212.56666666665,-81222.65,0.058097028732299806,57.12112197776636
1,782.5267903645833,8.4877487488091,-5.9446756495162845e-05,-22.880977376302084,6.03204345703125,-150.45976969401042,-46.158957926432294,-23.267972819010417,53.0326904296875,-198.07726440429687,30.006583658854165,-0.00015787718196709952,-541655.85,-83764.15,0.06028687159220378,57.26310448845228
2,597.18330078125,8.654997991677373,-6.552871006230514e-05,-21.510294596354168,217.44763997395833,-155.36646321614583,-47.57215983072917,-22.807198079427085,851.3558919270833,-198.83312581380207,578.633349609375,-0.0001436573142806689,-559319.2666666667,-82105.93333333333,0.05170112450917562,57.6639653523763
3,683.0260416666666,8.731681438659628,-6.536219540672997e-05,-22.37264404296875,356.8443603515625,-158.818359375,-46.750403849283856,-22.733964029947916,1253.467919921875,-199.17526041666667,892.3688232421875,-0.00014045368880033493,-571745.7833333333,-81842.3,0.054881350199381514,57.90723395943642
4,748.72646484375,8.660826746622721,-6.416148971766233e-05,-21.887105305989582,232.61805419921876,-157.41458333333333,-45.63514811197917,-21.305204264322917,970.2395345052083,-192.5223876953125,648.1124348958333,-0.00011707513282696405,-566692.7333333333,-76698.11666666667,0.051492897669474284,57.98657735188802
5,804.3296223958333,9.06204922993978,-6.3541562606891e-05,-20.720572916666665,20.113736979166667,-158.00000813802083,-46.1095703125,-20.7566650390625,172.23697102864583,-188.86046346028647,93.41834309895833,-0.000162022498746713,-568799.95,-74724.48333333334,0.04667971134185791,58.14549255371094
6,782.1539713541666,9.210012888411681,-6.146634890077014e-05,-19.589388020833333,0.0,-158.9108113606771,-43.61586303710938,-20.576859537760416,0.0,-182.37989095052083,0.0,-0.00016464386135339737,-572078.55,-74077.1,0.045267740885416664,58.21344747543335
7,849.1333984375,9.442216493499776,-6.139189742195109e-05,-21.741097005208335,0.0,-161.80164388020833,-44.29109497070313,-22.038822428385416,0.0,-177.27835693359376,0.0,-0.00019522309303283692,-582485.5833333334,-79339.46666666666,0.04821583429972331,57.972856826583545
8,856.3787434895834,9.764095560709636,-6.398611391584078e-05,-25.05250244140625,0.0,-167.54196370442708,-44.574631754557295,-25.580631510416666,0.0,-171.14517211914062,0.0,-0.00022285512338081996,-603151.45,-92090.08333333333,0.058678380648295086,57.87757364908854
9,811.9520182291667,9.555037384169797,-6.594296622400483e-05,-25.710009765625,2.5565470377604167,-166.30541585286457,-45.435298665364584,-25.80618896484375,40.29991048177083,-173.9976318359375,19.145174153645833,-0.0002200435847043991,-598699.3833333333,-92902.6,0.06179644266764323,57.85220031738281
