,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,101069.40722251037,7.423699767757749e-05,3.720458241419179e-05,7.081974715118092e-05,3.8862259308826874e-05,0.00010968420144433302,302.0631183728255
1,101018.28684895833,6.896698226531347e-05,3.323464964826902e-05,6.895889528095722e-05,3.355170289675395e-05,0.00010250983759760857,302.078778127137
2,100860.7192686722,7.013512844861296e-05,3.3334855964074986e-05,7.044766639278142e-05,3.18752532183382e-05,0.00010232475906981473,302.05536335442184
3,100861.71998697917,8.239572246869405e-05,4.426420976718267e-05,7.851463742554188e-05,4.291304697593053e-05,0.0001214304007589817,302.05240266681477
4,100974.90372147303,8.076509746773114e-05,3.635280483491193e-05,8.189665826029797e-05,3.7304469658626064e-05,0.00011920270459780554,302.0481223982816
5,100959.38077022822,7.426438860873463e-05,3.373511599307238e-05,8.183216900251713e-05,3.347579868997281e-05,0.00011530660742051373,302.046518993957
6,100814.99602864584,8.419497559467952e-05,3.9375169823567076e-05,8.226617549856504e-05,3.9334315806627275e-05,0.0001215994047621886,302.0816466738783
7,100819.35341026972,8.461608926290298e-05,3.625248477666704e-05,8.397694692572122e-05,3.4977817189149344e-05,0.00011895600072575803,302.0620411961565
8,100929.8119140625,7.81642273068428e-05,3.9235502481460574e-05,8.022521312038104e-05,3.902409225702286e-05,0.00011925079549352328,302.0050388815504
9,100890.00729166667,9.799189865589142e-05,4.553738981485367e-05,9.29332027832667e-05,4.2549582819143934e-05,0.0001354844309389591,302.0050388815504
10,100718.6445150415,0.00012193657303252161,4.8241149093105586e-05,0.00011596909078819623,4.914130907335717e-05,0.0001651090705048494,301.98924706239137
11,100722.7013671875,9.365333244204521e-05,5.217473953962326e-05,0.0001009277068078518,5.082891633113225e-05,0.00015175783385833105,301.98779410560974
12,100816.04713541667,0.00010112325350443522,5.328605572382609e-05,0.00010090923557678858,5.136917655666669e-05,0.0001522809887925784,301.97185654302586
13,100829.16243489583,0.00011157455543677012,5.116742104291916e-05,0.00010716853042443593,5.134160940845807e-05,0.00015850669393936793,301.9571877927105
14,100706.60078125,0.00013692183420062066,4.098812739054362e-05,0.0001328563162436088,4.4440353910128276e-05,0.00017730016261339188,301.942952954361
15,100699.39954427084,0.00010332440336545309,4.6766549348831174e-05,0.00011298990187545618,4.662889987230301e-05,0.00015961891040205956,301.9298831598251
16,100802.78723958334,9.061160186926523e-05,4.4073847432931265e-05,9.410625013212363e-05,4.384734978278478e-05,0.00013795501242081326,301.8791228603373
17,100772.95227864584,9.513609111309052e-05,4.4479748855034513e-05,9.125517681241035e-05,4.348553096254666e-05,0.0001347385657330354,301.8701807749029
18,100613.49654947917,9.388625621795655e-05,4.4947676360607145e-05,8.875480853021145e-05,4.445596908529599e-05,0.00013321225220958393,301.8559767568115
19,100596.37652994791,0.00011520866925517718,6.176993871728579e-05,0.00011436498413483301,6.397403776645661e-05,0.000178345354894797,301.8559767568115
20,100704.34248046875,0.00012529529631137847,4.858567068974177e-05,0.0001203229029973348,5.0354438523451485e-05,0.00017067665855089823,301.85151805692504
21,100740.31318359375,8.803348367412885e-05,3.974797825018565e-05,9.149558221300443e-05,3.8393400609493254e-05,0.0001298887034257253,301.84809354126907
22,100606.72415364583,9.280449400345484e-05,4.1509512811899185e-05,8.964850567281247e-05,4.266155883669853e-05,0.00013230890035629273,301.84809354126907
