,mslp
0,100629.375
1,100739.5625
2,100756.1875
3,100603.0
4,100601.75
5,100734.5
6,100763.375
7,100565.8125
8,100515.3125
9,100665.9375
10,100738.5
11,100504.125
12,100456.9375
13,100576.125
14,100597.3125
15,100507.25
16,100431.125
17,100552.4375
18,100651.5625
19,100513.0
20,100487.75
21,100558.25
22,100588.3125
23,100484.4375
24,100414.5625
25,100473.8125
26,100526.5625
27,100436.25
28,100276.25
29,100321.4375
30,100125.5
31,100009.8125
32,99843.6875
33,99707.5625
34,99525.25
35,99309.8125
36,99026.125
37,98941.4375
38,98825.9375
39,98744.125
40,98596.6875
41,98565.4375
42,98655.4375
43,98515.5625
44,98382.0
45,98443.1875
46,98515.8125
47,98401.8125
48,98283.875
49,98279.375
50,98388.625
51,98269.8125
52,98237.625
53,98268.875
54,98252.3125
55,98066.9375
56,98009.875
57,97938.25
58,98092.3125
59,97944.8125
60,97965.125
61,98167.875
62,98179.875
63,98118.1875
64,98111.125
65,98212.1875
66,98350.5
67,98425.9375
68,98690.4375
69,98935.25
70,99040.6875
71,99131.1875
72,99265.8125
73,99405.5
74,99570.4375
75,99784.375
76,99963.8125
77,100174.5
78,100312.0625
79,100374.6875
80,100462.125
81,100612.875
82,100679.3125
83,100706.25
84,100779.0
85,100747.5
86,100737.625
