,mslp
0,100697.0
1,100912.75
2,100978.9375
3,100759.875
4,100717.3125
5,100792.8125
6,100934.8125
7,100735.25
8,100687.6875
9,100794.75
10,100729.0625
11,100589.8125
12,100440.125
13,100559.1875
14,100550.0
15,100349.75
16,100165.0
17,100172.75
18,100012.875
19,99738.625
20,99461.875
21,99441.8125
22,99281.75
23,99127.0
24,98867.0
25,98716.5
26,98735.5625
27,98530.625
28,98283.875
29,98295.125
30,98238.125
31,98035.1875
32,97618.5
33,97411.875
34,97599.25
35,97519.625
36,97347.875
37,97415.5
38,97826.0
39,97811.625
40,97583.9375
41,97608.5
42,97506.375
43,97515.75
44,97264.125
45,97238.6875
46,97145.125
47,97220.375
48,97051.25
49,97151.9375
50,96973.375
51,96897.5
52,96692.6875
53,96571.375
54,96569.1875
55,96646.5625
56,96535.375
57,96635.375
58,97053.1875
59,97128.5625
60,96889.0
61,96707.875
62,96801.4375
63,96611.125
64,96107.9375
65,95706.5625
66,96208.5625
67,96500.8125
68,96145.25
69,96223.625
70,96799.3125
71,97159.3125
72,97129.0625
73,96824.5625
74,97098.1875
75,96949.625
76,97082.5625
77,97371.625
78,97460.0
79,97088.375
80,97000.625
81,96914.1875
82,96868.625
83,96918.125
84,96862.375
85,96793.125
86,96835.9375
87,96832.0625
88,96769.4375
89,96712.6875
90,97022.9375
91,97372.625
92,97510.4375
93,97511.5
94,98143.8125
95,98080.625
96,98043.0625
97,97906.3125
98,98350.625
99,98249.0625
100,98161.625
101,98159.75
102,98547.8125
103,98401.0625
104,98106.8125
105,97505.75
106,97216.25
107,96614.8125
108,96026.125
109,95529.25
110,95159.5625
111,95102.9375
112,95193.75
113,95325.8125
114,95256.25
115,95152.6875
116,95197.0
117,95297.6875
118,95475.125
119,95583.25
120,95840.375
121,96168.875
122,96416.4375
123,96589.25
124,96921.25
125,97233.1875
126,97642.0
127,97862.8125
128,98063.3125
129,98247.6875
130,98361.8125
131,98454.375
132,98693.375
133,98936.8125
134,99196.625
135,99323.5625
136,99423.6875
