,mslp
0,100706.75
1,100712.25
2,100846.6875
3,100801.8125
4,100666.4375
5,100682.375
6,100798.5
7,100689.1875
8,100539.1875
9,100516.4375
10,100566.8125
11,100526.875
12,100257.125
13,100167.625
14,100095.4375
15,99949.25
16,99795.9375
17,99711.6875
18,99741.625
19,99673.125
20,99479.4375
21,99411.125
22,99425.25
23,99304.0
24,99283.8125
25,99239.75
26,99721.0
27,99543.625
28,99295.8125
29,99019.4375
30,99331.0
31,99343.25
32,99254.6875
33,99211.4375
34,99222.8125
35,99344.25
36,99319.8125
37,99408.1875
38,99591.375
39,99641.25
40,99435.3125
41,99393.1875
42,99339.0
43,99373.4375
44,99266.5
45,99176.375
46,99057.1875
47,98985.75
48,98909.5
49,98901.9375
50,99015.125
51,99099.125
52,99012.6875
53,99070.6875
54,99137.8125
55,99072.375
56,98904.6875
57,98867.125
58,99085.3125
59,99182.375
60,99041.125
61,98874.375
62,99498.25
63,99703.375
64,99634.9375
65,99451.6875
66,99777.3125
67,99869.6875
68,99841.3125
69,99848.875
70,99981.0625
71,99999.0
72,99904.4375
73,99817.0
74,99953.25
75,100016.9375
76,99863.5625
77,99839.5625
78,100006.4375
