,wind10
0,10.926474571228027
1,11.06871223449707
2,12.134113311767578
3,12.206022262573242
4,11.015236854553223
5,11.52093505859375
6,11.066189765930176
7,10.867300987243652
8,11.53090763092041
9,10.796876907348633
10,10.947270393371582
11,11.459651947021484
12,13.781137466430664
13,13.510010719299316
14,13.11861801147461
15,14.184090614318848
16,15.053593635559082
17,14.554291725158691
18,13.394170761108398
19,14.600224494934082
20,14.086254119873047
21,14.658307075500488
22,15.669121742248535
23,16.9339599609375
24,17.53205108642578
25,17.327922821044922
26,17.58159065246582
27,18.321409225463867
28,18.848974227905273
29,18.761474609375
30,18.97321891784668
31,19.854141235351562
32,20.29407501220703
33,22.19908905029297
34,19.973058700561523
35,19.31479263305664
36,19.84952735900879
37,19.489164352416992
38,19.623193740844727
39,19.45241928100586
40,20.81532096862793
41,19.60689353942871
42,18.80025863647461
43,18.555625915527344
44,19.32151222229004
45,20.940670013427734
46,20.019689559936523
47,19.608253479003906
48,19.271467208862305
49,20.899921417236328
50,20.775264739990234
51,19.673908233642578
52,19.070600509643555
53,14.617172241210938
54,11.251514434814453
55,9.62431526184082
56,9.036502838134766
57,8.063543319702148
58,7.98373556137085
59,8.701725959777832
60,8.971277236938477
61,6.515964508056641
62,5.394475936889648
63,5.011146545410156
64,5.189444065093994
65,5.705028533935547
66,5.390509128570557
