,mslp
0,99881.3125
1,99719.0
2,99837.0625
3,99896.0
4,99722.6875
5,99649.375
6,99734.875
7,99769.6875
8,99632.375
9,99554.3125
10,99589.375
11,99673.1875
12,99506.1875
13,99437.4375
14,99505.5
15,99581.25
16,99389.4375
17,99266.125
18,99237.0625
19,99377.375
20,99258.5625
21,99170.5
22,99325.5625
23,99427.0
24,99173.3125
25,99148.25
26,99416.0
27,99576.25
28,99382.5625
29,99167.9375
30,99362.9375
31,99512.125
32,99461.125
33,99391.3125
34,99724.75
35,99967.5
36,99917.0625
37,99874.625
38,100056.5
39,100135.4375
40,100008.75
41,99956.75
42,100025.1875
43,100193.6875
44,100094.5625
45,99970.6875
46,100113.5625
47,100213.25
48,100093.75
49,99976.9375
50,100095.125
51,100272.5
52,100148.8125
53,100051.5625
54,100143.5
55,100268.625
56,100188.5625
57,100057.8125
58,100134.6875
59,100331.75
60,100225.125
61,100076.4375
62,100120.375
63,100250.4375
64,100078.75
65,99928.5625
66,100046.9375
67,100201.4375
68,100140.875
69,100031.125
70,100149.4375
71,100270.125
72,100116.3125
73,100035.4375
74,100115.625
75,100316.5625
76,100251.125
77,100157.125
78,100243.3125
79,100364.4375
80,100317.25
81,100204.5625
82,100309.875
83,100479.0
84,100397.75
85,100366.5625
86,100495.25
87,100603.0
88,100469.625
89,100281.3125
90,100397.5625
91,100612.0625
92,100554.9375
93,100455.125
94,100482.9375
95,100509.875
96,100334.9375
97,100221.875
98,100321.6875
99,100526.5
100,100425.4375
101,100347.1875
102,100380.625
103,100425.6875
104,100225.5
105,100070.3125
106,100120.8125
107,100142.75
108,100073.25
109,99981.4375
110,100160.875
111,100192.5
112,99992.125
113,99916.625
114,100078.125
115,100245.4375
116,100072.4375
117,99965.1875
118,100031.625
119,100010.5
120,99863.875
121,99769.0
122,99886.6875
123,100050.6875
124,100039.0
125,100036.5
126,100346.125
