,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-3.0425124956915776e-06,-1.8832855857908725e-06,6.29214725146691e-06,5.502233398146927e-06,7.902660096685091e-07,-1.5076327448089918e-06,-2.1160813048481942e-07,-2.7477314385275045e-06,-1.3698202868302664e-09,1.0715719933311145e-06,5.422160029411316e-07,-1.0741253693898519e-08,-2.895559494694074e-07
1,-3.6633127213766176e-06,1.2391557296117147e-06,2.598731468121211e-06,5.7444054012497265e-06,7.284339517354965e-07,-2.7163575092951457e-11,1.6115062559644381e-06,-1.0123204750319322e-06,-1.8063389385739963e-07,3.506817544500033e-07,-5.022079373399417e-07,-1.7759157344698906e-06,-2.4358858354389666e-06
2,-2.3808959109275855e-06,2.665166004997566e-06,2.010980489590356e-06,8.47757724403593e-06,4.090427679948787e-06,2.011183371064079e-06,2.193108154654008e-06,-7.151330423181977e-07,-1.581250477381267e-06,-1.8579199430977161e-06,-2.7420262021642504e-06,-3.591748881945966e-06,-4.128956804013351e-06
3,-3.3312826417386534e-07,2.9811829638977847e-06,1.927985188861688e-06,9.441538713872432e-06,5.849412021537622e-06,2.2402615286409856e-06,5.26957834760348e-07,-2.4078569064537683e-06,-1.8855867286523184e-06,-1.3145152479410172e-06,-1.7770022774736087e-06,-2.0545596877733866e-06,-2.1995045244693754e-06
4,3.454032897328337e-07,5.001326402028402e-06,2.7605681680142878e-06,9.099561918901599e-06,5.465994278589884e-06,1.0399652334551017e-06,-6.017275154590607e-07,-3.7939016086359817e-06,-2.151750959455967e-06,-1.524675947924455e-06,-1.7757915581266084e-06,-2.052712564667066e-06,-1.703381227950255e-06
5,5.634055317689975e-07,3.2718642614781855e-06,4.719539235035578e-06,7.502218553175529e-06,5.147423750410477e-06,3.898826738198598e-07,-2.0733956868449845e-06,-4.598657445361217e-06,-2.3567661022146543e-06,-1.4054123312234878e-06,-1.5473769356807073e-06,-1.5823946644862492e-06,-1.5308614820241928e-06
6,-1.719360531083621e-06,3.219406732504886e-06,5.6414111397573065e-06,6.209745627367353e-06,4.362956431396769e-06,5.985930933002614e-07,-8.795288665784345e-07,-4.045398619907031e-06,-2.800731405739468e-06,-2.4976805857232e-06,-2.279485425142826e-06,-1.6030042018756826e-06,-8.502037987051169e-07
7,1.1199076349536577e-06,1.2772856280207633e-06,6.429208830619851e-06,7.422071485052584e-06,5.23676184229771e-06,6.739360590775808e-07,6.145215593278408e-07,-3.4384429454803467e-06,-3.5228362927834194e-06,-3.0394488324721656e-06,-2.6116147637367247e-06,-1.6394924993316332e-06,-8.016203840573629e-07
8,2.708247241874536e-07,-2.020446117967367e-06,6.293895421549678e-06,9.793746524640786e-06,5.472162350391349e-06,1.3042474165558815e-06,-4.2478010679284733e-07,-3.8619541252652805e-06,-3.343145363032818e-06,-2.9686915998657542e-06,-2.560337694982688e-06,-1.6771101703246434e-06,-1.2211035937070847e-06
9,1.3655575457960366e-06,-1.0245363228023053e-06,7.1819455077578216e-06,1.0998135743041833e-05,5.6053046137094494e-06,8.347987507780393e-07,-2.3093074560165404e-06,-5.237645624826352e-06,-3.071645429978768e-06,-2.103384273747603e-06,-1.4440699790914854e-06,-4.81532576183478e-07,-3.9896306892236073e-07
10,5.22532791364938e-06,-2.9842679699261985e-06,8.458190131932497e-06,1.2264241619656484e-05,3.88552046691378e-06,-1.3109141339858372e-06,-3.7604942917823793e-06,-4.472071304917336e-06,-1.1606103119750819e-06,-1.1590425856411457e-06,-9.858903164664905e-07,-2.499281739195188e-07,-3.7120965619881946e-07
11,4.258842091076076e-06,7.735060838361581e-07,8.333936178435881e-06,1.3913470320403576e-05,4.43412767102321e-06,-2.0110358794530234e-06,-4.708483659972747e-06,-3.396603278815746e-06,8.085820203026136e-08,-7.084648435314497e-07,-1.2138780827323596e-06,-5.647772923111915e-07,2.5626116742690407e-07
12,2.9314876098332624e-06,5.271309924880004e-06,7.35449786317299e-06,1.149199211282107e-05,3.876617657507603e-06,-2.160895407138029e-06,-5.084224223039457e-06,-2.3604863365779773e-06,-1.6324712867806067e-07,-1.2549793896462412e-06,-1.2762307409676279e-06,-4.5394633135360305e-07,9.290628614391035e-07
13,-2.714562773083647e-07,6.826404326905807e-06,8.230175202091535e-06,8.768890984356403e-06,2.117881861825784e-06,-1.2053060345351696e-06,-4.501256626099348e-06,-2.3872475139796733e-06,-5.817467657228311e-07,-1.1720384160677592e-06,-1.2355468546350797e-06,-6.795007114609083e-07,-1.8577557057142257e-07
14,-4.700724578772982e-07,4.240761821468671e-06,7.050375764568647e-06,5.5904325563460585e-06,1.2976660703619321e-06,-4.45098460962375e-07,-5.006638821214437e-06,-1.6179168596863746e-06,-2.7008354663848877e-07,3.8202075908581415e-07,-4.1522240887085594e-07,-4.321026305357615e-07,-3.9542404313882194e-09
15,4.914899667104085e-07,1.082375335196654e-06,6.929909189542135e-06,5.636400116297106e-06,1.887684144700567e-06,-6.43175250540177e-07,-4.4344807974994184e-06,-1.019852546354135e-06,-1.0997367401917775e-07,2.559740096330643e-07,-3.427267074584961e-07,-5.561159923672676e-07,-7.039168849587441e-07
16,3.639412655805548e-06,-1.5999112899104754e-06,6.28195897055169e-06,7.425267055320243e-06,3.091354543964068e-06,-4.523899406194687e-07,-5.153814951578776e-06,-9.290835199256738e-07,-6.448283481101196e-07,1.0783939311901729e-07,-3.3031683415174485e-07,-4.779314622282981e-07,-5.725227917234103e-07
17,3.2757884279514354e-06,-1.358034205622971e-06,5.569076165556908e-06,9.340164251625537e-06,4.1022392300268015e-06,3.9874964083234467e-07,-5.848193541169166e-06,-1.7813600910206636e-06,-9.569921530783176e-07,1.755543053150177e-07,-1.2452558924754462e-07,-4.990880067149798e-07,-5.374662578105927e-07
18,3.2694001371661823e-06,1.2995054324467977e-07,6.606486082697908e-06,7.810276777793963e-06,3.3268666205306847e-06,1.4995069553454716e-07,-7.208335834244887e-06,-2.739985939115286e-06,2.5781337171792983e-07,3.2967266937096915e-07,2.835023527344068e-07,5.485024303197861e-07,1.0476137200991312e-06
19,3.7015958999594053e-06,-1.6089179553091526e-06,8.67203246267915e-06,6.354212140043577e-06,1.2031184041916277e-06,-1.9290135242044924e-06,-6.281305104494095e-06,-2.2419068651894727e-06,1.5583354979753494e-06,1.2430051962534587e-06,1.0963606958587964e-06,1.5731202438473701e-06,1.3536385570963223e-06
20,2.1777944677969234e-06,-1.9867651365480976e-06,1.1146541963103401e-05,5.369207964769538e-06,3.162110649451181e-07,-3.571076225875819e-06,-5.712473757286784e-06,-1.9428374330779825e-06,2.2430672345072403e-06,1.9233897946682214e-06,1.2016408841021328e-06,5.322344276543969e-07,2.828013167341715e-07
21,-8.763667816917102e-07,-2.3251147164652744e-06,9.240970636407534e-06,2.8075495113929114e-06,-2.0842766389250754e-06,-4.544171194235484e-06,-3.105968547364076e-06,3.4848926588892937e-07,3.2143279289205867e-06,1.3766422246893247e-06,2.3666458825270336e-07,-1.0808386529485385e-06,-1.2445341174801191e-06
22,-1.205247826874256e-07,-1.0652748945479591e-06,7.898531233270963e-06,3.5515093865493934e-06,-2.5636477706333e-06,-4.318600986152887e-06,-1.599007130910953e-06,1.0190803247193496e-06,2.46661559989055e-06,2.558265502254168e-07,-5.011369163791339e-07,-1.0559335350990295e-06,-7.114761198560397e-07
23,1.6112113371491433e-06,-1.382466871291399e-06,5.810552587111791e-06,2.8323071698347726e-06,-2.578164761265119e-06,-3.792306718726953e-06,-8.155747006336848e-07,2.109321455160777e-06,2.312520518898964e-06,9.292969480156899e-07,2.723109597961108e-07,-5.060962090889613e-08,1.0219713052113851e-07
24,1.9515321279565493e-06,-1.4982186257839203e-06,5.893036723136902e-06,2.1643781413634616e-06,-8.532311767339706e-07,-2.30567529797554e-06,-1.4928091938296954e-06,2.702391551186641e-06,1.2821168638765811e-06,-2.2188760340213775e-08,-5.39476362367471e-07,-3.319699317216873e-07,1.510294775168101e-07
25,-3.9574903591225546e-07,-1.3694322357575098e-07,3.155642965187629e-06,1.0170546981195608e-06,-2.707820385694504e-07,-7.248638818661372e-07,-1.4286177853743236e-06,2.6666559278965e-06,3.0310281241933503e-07,-4.6918479104836784e-07,-8.456952249010403e-07,-7.145067987342675e-07,-9.101505080858866e-07
26,1.6789514726648727e-07,1.999580611785253e-06,1.6865708554784456e-06,1.9492581486701965e-06,1.5471557465692362e-06,3.846556258698305e-08,-3.7906380991141e-07,2.8184032998979093e-06,-9.11947184552749e-07,-1.843370652447144e-06,-1.3633864000439643e-06,-1.0875596975286803e-06,-2.3377244360744955e-06
27,1.5218431750933329e-06,3.028695937246084e-06,1.4370384936531386e-06,1.2927843878666559e-06,1.5028044193362196e-06,1.5704426914453506e-07,3.301577332119147e-07,2.452653522292773e-06,-3.4489203244447707e-07,-1.695139023164908e-06,-8.601540078719457e-07,-3.8055780654152235e-07,-1.923227682709694e-06
28,6.150881138940652e-07,5.119747947901488e-06,4.006883439918359e-06,1.5911762602627278e-06,1.504164538346231e-06,-1.0887936999400456e-06,-6.144517101347447e-07,3.7821009755134585e-07,-6.249019255240758e-07,-1.923235443731149e-06,-3.044648716847102e-07,-2.98737237850825e-07,-1.078277515868346e-06
29,-1.859579545756181e-07,5.692197009921074e-06,4.680047277361155e-06,-9.225875449677308e-07,-7.139790492753188e-07,-1.938679876426856e-06,-8.614268153905869e-07,-4.849357840915521e-07,-7.0457657178243e-07,-1.3338246693213781e-06,2.702542891105016e-07,-1.204044868548711e-07,-7.884111255407333e-07
30,-1.948619804655512e-06,3.7198343003789586e-06,4.609565561016401e-06,-3.2445086011042196e-06,-1.747551141306758e-06,-2.493185456842184e-06,-6.506413531800111e-07,-2.981008340915044e-07,4.482377941409747e-08,-1.1653949817021688e-07,2.8611781696478523e-07,-3.1460076570510865e-07,-7.93261763950189e-07
31,-3.3091637305915356e-06,4.3916011539598305e-06,1.7611154665549596e-06,-3.86275933124125e-06,-9.55457411085566e-07,-5.589448846876621e-07,6.742542609572411e-07,2.2900057956576346e-07,7.435757045944531e-07,5.036049212018649e-07,-4.96662687510252e-07,-2.2810728599627812e-06,-2.8778954098622005e-06
32,-4.573608748614788e-07,3.7408433854579924e-06,3.820275499795874e-06,-3.1287442425309562e-06,1.3224004457394283e-07,7.044523954391479e-07,7.359116959075133e-07,-3.203128774960836e-07,3.179069608449936e-07,3.7730981906255086e-07,-1.4256569556891917e-06,-3.7164582560459775e-06,-4.498548029611508e-06
33,1.3369329584141572e-06,4.119845107197761e-06,5.197947029955685e-06,-1.3621174730360508e-06,5.957389172787468e-07,3.914193560679754e-07,-8.356679851810137e-07,-1.2719111206630866e-06,-9.840393128494422e-07,-3.285473212599754e-07,-1.1629463794330756e-06,-2.649713618059953e-06,-4.414655268192291e-06
34,7.476153162618478e-07,1.9256568824251493e-06,6.039355260630448e-06,3.6881926159063974e-07,-3.131261716286341e-07,-2.1889184912045797e-07,-1.897333034624656e-06,-1.910103795429071e-06,-7.006805390119553e-07,5.555300352474053e-07,-4.346172014872233e-10,-1.6628531739115714e-06,-3.5809741045037904e-06
35,-2.8326835793753464e-06,1.47819130991896e-06,6.607484344082574e-06,2.627711122234662e-06,-3.6864560873558126e-07,-2.0850760241349537e-07,-8.865880469481151e-07,-9.432900696992874e-07,-2.5952079643805824e-07,-2.3361838733156522e-07,-8.186170210440954e-07,-2.6306758324305215e-06,-4.063395317643881e-06
36,-3.854336682707071e-06,6.878632120788097e-07,8.312160692488154e-06,2.661724768889447e-06,-7.410844167073568e-07,-7.029351157446703e-07,-8.369563147425651e-07,-1.0289795075853666e-06,-6.927487750848135e-07,-4.211091436445713e-07,-1.0488089174032212e-06,-2.6934004078308743e-06,-3.4971123871703943e-06
37,-4.244595766067505e-06,-7.84421960512797e-07,5.2354735089465976e-06,1.8140611549218496e-07,-3.4165064183374245e-06,-2.2492177474002045e-06,-1.5356849568585554e-06,-5.702294098834197e-07,4.26173210144043e-07,2.0813119287292162e-07,2.447826166947683e-08,-8.3017706250151e-07,-1.8419736685852209e-06
38,-2.0527319672207036e-06,-1.5108264051377773e-06,5.049468018114567e-06,1.6724069913228353e-06,-2.4839740945026278e-06,-2.5975323903063935e-06,-2.7991598471999167e-06,-1.0815332643687724e-06,1.176726073026657e-07,4.326536630590757e-07,2.3151903102795283e-07,-5.898376305898031e-07,-1.8809960844616095e-06
39,1.8950978604455789e-06,-1.0493599499265352e-06,4.466126362482706e-06,-3.034792219599088e-07,-3.825729557623466e-06,-3.241468220949173e-06,-3.133970312774181e-06,-9.076592201987903e-07,9.314583924909433e-07,1.7731372887889544e-06,1.2676464393734932e-06,-2.9867514967918395e-07,-2.4259245644013086e-06
40,4.023259195188681e-06,-4.432020553698143e-06,4.072039155289531e-06,-1.1696169773737589e-06,-3.1859419929484526e-06,-2.5321729481220246e-06,-3.3204327337443828e-06,-1.2939019749561945e-06,6.389571353793145e-07,3.2172615950306255e-06,2.78972244511048e-06,2.503162249922752e-07,-1.9235691676537194e-06
41,-4.2723647008339565e-07,-3.95169093584021e-06,2.449161062637965e-06,2.878291221956412e-07,-1.4540622942149638e-06,-2.5775050744414328e-06,-2.2761717749138675e-06,-2.815892609457175e-07,9.760338192184767e-07,2.6656780391931534e-06,1.9301427528262138e-06,-1.4937172333399454e-06,-2.207832100490729e-06
42,-2.976897253782423e-06,1.0909274977890782e-06,2.7522379030083226e-06,6.752629683225482e-07,-8.948531805603336e-07,-1.8266665351217712e-06,-8.682621820710012e-07,-1.4954364445075948e-06,-6.836342443692734e-07,1.2959633795428573e-06,9.386098839311678e-07,-9.079805780124862e-07,-1.4813796566853384e-06
43,5.271518602967262e-07,2.0822005656858286e-06,2.877286169677973e-06,9.480863809585571e-08,-1.5418433273832004e-06,-1.5597906894981861e-06,-1.4125641124943893e-06,-7.180962711572647e-07,7.803319022059441e-07,1.4965112010637918e-06,9.311983982721965e-07,-6.983444715539615e-07,-5.689371998111407e-07
44,1.6529423495133717e-07,4.282287166764339e-06,2.3832467074195545e-06,-1.0511605069041252e-06,-1.7074053175747395e-06,-3.0067671711246174e-06,-1.311426361401876e-06,2.7545029297471045e-07,9.92692851771911e-07,1.9902829080820085e-06,1.8565837914745012e-06,-6.799430896838507e-08,-5.758600309491158e-07
45,1.7126915433133641e-06,2.9792155449589093e-06,5.079549737274647e-07,-1.3541032482559482e-06,-1.3255776138976216e-06,-2.6416848413646223e-06,-1.1607888154685498e-06,2.0056807746489841e-07,9.790839006503423e-07,2.133171074092388e-06,1.3478177910049756e-06,-1.3901075969139734e-06,-1.3610425715645154e-06
46,1.2017243231336276e-06,1.2820702977478504e-06,-8.740617583195368e-07,-6.761518307030201e-07,8.578645065426826e-08,-3.386207390576601e-06,-2.1921199125548205e-06,1.1227481688062349e-07,1.352466642856598e-06,2.026969256500403e-06,1.1458837737639746e-06,-6.876032178600629e-07,-5.303959672649701e-07
47,7.187093918522199e-08,7.030825751523177e-07,5.442493905623754e-07,-1.955777406692505e-08,4.553779338796934e-08,-2.822710666805506e-06,-1.5525457759698232e-06,2.6257863889137903e-07,2.1238733703891437e-06,1.393747515976429e-06,4.2812122652928034e-07,-1.2946703160802523e-06,-1.0411875943342845e-06
48,1.513706404267505e-06,-7.618585779211828e-08,3.0191352444070997e-06,1.4434920245186422e-06,4.778187180950434e-07,-7.473825017198983e-07,-5.325542075010751e-08,4.327568105765893e-07,2.399904274717901e-07,5.181303008216051e-08,-1.0755577770011553e-06,-2.827254777070892e-06,-1.4751608564645918e-06
49,1.4499877579510211e-06,-3.0098133720457552e-06,2.2133424257238707e-06,2.2230747466286022e-06,1.649251983811458e-06,1.1088093742728234e-06,1.017206038037936e-06,-3.8252522548039756e-07,-1.3108753288785617e-06,-1.0175863280892372e-06,-1.5166277686754863e-06,-2.4533287311593693e-06,-1.2680150878926118e-06
50,-1.6123522073030472e-07,-4.216221471627553e-06,1.924430641035239e-06,1.687975600361824e-06,1.6396011536320052e-06,6.756279617547989e-07,3.91155481338501e-09,-2.1259766072034836e-07,-5.64862663547198e-07,-1.5810054416457812e-06,-1.9188194225231806e-06,-1.9152726357181866e-06,-6.22682273387909e-07
51,-8.003553375601768e-08,-2.663854199151198e-06,2.5357818230986596e-06,1.978874206542969e-06,2.1451463301976523e-06,6.143469363451004e-07,-6.284215487539769e-07,-2.8953654691576957e-07,4.76926409949859e-07,-1.2263810882965723e-06,-1.518296388288339e-06,-1.4048923427859941e-06,-1.298853506644567e-06
52,-1.820240868255496e-07,1.595316765209039e-07,3.9890563736359274e-06,2.3551789733270803e-06,2.0717425892750424e-06,9.082568188508352e-07,-6.60559938599666e-07,2.3138321315248807e-07,4.82797622680664e-07,-1.1486699804663658e-06,-1.53279397636652e-06,-1.4758125568429629e-06,-1.4779196741680304e-06
53,-1.4480513830979664e-06,2.693233545869589e-06,4.600062190244595e-06,2.154745743609965e-06,5.138339474797249e-07,1.6746499265233675e-06,-7.078012761970361e-07,3.2726287220915157e-07,-4.4491995746890706e-07,-2.2042465085784593e-06,-2.4919398128986357e-06,-2.4734608208139735e-06,-1.2874409245947996e-06
54,-8.81438609212637e-07,3.101486557473739e-06,1.7074169591069222e-06,-1.3514654710888864e-07,-7.489967780808607e-07,7.418255942563216e-07,-2.057147988428672e-06,2.201025684674581e-07,-3.905656437079112e-07,-1.563872986783584e-06,-1.7253604407111804e-06,-1.6333186067640782e-06,-2.9556298007567725e-07
55,1.2473901733756065e-07,1.4769330543155471e-06,2.2639986127614973e-06,1.1423253454267979e-06,6.186310201883316e-07,7.75842151294152e-07,-1.0634151597817738e-06,1.0507026066382727e-06,1.8723076209425926e-07,-2.0771209771434465e-06,-2.0222971215844156e-06,-2.315756864845753e-06,-1.2338782350222269e-06
56,4.049895020822684e-07,1.8594786524772643e-06,1.343626839419206e-06,2.549883599082629e-07,9.391796387111147e-07,4.4643723716338477e-07,2.8529902920126913e-07,2.4868912684420745e-06,7.81713364024957e-07,-2.398745467265447e-06,-2.9994407668709755e-06,-2.9542405779163043e-06,-1.5571208981176218e-06
57,-1.2527103535830975e-06,1.6441335901618004e-06,1.9122070322434108e-06,-1.7627996082107226e-07,2.3348897229880094e-06,-6.000433738032976e-08,-2.6153866201639174e-07,1.0563409887254238e-06,8.787416542569797e-08,-2.8302194550633432e-06,-3.4755639111002284e-06,-2.7480535209178923e-06,-7.450347766280174e-07
58,5.766283720731735e-07,5.320684673885504e-07,3.4211319871246814e-06,2.6054757957657176e-06,2.237321079216296e-06,5.620725763340791e-07,-9.050088313718636e-07,-5.755573511123657e-08,-4.645165366431077e-07,-2.7611075590054194e-06,-3.4367044766743977e-06,-2.6789105807741484e-06,-5.935823234419028e-07
59,1.8199246066311995e-06,8.497387170791626e-07,3.225511560837428e-06,4.700140561908484e-06,2.228425000794232e-06,1.6110910413165886e-06,-4.259714235862096e-07,-4.149313705662886e-07,-1.1230392071108024e-06,-1.5595617393652597e-06,-2.8142007067799567e-06,-1.64410254607598e-06,-5.81409161289533e-07
60,6.833268950382869e-07,2.023941488005221e-06,4.3004169128835205e-06,3.5209348425269125e-06,1.445366069674492e-06,1.9286138315995536e-06,-1.235954308261474e-06,-6.680687268575033e-07,-1.9336313319702943e-06,-9.326807533701261e-07,-1.1249290158351263e-06,-4.97411626080672e-07,-6.642813483874003e-07
