,mslp
0,100117.5625
1,100286.25
2,100155.6875
3,100114.5
4,100184.5
5,100305.375
6,100210.6875
7,100089.4375
8,100226.5625
9,100382.9375
10,100301.4375
11,100280.5
12,100418.8125
13,100436.1875
14,100164.3125
15,99987.5
16,100119.8125
17,100251.625
18,100126.875
19,100073.375
20,100255.0
21,100231.125
22,100090.25
23,100048.3125
24,100098.875
25,100228.875
26,100086.625
27,100063.125
28,100207.5625
29,100230.9375
30,100095.6875
31,100024.9375
32,100123.25
33,100121.1875
34,99844.6875
35,99850.5
36,100003.625
37,100051.0
38,99932.375
39,99909.3125
40,100052.9375
41,100160.875
42,100014.625
43,99977.0625
44,100121.9375
45,100136.9375
46,100050.9375
47,100043.4375
48,100121.25
49,100180.8125
50,100030.9375
51,100031.4375
52,100072.125
53,99934.4375
54,99749.0625
55,99752.5
56,99868.8125
57,99882.25
58,99799.9375
59,99663.125
60,99637.4375
61,99651.1875
62,99648.3125
