,mslp
0,100561.375
1,100687.8125
2,100513.5
3,100198.5625
4,100298.75
5,100532.1875
6,100387.75
7,100186.875
8,100296.0
9,100516.5
10,100426.875
11,100192.9375
12,100296.25
13,100461.75
14,100416.9375
15,100222.75
16,100317.75
17,100457.25
18,100468.875
19,100304.0
20,100406.6875
21,100558.625
22,100457.75
23,100225.625
24,100272.625
25,100483.25
26,100570.25
27,100380.375
28,100443.6875
29,100655.625
30,100572.625
31,100411.875
32,100439.6875
33,100649.3125
34,100704.6875
35,100420.4375
36,100329.75
37,100500.125
38,100731.375
39,100478.625
40,100406.5625
41,100649.3125
42,100741.9375
43,100634.3125
44,100516.0
45,100641.4375
46,100783.625
47,100562.1875
48,100468.125
49,100635.5
50,100712.5
51,100655.25
52,100530.5625
53,100706.5625
54,100777.6875
55,100551.3125
56,100398.25
57,100392.375
58,100545.3125
59,100529.375
60,100357.375
61,100468.0625
62,100569.6875
63,100351.625
64,100284.6875
65,100431.125
66,100615.875
67,100564.1875
68,100347.75
69,100457.5625
70,100728.0
71,100568.125
72,100512.5625
73,100742.4375
74,100803.0625
75,100836.6875
76,100796.3125
77,100867.5625
78,100970.0625
79,100766.0625
80,100790.5
81,100978.8125
82,101084.9375
