,mslp
0,100633.9375
1,100638.1875
2,100456.9375
3,100438.4375
4,100558.75
5,100508.875
6,100358.375
7,100340.625
8,100412.25
9,100353.0625
10,100171.625
11,100137.125
12,100213.875
13,100216.9375
14,100066.8125
15,100039.5
16,100150.1875
17,100108.75
18,99934.125
19,99873.4375
20,99855.1875
21,99757.5
22,99639.9375
23,99618.1875
24,99549.4375
25,99505.25
26,99288.625
27,99188.5
28,99163.3125
29,99135.125
30,98871.125
31,98829.75
32,98806.375
33,98781.5
34,98512.9375
35,98380.25
36,98184.125
37,98268.375
38,98126.8125
39,97979.5
40,98301.5
41,98226.625
42,98270.5625
43,98654.9375
44,99010.625
45,99145.25
46,99241.0
47,99300.25
48,99475.8125
49,99656.4375
50,99539.375
51,99607.25
52,99799.75
53,99920.6875
54,99842.8125
55,99835.75
56,100022.3125
57,100064.5
58,99908.375
59,99939.9375
60,100100.625
61,100171.875
62,100091.1875
63,100151.3125
64,100207.0
65,100326.625
66,100177.8125
67,100197.75
68,100247.75
69,100375.1875
70,100315.0625
71,100292.4375
72,100424.5
73,100417.1875
74,100125.3125
