,mslp
0,99439.75
1,99461.3125
2,99603.625
3,99553.5625
4,99375.375
5,99343.375
6,99378.0
7,99337.9375
8,99149.0625
9,99089.125
10,99137.3125
11,99055.0625
12,98841.5
13,98888.5625
14,98887.5625
15,98844.6875
16,98644.6875
17,98562.4375
18,98695.0
19,98502.375
20,98239.8125
21,98213.3125
22,98197.6875
23,98078.6875
24,97900.6875
25,97814.5625
26,97769.9375
27,97623.9375
28,97402.75
29,97487.375
30,97748.6875
31,97580.8125
32,97502.625
33,97608.1875
34,97812.75
35,97876.375
36,97715.6875
37,97825.0
38,97867.1875
39,97912.0625
40,97874.625
41,97908.5
42,97870.75
43,97933.3125
44,97652.9375
45,97372.125
46,97230.875
47,97124.1875
48,97050.125
49,96698.0
50,96781.1875
51,96912.0625
52,96862.0
53,96845.3125
54,96664.125
55,96361.375
56,96005.0625
57,96362.75
58,96916.625
59,97044.625
60,97318.375
61,97571.625
62,97817.9375
63,98015.25
64,98198.1875
65,98377.5625
66,98582.75
67,98620.5625
68,98785.25
69,98984.75
70,99046.3125
