,wind10
0,9.093905448913574
1,9.70051383972168
2,9.968558311462402
3,10.509564399719238
4,12.620569229125977
5,12.955670356750488
6,12.294367790222168
7,12.033747673034668
8,11.735177993774414
9,13.299663543701172
10,13.043580055236816
11,13.26686954498291
12,14.224665641784668
13,13.797462463378906
14,13.335805892944336
15,12.883637428283691
16,13.662135124206543
17,15.837218284606934
18,15.696988105773926
19,14.277237892150879
20,14.260991096496582
21,15.080085754394531
22,16.113162994384766
23,16.803199768066406
24,15.759403228759766
25,14.934826850891113
26,16.221101760864258
27,17.25607681274414
28,17.354291915893555
29,17.128314971923828
30,20.500097274780273
31,20.52062225341797
32,19.31364631652832
33,19.344200134277344
34,21.76502227783203
35,20.766021728515625
36,20.237184524536133
37,19.406423568725586
38,19.142118453979492
39,18.894529342651367
40,19.56589126586914
41,21.60226821899414
42,21.847949981689453
43,19.916975021362305
44,20.523740768432617
45,21.24146842956543
46,23.7392578125
47,23.18798828125
48,24.832157135009766
49,25.693466186523438
50,26.6424617767334
51,24.695648193359375
52,25.931798934936523
53,27.735090255737305
54,25.89982795715332
55,29.226465225219727
56,28.90742301940918
57,29.081514358520508
58,29.735506057739258
59,28.511045455932617
60,27.701171875
61,26.351341247558594
62,29.803972244262695
63,27.89495086669922
64,29.646282196044922
65,30.365514755249023
66,28.56612777709961
67,28.60902214050293
68,27.7475643157959
69,26.067651748657227
70,23.323144912719727
71,22.040882110595703
72,20.896804809570312
73,19.53577423095703
74,19.37310028076172
75,18.87821388244629
76,18.732078552246094
77,18.851587295532227
