,outvort_10,outvort_20,outvort_30,outvort_50,outvort_70,outvort_100,outvort_150,outvort_200,outvort_250,outvort_300,outvort_400,outvort_500,outvort_600,outvort_700,outvort_800,outvort_850,outvort_900,outvort_925,outvort_950,outvort_975,outvort_1000,outrhum_10,outrhum_20,outrhum_30,outrhum_50,outrhum_70,outrhum_100,outrhum_150,outrhum_200,outrhum_250,outrhum_300,outrhum_400,outrhum_500,outrhum_600,outrhum_700,outrhum_800,outrhum_850,outrhum_900,outrhum_925,outrhum_950,outrhum_975,outrhum_1000,outgpot_10,outgpot_20,outgpot_30,outgpot_50,outgpot_70,outgpot_100,outgpot_150,outgpot_200,outgpot_250,outgpot_300,outgpot_400,outgpot_500,outgpot_600,outgpot_700,outgpot_800,outgpot_850,outgpot_900,outgpot_925,outgpot_950,outgpot_975,outgpot_1000,outtemp_10,outtemp_20,outtemp_30,outtemp_50,outtemp_70,outtemp_100,outtemp_150,outtemp_200,outtemp_250,outtemp_300,outtemp_400,outtemp_500,outtemp_600,outtemp_700,outtemp_800,outtemp_850,outtemp_900,outtemp_925,outtemp_950,outtemp_975,outtemp_1000,outvvel_10,outvvel_20,outvvel_30,outvvel_50,outvvel_70,outvvel_100,outvvel_150,outvvel_200,outvvel_250,outvvel_300,outvvel_400,outvvel_500,outvvel_600,outvvel_700,outvvel_850,outvvel_925,outvvel_975,outvvel_1000
0,1.8514149511853853e-06,1.4311595199008784e-06,4.1075710517664754e-06,-2.0507994728783767e-06,-5.260793841443956e-06,-1.6079381263504426e-06,-2.458617091178894e-05,-2.215363395710786e-05,-1.6565263892213503e-05,-1.041205832734704e-05,-4.236508781711261e-06,-1.7481157556176186e-06,1.2561678886413574e-06,1.7040331537524859e-06,2.726004458963871e-06,2.8341465319196385e-06,3.210183543463548e-06,3.388772408167521e-06,3.4916835526625314e-06,3.625576694806417e-06,3.583248083790143e-06,0.06739249726136526,0.2240008513132731,0.6421651601791382,2.3208919843037923,8.739661968996128,71.03675944010416,85.16461231509844,78.8217758178711,66.1114730646213,59.982854735354586,59.574804531037806,62.839740964770314,72.41888478597005,68.9965306599935,77.98758646647136,81.37592872778575,86.49388528764248,90.24519246419271,92.57486928304037,88.57960510253906,81.176611328125,304900.5299479167,260013.77942708333,234463.40963541667,202984.92799479168,182935.67213541668,162372.38841145832,139355.85091145834,121862.81588541667,107377.29296875,94952.99544270833,74297.16145833333,57438.712565104164,43166.84869791667,30760.831119791666,19740.710416666665,14658.8830078125,9821.386458333332,7486.380338541667,5203.2318359375,2968.1400227864583,775.1748372395833,227.97570571899413,222.65841801961264,217.1926035563151,210.776389058431,204.50025151570637,197.0478978474935,204.1303606669108,219.82704849243163,232.39067866007488,242.30617065429686,257.4453758239746,268.0766591389974,275.6031951904297,283.03040669759116,288.71826985677086,291.24319814046225,293.63604736328125,294.7318710327148,295.8780044555664,297.54212799072263,299.63444061279296,-0.0006264378627141317,0.0008935153484344483,-0.00045700271924336753,0.001704259713490804,0.0005117595195770263,-0.004523424307505289,-0.0062615315119425455,-0.04216159184773763,-0.07152976989746093,-0.07504412333170572,-0.05977980295817057,-0.05415611267089844,-0.053517723083496095,-0.04194221496582031,-0.021218554178873698,-0.011605199178059895,-0.004468313852945964,-0.00030873616536458335
1,5.835977693398793e-07,2.692697065261503e-06,2.8838713963826497e-06,-2.8216920327395202e-06,-4.5867510683213675e-06,-3.25302438189586e-06,-2.5804465015729267e-05,-2.412941927711169e-05,-1.6894789102176825e-05,-1.0649712445835272e-05,-3.6827133347590764e-06,-1.795364854236444e-06,8.856567243734996e-07,2.2630983342727023e-06,3.0626310035586356e-06,3.4212057168285053e-06,3.6520805830756825e-06,3.776070661842823e-06,3.980992672344049e-06,4.12128089616696e-06,3.916692609588305e-06,0.0689358706275622,0.20976757208506266,0.6292211453119914,2.180378818511963,7.7683967400963105,71.8998040954272,83.96887461543083,79.07712858666976,66.19048512776693,60.0060791015625,58.75059407552083,61.308513537546,71.84082050522169,69.57957152525584,78.21922149658204,81.39570412834486,86.25610911051432,89.96576182047527,92.67561340332031,90.05586649576823,82.89903004964192,305152.47734375,260288.67734375,234674.69453125,203151.30364583334,183059.46497395833,162453.608984375,139437.386328125,121946.83411458334,107465.67838541667,95040.23997395833,74380.48216145833,57517.7802734375,43246.7947265625,30843.700065104167,19826.545182291666,14745.118033854167,9907.701888020832,7572.687825520833,5289.58330078125,3055.2469401041667,863.5557291666667,227.79084243774415,223.20202662150066,217.3281458536784,211.22180404663087,205.13494288126628,197.095836130778,204.26230112711588,219.7121103922526,232.3679278055827,242.3386713663737,257.5115666548411,268.12266591389977,275.5511962890625,282.9468510945638,288.66859436035156,291.23524983723956,293.63950907389324,294.7447352091471,295.84070739746096,297.3670160929362,299.41929016113284,-0.0006714741388956706,0.0023205926020940146,0.0005291471878687541,0.0029729962348937987,0.005931025743484497,0.0010991891225179036,-0.010657501220703126,-0.050512504577636716,-0.07837791442871093,-0.07783565521240235,-0.06378803253173829,-0.053448486328125,-0.053392791748046876,-0.040966033935546875,-0.012356948852539063,0.0018014907836914062,0.011393864949544271,0.01631933848063151
2,-4.6934098160515226e-07,4.889288296302159e-06,1.6172329196706413e-06,-2.909460454247892e-06,-3.0563145022218427e-06,-5.516972548017899e-06,-2.663717605173588e-05,-2.26960905517141e-05,-1.7105105022589366e-05,-9.839535535623629e-06,-3.854573393861453e-06,-1.7449725419282914e-06,-5.199884374936422e-07,1.9353348761796953e-06,3.1855500613649688e-06,3.5532206917802494e-06,3.665646848579248e-06,3.753866379459699e-06,3.861123695969582e-06,4.067225381731987e-06,3.785942681133747e-06,0.0709296645441403,0.22407859166463215,0.6577765504519145,2.0874942461649577,7.973955986276269,69.15962180594603,85.57496693631013,83.23976175785064,68.26312131931384,61.976253262658915,58.74871826171875,59.94727251852552,71.63783959845702,69.66015528043111,78.39118815263113,81.89269205729167,87.14391784667968,90.87215525309244,93.59593454996745,91.32498677571614,84.25427551269532,305052.23046875,260332.38854166667,234742.51614583333,203221.40221354167,183131.99752604167,162477.18424479166,139441.87942708333,121954.43841145834,107481.91236979167,95067.80221354167,74426.23932291666,57575.34088541667,43309.641276041664,30911.2990234375,19895.517447916667,14814.3720703125,9978.289713541666,7644.539713541667,5363.396875,3131.4961751302085,942.7864583333334,227.51459197998048,222.67452112833658,216.9374771118164,211.55587946573894,204.93906860351564,197.53805491129557,204.25160522460936,219.64840596516927,232.1817283630371,242.12146275838217,257.27608388264974,268.01335728963215,275.4474858601888,282.8843063354492,288.65069376627605,291.19691314697263,293.5048202514648,294.5524586995443,295.587733968099,297.01427459716797,299.02193756103514,0.0003219646712144216,-0.0007314980030059814,-0.0012385427951812744,0.00010952552159627278,0.0007719775040944417,-0.0009246627489725749,-0.0064209620157877605,-0.04127632776896159,-0.0644370714823405,-0.05936113993326823,-0.046990585327148435,-0.04213784535725911,-0.043332481384277345,-0.03278681437174479,-0.014767011006673178,-0.008235486348470052,-0.003483422597249349,-0.0010145505269368489
3,-7.038557669147849e-07,5.507120901408295e-06,-1.8364517018198967e-07,-3.2337537656227748e-06,-2.2597504236424963e-06,-6.040210913245877e-06,-2.5770642484227816e-05,-2.062995918095112e-05,-1.7180546031643947e-05,-1.0316023447861273e-05,-4.198161574701468e-06,-1.2196522826949756e-06,-3.0458904802799226e-07,2.1144126852353415e-06,2.8147750223676364e-06,3.018183633685112e-06,3.0957860872149466e-06,3.2304242874185246e-06,3.160745836794376e-06,3.259877363840739e-06,3.074311340848605e-06,0.0643459310629017,0.22920535008112589,0.6647131085395813,2.090202569961548,7.644280519708991,67.73424609750509,86.04244028727213,84.955229092141,69.04485320200523,61.24033915599187,57.23694997926553,59.068008762101336,70.17479604085287,68.86298065185547,77.87894795735677,81.96837310791015,87.48938395182292,90.99655049641927,93.83587799072265,92.71856842041015,85.83712310791016,304991.75338541664,260246.50963541667,234656.13177083334,203175.25494791666,183084.75221354168,162397.633203125,139337.36770833333,121862.671875,107402.59713541667,94989.92721354167,74347.44947916667,57493.1318359375,43227.752734375,30830.2171875,19815.30625,14735.308072916667,9900.845182291667,7567.97734375,5287.675260416667,3056.933349609375,869.5388671875,228.39679794311525,222.49886983235677,216.8915980021159,211.53709157307944,205.08782679239908,197.71225102742514,204.2296989440918,219.4051648457845,232.07213719685873,242.11218338012696,257.33902333577475,268.0409823099772,275.4522008260091,282.885215250651,288.6252253214518,291.11642405192055,293.4010762532552,294.4529322306315,295.47667592366537,296.81966807047525,298.826323445638,0.0012234797080357869,0.00014314552148183188,0.0007995049158732097,-0.0006182372570037841,-0.002168158690134684,-0.004143516222635905,-0.004157431920369466,-0.034598986307779946,-0.05157960255940755,-0.047990608215332034,-0.05028826395670573,-0.05556971232096354,-0.05349648793538411,-0.035190709431966144,-0.01996752421061198,-0.018651771545410156,-0.01793635686238607,-0.017250633239746092
4,8.6622920101779e-07,5.641218885408398e-06,-6.029463500650098e-07,-2.365036919728478e-06,-2.0474965584607354e-06,-5.754095857723372e-06,-2.3360271393263487e-05,-1.8673838807957794e-05,-1.4536275965049553e-05,-9.697726715155162e-06,-4.293575797894684e-06,-1.5672535878988717e-06,-7.992979386411761e-07,2.506903963959563e-06,2.6084731924212327e-06,2.8077694606731542e-06,2.930622887932908e-06,2.9581635649397164e-06,2.8197829422243403e-06,2.8850441157075876e-06,2.810344123184928e-06,0.06698760158513746,0.23613568880745978,0.6856008870102063,2.099758125439719,7.5803774956350995,68.43909599474357,83.8143564754502,82.73374172859667,67.26495509424645,59.134760681029675,55.380448748956574,58.86966168880463,68.9529692463855,67.3658329500697,77.35336139093296,82.00105492306943,87.26302511761297,90.06710448304648,93.05014474955831,93.19097017153665,86.07876931977964,304836.69372406637,260127.66779045644,234535.07417012448,203101.74831431537,183018.63705912864,162333.01335580912,139266.97964211617,121792.4406120332,107336.5343620332,94921.43788900416,74271.02580394191,57412.66574818465,43145.23215443465,30745.1221310944,19727.974406768673,14647.955475233402,9813.694955912862,7480.852990874611,5200.638902846214,2970.155997755122,782.8649669346473,228.00187740088498,222.2671456871191,216.70852407874904,211.48097140363637,204.99585505442005,197.63881743498362,204.2760545406104,219.34852878681357,232.05068843097607,242.20973452492868,257.44052157263536,268.0607753136346,275.5541657887059,282.97518401719725,288.65508425384144,291.10689535180563,293.39423620453516,294.4800227628209,295.4806528685004,296.76874627710873,298.82517657141466,-0.00040758398063944583,0.00029419343995850116,-0.0002497249124455749,-0.001056783426846706,-0.0013466427929668505,-0.0058158794379333245,-0.00129869073258396,-0.017661169851469302,-0.026132943719254488,-0.02050330925779224,-0.022894839528190644,-0.0448845669441698,-0.05434153386666073,-0.04510331054940758,-0.025666494092505997,-0.014904825519229366,-0.006135845580041656,-0.0008103580395710419
5,4.212614536906282e-07,6.644210467735927e-06,-2.0084272061164182e-06,-6.187716887022058e-07,-2.249879374479254e-06,-6.345226817453901e-06,-2.2263374800483384e-05,-1.6439958320309717e-05,-1.4069788934042056e-05,-8.813928191860517e-06,-4.425652635594209e-06,-2.523589258392652e-06,-7.751863449811936e-07,2.133559125165145e-06,3.0154362320899965e-06,3.08848296602567e-06,3.155367448925972e-06,3.1492129589120546e-06,3.1399385382731754e-06,3.391651747127374e-06,3.230936514834563e-06,0.07068650374809901,0.2288794994354248,0.6698978701140732,2.1466428597768146,7.51114393863827,66.46516327261925,82.53492024739583,79.18472962329786,67.26290944342811,59.15939289033413,55.58475802838802,58.96871571640174,68.02897644042969,66.64937235514323,76.80699106852214,81.10759687026342,85.81342264811198,89.01605834960938,92.15674285888672,92.549658203125,85.30953267415364,304971.82916666666,260263.17083333334,234626.80234375,203232.0171875,183130.681640625,162430.999609375,139360.17291666666,121881.06354166666,107427.34192708334,95014.43190104167,74365.80924479167,57513.87005208333,43250.6298828125,30853.748763020834,19837.267838541666,14756.6400390625,9921.5318359375,7588.1689453125,5307.458984375,3076.3333984375,888.2946614583333,227.532080078125,222.51820424397786,216.8826166788737,211.34241053263347,205.10580825805664,197.79179356892902,204.3638651529948,219.33480580647787,231.98922576904297,242.21351623535156,257.3713869214058,267.96312789916993,275.5335215250651,282.93934529622396,288.6811228434245,291.1640228271484,293.49148915608725,294.5553675333659,295.58240966796876,296.8703369140625,298.9330108642578,-0.00022880236307779947,0.0008511821428934733,0.001042411724726359,-0.0008930623531341553,0.0013628681500752768,-0.006410054365793864,-0.01427164077758789,-0.029258124033610024,-0.044860426584879556,-0.044312477111816406,-0.04879805246988932,-0.0584136962890625,-0.04744307200113932,-0.029471651713053385,-0.012382316589355468,-0.0036609649658203127,0.0018677393595377604,0.005692418416341146
6,4.0935507665077844e-08,6.4043599801758925e-06,-3.022221305097143e-06,2.169205496708552e-07,-1.9043489980200927e-06,-6.747262280744811e-06,-2.0824764699985584e-05,-1.800997027506431e-05,-1.6276666428893805e-05,-9.9070913468798e-06,-4.678599846859773e-06,-2.6169737490514916e-06,3.079262872536977e-07,1.9702206676205e-06,2.7161790058016776e-06,3.2242465143402416e-06,3.589317202568054e-06,3.609821821252505e-06,3.603923444946607e-06,3.9156991988420485e-06,3.6392360925674438e-06,0.06480652467192462,0.23527164459228517,0.6317981362342835,2.2067431149072947,7.262661043802897,68.87381667395432,85.20682881673177,78.68157722453276,70.00265706380209,59.68676914994915,57.12468300362428,59.42901997814576,69.83590952555339,69.51966857910156,78.29519297281901,81.74453684488932,86.21903127034506,89.75579223632812,92.46055399576822,91.13822580973307,83.7782480875651,305120.6346354167,260350.48411458332,234696.60208333333,203302.390234375,183184.159375,162496.47721354166,139439.80013020834,121938.44921875,107468.26380208334,95047.50286458334,74386.569140625,57532.0287109375,43269.2302734375,30871.821809895835,19857.106770833332,14776.637825520833,9941.525065104166,7608.256022135417,5327.51708984375,3095.9713053385417,907.1492838541667,228.26195271809897,222.31914342244465,217.3451685587565,211.16281026204427,205.46985778808593,197.47224502563478,204.47605946858724,219.67489776611328,232.15480117797853,242.36297225952148,257.4650941292445,267.9634674072266,275.4967666625977,282.855398050944,288.6320292154948,291.1415827433268,293.48253580729164,294.52356516520183,295.5857131958008,297.000737508138,299.0669194539388,-0.0004657834768295288,-0.0009660820166269938,0.0018308659394582112,-0.001976784070332845,-0.0013799548149108886,-0.007841376463572185,-0.020030625661214194,-0.04426231384277344,-0.07265892028808593,-0.08136215209960937,-0.086949094136556,-0.0730892817179362,-0.05039202372233073,-0.031735992431640624,-0.02641010284423828,-0.01749451955159505,-0.008108584086100261,-0.00319674809773763
7,-1.1292286217212677e-08,5.063344724476338e-06,-2.39786459133029e-06,-5.923803352440397e-07,-1.1690543033182621e-06,-6.825263456751903e-06,-1.9420890991265574e-05,-1.9442744087427854e-05,-1.487575937062502e-05,-9.244144894182683e-06,-4.8460206016898155e-06,-1.3054348528385163e-06,8.40557428697745e-07,1.5974898512164752e-06,2.4310390775402388e-06,3.25092114508152e-06,4.073294500509898e-06,4.271231591701507e-06,4.28942342599233e-06,4.165270365774632e-06,3.882575159271558e-06,0.060273265551465255,0.23632205724716188,0.5852204243342082,2.1970589637756346,7.411437606811523,71.84077758789063,88.48306737840176,81.74701538085938,71.49637487406532,60.595648193359374,56.1781783717374,58.48797047932943,68.71914625714223,68.98651445011298,78.151904296875,81.43590443929037,86.3138666788737,90.145166015625,92.8629862467448,90.49173482259114,83.29251556396484,305270.41510416666,260418.68333333332,234744.14114583333,203298.229296875,183178.09479166666,162504.517578125,139457.140625,121947.77825520834,107462.70911458334,95032.90286458333,74362.98268229167,57504.0384765625,43236.65826822917,30836.076236979166,19818.161653645835,14736.2279296875,9899.333658854166,7565.128515625,5283.2759765625,3050.2142252604167,859.7417317708333,228.8471893310547,222.33149134318035,217.94914372762045,211.2021280924479,205.53532867431642,197.21686147054035,204.44507802327473,219.88373540242512,232.36733067830403,242.51153666178385,257.54332901239394,268.05486958821615,275.5530380249023,282.9411285400391,288.70407918294273,291.24024454752606,293.57566528320314,294.6184580485026,295.70535329182945,297.21008148193357,299.2737370808919,-0.00019929210344950358,-0.0013718406359354656,0.0008457422256469727,-0.00039551258087158205,-0.001959085464477539,-0.006163537502288818,-0.02238628069559733,-0.05476452509562175,-0.08162110646565755,-0.0834310531616211,-0.09025459289550782,-0.08200124104817709,-0.06877676645914714,-0.05724932352701823,-0.04138387044270833,-0.029610570271809897,-0.019786675771077473,-0.014755757649739583
8,-6.077390022119855e-07,3.9795606833770565e-06,-8.550922761195923e-07,-1.7267126900132328e-06,-1.526986023206341e-06,-6.646684011544924e-06,-2.1853372447397483e-05,-2.0543423590455128e-05,-1.6038512803335902e-05,-1.0050729852308871e-05,-5.056399511969436e-06,-1.7872795122540343e-07,9.843751138918627e-07,1.924591625874468e-06,3.47437808498802e-06,4.030177678866505e-06,4.491436438194449e-06,4.611518118082241e-06,4.614466662167019e-06,4.654375380252901e-06,4.213480124273241e-06,0.05678005480010418,0.226296447619363,0.5607138112867521,2.157863863276248,7.358357193682698,73.21626028480371,88.35686097204437,82.0399884425753,71.25744529284877,60.45880635571183,55.83207904748402,57.96386456637956,69.29417834934851,69.51799198008177,78.196765408971,81.4110427159986,86.7396424162932,90.00970370344106,92.6972329230724,90.92363637710508,83.93214704584778,305448.0220435685,260513.23262448132,234820.9292012448,203308.66779045644,183177.09206431537,162502.9424273859,139453.60645746888,121935.54421680498,107436.81094398341,94999.54058609958,74322.16117738589,57463.61268153527,43198.56141403008,30799.365177645228,19781.853912733404,14699.623265689834,9862.113500064834,7527.335362098029,5244.654803390819,3011.018958887124,820.2525771524896,229.39794630628404,222.63204683802434,218.30189602800425,211.30524080521832,205.60034597563052,197.16310353892473,204.51170925282838,220.10232486962283,232.52198759846667,242.6478428504279,257.5716165843346,268.04797591213367,275.4751816112471,282.9031931770293,288.71437686904335,291.26150284763196,293.6029703607203,294.7103795728248,295.78798387456237,297.2375497145277,299.2845580548172,-0.0006026845749977713,0.00015737703726994052,0.0008421849413036806,0.0008476292443967954,0.0003551450013125091,-0.0034963402016034264,-0.01957564927730323,-0.06250193109156185,-0.09129673415694493,-0.09369786448498485,-0.09640794176283714,-0.0825450548987171,-0.07134043032697622,-0.05729328250489294,-0.02991543370163787,-0.018198844308180435,-0.009133073798848385,-0.0035460697664759467
9,-7.672390590111415e-07,3.6342253830904764e-06,-8.990056812763214e-07,-2.5772877658406894e-06,-2.360192593187094e-06,-6.906987012674411e-06,-2.4028363986872138e-05,-2.0320562180131672e-05,-1.4970897852132719e-05,-9.999532873431841e-06,-4.652383116384347e-06,-2.7271841342250505e-07,5.724839866161347e-07,2.5194371119141578e-06,3.548214832941691e-06,3.9924168959259985e-06,4.374973165492216e-06,4.542681078116099e-06,4.575254085163275e-06,4.7977004821101826e-06,4.4854357838630675e-06,0.05795565992593765,0.22013044754664104,0.5357964277267456,2.07130509087195,6.796028772989909,69.49472970813513,86.53249315023422,81.22171715696653,70.80074568937222,60.68359483679136,55.37061561097701,58.2321843765676,69.3137191772461,69.52136840820313,77.8987280189991,81.2788009405136,86.34254099527995,89.73733164469401,92.69703826904296,91.86058146158854,85.60223541259765,305709.46770833334,260764.34166666667,235041.60520833332,203479.66419270833,183313.23671875,162601.2875,139532.94583333333,122013.93229166667,107518.99830729167,95082.82760416667,74406.356640625,57547.82369791667,43286.556966145836,30890.674348958335,19874.692903645835,14792.534505208334,9955.045442708333,7620.279982630412,5337.8396484375,3104.813020833333,915.4437174479167,229.27544911702475,222.8347292582194,218.64172236124674,211.63492228190105,205.95868886311848,197.44183781941732,204.59880498250325,220.04212697347006,232.4743288675944,242.64198404947916,257.56444034179054,268.00427220662436,275.3528528849284,282.8473602294922,288.71016591389974,291.2650939941406,293.61611328125,294.7101404825846,295.75924224853514,297.0850163777669,299.05401916503905,-0.0007649521032969157,-9.79463259379069e-05,0.0012689352035522461,0.0018808285395304361,0.00331118901570638,0.003103335698445638,-0.01352237065633138,-0.05083487828572591,-0.07810128529866536,-0.08170420328776042,-0.08064219156901041,-0.0650742212931315,-0.057616170247395834,-0.040106646219889325,-0.004756927490234375,0.0039825439453125,0.010348860422770183,0.014137713114420573
