,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100959.4033203125,5.4099100331465404e-05,2.5276622424523035e-05,5.5241677910089496e-05,2.662998934586843e-05,8.187467853228251e-05,302.7369550069173
1,101098.36321614584,7.279521475235621e-05,1.3211369514465332e-05,7.25913792848587e-05,1.2889628609021505e-05,8.549013485511144e-05,302.7304011027018
2,101235.75859375,5.745564897855123e-05,1.0417960584163666e-05,6.254282779991627e-05,1.074429601430893e-05,7.328850527604421e-05,302.71101430257164
3,101173.21399739584,6.0940968493620556e-05,1.1073052883148194e-05,5.951095372438431e-05,1.1822208762168884e-05,7.134787738323211e-05,302.69615681966144
4,101125.682421875,6.0815736651420595e-05,1.3430975377559662e-05,6.483526279528935e-05,1.3517743597428005e-05,7.835272699594498e-05,302.6894167582194
5,101220.87141927083,6.0667625317970913e-05,1.3784132897853852e-05,5.327278437713782e-05,1.4025842150052388e-05,6.730112557609877e-05,302.69145991007485
6,101350.51022022733,5.706691273852116e-05,1.4712415718348628e-05,5.815781169823361e-05,1.526775054616295e-05,7.342097371839732e-05,302.7304814268963
7,101241.37154947917,4.105065017938614e-05,1.5982799232006074e-05,4.648224761088689e-05,1.5944552918275196e-05,6.242760767539342e-05,302.72087046305336
8,101137.06751302084,5.932357162237167e-05,1.730515311161677e-05,4.92854043841362e-05,1.8820477028687794e-05,6.810265282789867e-05,302.7113726298014
9,101239.372265625,8.825932939847311e-05,2.0097258190313975e-05,8.333587708572546e-05,2.0642578601837158e-05,0.00010397468383113543,302.6941047668457
10,101388.14993489583,7.185190916061401e-05,2.129195878903071e-05,7.382403127849102e-05,2.201696236928304e-05,9.584277868270873e-05,302.68930943806964
11,101320.99641927083,7.822988554835319e-05,2.445671707391739e-05,7.318568726380667e-05,2.447304626305898e-05,9.765233844518661e-05,302.66652119954426
12,101242.77942708334,8.667043099800746e-05,3.8098605970541635e-05,8.877174307902654e-05,3.561933214465777e-05,0.0001243889331817627,302.64818242390953
13,101301.57180989583,8.698686336477598e-05,5.220444872975349e-05,8.639292791485786e-05,5.1699206233024596e-05,0.0001380895885328452,302.64285634358725
14,101388.78760373444,9.19450491790455e-05,5.361307953403204e-05,9.140715435827421e-05,5.323885016421559e-05,0.00014464343855489833,302.4545822460127
15,101322.32584635417,8.426948140064876e-05,6.016169985135396e-05,9.220554493367672e-05,6.034017230073611e-05,0.00015254424264033635,302.4376749674479
16,101252.65240885416,9.015795464317004e-05,7.138211900989214e-05,9.19125663737456e-05,7.145538305242856e-05,0.00016336565216382344,302.42153015136716
17,101320.7923828125,8.349309985836348e-05,6.917243202527364e-05,8.576695496837298e-05,7.028554876645407e-05,0.0001560494303703308,302.41041132609047
18,101463.91087239583,5.992331231633822e-05,5.5816272894541426e-05,6.129313260316849e-05,5.783718079328537e-05,0.00011913081010182699,302.4047532233178
19,101389.30709635417,7.556083922584851e-05,5.143259962399801e-05,6.830316657821337e-05,5.049786219994227e-05,0.00011880472302436829,302.4030268094141
