,wind10
0,12.683612823486328
1,12.011487007141113
2,12.598444938659668
3,12.699888229370117
4,12.29589557647705
5,12.08458137512207
6,11.423065185546875
7,11.458107948303223
8,11.63743782043457
9,12.32120132446289
10,12.818283081054688
11,13.305431365966797
12,14.769532203674316
13,16.093563079833984
14,16.62299156188965
15,16.243139266967773
16,15.745441436767578
17,16.3377628326416
18,17.565731048583984
19,17.116567611694336
20,18.504159927368164
21,17.928014755249023
22,19.541419982910156
23,20.542640686035156
24,21.189056396484375
25,23.26485824584961
26,25.89168357849121
27,28.355432510375977
28,28.82878303527832
29,27.95581817626953
30,27.1854248046875
31,28.169931411743164
32,28.837627410888672
33,26.56683921813965
34,28.272743225097656
35,29.855817794799805
36,30.15979766845703
37,28.61650276184082
38,31.595645904541016
39,31.57074737548828
40,32.27560806274414
41,28.80230140686035
42,28.870620727539062
43,31.5185604095459
44,33.94422149658203
45,35.956748962402344
46,35.15190887451172
47,36.38093566894531
48,32.90544891357422
49,32.07120132446289
50,31.233848571777344
51,29.865686416625977
52,28.77825927734375
53,27.105010986328125
54,25.969345092773438
55,25.394289016723633
56,25.631580352783203
57,25.421279907226562
58,24.155113220214844
59,24.198381423950195
60,24.05389404296875
61,24.375539779663086
62,23.725984573364258
63,23.35114097595215
64,23.688655853271484
65,22.780006408691406
66,22.40660858154297
67,22.208650588989258
68,22.707422256469727
