,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div
0,1.657684326171875,-3.4167938232421875,297.5076141357422,300.9146270751953,0.00020809099078178406,0.32313668727874756,0.15266752243041992,0.38767337799072266,6.321060936897993e-06,2.0515872165560722e-06,4985.078125,2.965576171875,-0.0024630874395370483,-0.00043662451207637787,-4396.9296875,-504.3984375,580596.8125,2690502528.0,2852096384.0,2662442.5,2690500608.0,2852675840.0,-0.3161048889160156
1,0.24775314331054688,-3.456890106201172,297.5994338989258,301.02879333496094,0.0007440894842147827,0.2835965156555176,0.17110919952392578,0.40605783462524414,1.187971793115139e-05,5.7140132412314415e-06,4717.3671875,-0.723876953125,-0.0007306784391403198,-0.00039505772292613983,-3676.24609375,71.77734375,589752.1875,2695037440.0,2854354944.0,2667165.625,2695036800.0,2854944000.0,-1.6365165710449219
2,-0.7078323364257812,-4.747211456298828,297.6840515136719,300.6088333129883,0.0007667504251003265,0.2501929998397827,0.17635202407836914,0.41817378997802734,1.0385643690824509e-05,4.621455445885658e-06,4983.21484375,0.671630859375,0.001477271318435669,-0.0004444848746061325,-3169.32421875,668.4140625,625209.6761474609,2692024320.0,2847930240.0,2664486.625,2692024320.0,2848555008.0,-1.36065673828125
3,-1.1375160217285156,-4.080043792724609,297.5949401855469,300.78878021240234,0.00049603171646595,0.30399835109710693,0.21445608139038086,0.367800235748291,2.2610416635870934e-05,-3.016320988535881e-07,5579.4296875,2.7598876953125,0.00023803114891052246,-0.00046301819384098053,-4039.9296875,363.96484375,670331.75,2683272448.0,2836477824.0,2656028.25,2683272320.0,2837147904.0,-0.6096839904785156
4,-3.6155357360839844,-3.7520217895507812,297.6895523071289,301.26229095458984,0.00025785062462091446,0.36941003799438477,0.13598251342773438,0.2788534164428711,1.743622124195099e-05,2.473359927535057e-06,3877.6328125,8.991943359375,-0.0026849955320358276,-0.00016952306032180786,-4018.7734375,-580.75390625,744557.8275146484,2686567552.0,2836643456.0,2659568.875,2686565760.0,2837389440.0,-0.08116531372070312
5,-5.076194763183594,-2.0951271057128906,297.9675064086914,301.47396087646484,0.00025289785116910934,0.1936889886856079,0.06569766998291016,0.08461856842041016,9.232302545569837e-06,1.310836523771286e-06,743.265625,0.8782958984375,0.00019735097885131836,9.49278473854065e-05,-744.8515625,243.57421875,672046.4415283203,2693042944.0,2842329472.0,2666063.0,2693040384.0,2843001856.0,0.3936882019042969
6,-4.301990509033203,-2.9069442749023438,298.131591796875,301.43641662597656,0.00016521569341421127,0.12918782234191895,0.0747455358505249,0.03995990753173828,3.2558455131947994e-06,1.6492558643221855e-06,1299.3984375,0.183837890625,0.0027025938034057617,-5.18355518579483e-05,-176.57421875,943.87890625,555988.125,2690147968.0,2843556096.0,2662790.375,2690149760.0,2844113152.0,0.2379608154296875
7,-3.316722869873047,-2.8808326721191406,298.1109390258789,301.6217727661133,7.942132651805878e-05,0.0858614444732666,0.09809446334838867,0.0393977165222168,2.549437340348959e-06,1.1221272870898247e-06,1043.33203125,-2.203369140625,-0.00024211406707763672,-0.00019511952996253967,-806.46875,-218.59375,520767.5625,2684085248.0,2838118144.0,2656691.25,2684086144.0,2838638720.0,-0.024608612060546875
8,-4.424247741699219,-3.550830841064453,298.1958312988281,301.51358795166016,0.00014318246394395828,0.07563400268554688,0.11913466453552246,0.04343414306640625,2.987275365740061e-06,9.740469977259636e-07,1589.81640625,-3.29443359375,-0.002405226230621338,-0.0003748387098312378,-1829.07421875,-1162.80859375,544819.6094970703,2687781120.0,2846097664.0,2659963.25,2687783680.0,2846641536.0,-0.5648460388183594
9,-4.194007873535156,-2.3899078369140625,298.3235626220703,300.9790267944336,0.001181301660835743,0.07779049873352051,0.14167141914367676,0.03583383560180664,2.3196334950625896e-06,2.2316817194223404e-07,2139.99609375,-1.6591796875,-0.0009783357381820679,-0.0003987066447734833,-1764.70703125,-610.203125,533038.5625,2693474048.0,2855378304.0,2665289.0,2693475456.0,2855910912.0,-1.6089019775390625
10,-3.8676986694335938,-1.2321891784667969,298.01969146728516,300.12066650390625,0.0013527506962418556,0.10335302352905273,0.15567636489868164,0.055364131927490234,3.892171662300825e-06,4.6333298087120056e-08,3955.41796875,0.131591796875,9.521842002868652e-05,-0.0005238130688667297,-2703.30859375,-64.19921875,572762.4375,2690477312.0,2855407232.0,2662030.5,2690478592.0,2855979648.0,-1.6098594665527344
11,-3.8518524169921875,0.468994140625,297.8703842163086,300.2418518066406,0.0010983878746628761,0.22858858108520508,0.11088776588439941,0.06368255615234375,8.205650374293327e-06,1.459149643778801e-06,4186.515625,7.693359375,0.0010706186294555664,-0.00035618990659713745,-2734.09375,601.53515625,553267.5625,2683467264.0,2846009728.0,2655280.25,2683468800.0,2846562304.0,-0.8934707641601562
12,-4.493202209472656,2.3655052185058594,297.8461227416992,300.68155670166016,0.000629824586212635,0.15186071395874023,0.12091994285583496,0.15150070190429688,5.702138878405094e-06,2.4654436856508255e-06,1447.17578125,4.61962890625,-0.0010317713022232056,-0.00010248646140098572,-1306.015625,-139.25390625,562855.4859619141,2686938240.0,2849316352.0,2658735.625,2686938880.0,2849879680.0,-0.421722412109375
13,-4.240604400634766,4.087360382080078,298.0926513671875,300.7005386352539,0.0012041311711072922,0.08762073516845703,0.11205160617828369,0.07696056365966797,3.363762516528368e-06,2.0709121599793434e-06,3393.90234375,4.76318359375,-0.0012119710445404053,-0.0003978852182626724,-2611.90234375,-251.0390625,600439.576171875,2691791488.0,2852889728.0,2663682.625,2691796096.0,2853488512.0,-1.244598388671875
14,-4.467700958251953,2.5588150024414062,298.1811981201172,300.37532806396484,0.0013686548918485641,0.22753477096557617,0.17203712463378906,0.10428857803344727,8.3498889580369e-06,3.7280842661857605e-06,4998.765625,5.65625,0.0005518794059753418,-0.00045146234333515167,-3286.9375,677.02734375,634274.169921875,2689124992.0,2850065536.0,2661065.5,2689126272.0,2850700672.0,-1.5490531921386719
15,-4.473537445068359,3.7913970947265625,298.13291931152344,300.30384826660156,0.0007775500416755676,0.22205960750579834,0.13145828247070312,0.08526468276977539,8.663220796734095e-06,4.159752279520035e-06,3414.5546875,9.454833984375,0.002191990613937378,-0.0001391032710671425,-1789.6328125,1233.1640625,678660.3303222656,2683692160.0,2842557312.0,2655857.5,2683694592.0,2843234816.0,-0.7900238037109375
16,-4.584575653076172,3.516693115234375,298.1721878051758,300.7132110595703,0.0004474334418773651,0.13402807712554932,0.12842893600463867,0.08737945556640625,3.114691935479641e-06,5.6282151490449905e-06,2621.046875,10.5390625,-0.0009691119194030762,-6.318837404251099e-05,-2344.0625,59.95703125,717280.9455566406,2688147584.0,2846953472.0,2660283.875,2688146688.0,2847673344.0,-0.22551345825195312
17,-5.761604309082031,3.6036033630371094,298.2530517578125,300.94339752197266,0.00022743269801139832,0.1003350019454956,0.08927857875823975,0.056288719177246094,3.0152732506394386e-06,3.983965143561363e-06,1479.23046875,10.234619140625,-0.0002581775188446045,3.731623291969299e-05,-1279.86328125,268.71484375,763692.375,2691703424.0,2849441280.0,2663909.125,2691702272.0,2850208512.0,0.17679977416992188
18,-6.508312225341797,3.845539093017578,298.2012634277344,300.6380386352539,0.0008443053811788559,0.09071183204650879,0.09671378135681152,0.05240058898925781,5.321460776031017e-06,6.058253347873688e-07,1958.3046875,12.39306640625,0.00039727985858917236,-4.6654604375362396e-05,-1313.1640625,502.89453125,785673.3692626953,2690877952.0,2849717248.0,2662990.625,2690876032.0,2850502528.0,-0.7774276733398438
19,-6.868846893310547,3.3000030517578125,298.0103073120117,300.0500030517578,0.0014896318316459656,0.13872790336608887,0.1111295223236084,0.06307363510131836,4.018482286483049e-06,9.746290743350983e-07,2896.6015625,8.704833984375,0.000500023365020752,-0.0002016788348555565,-1818.71484375,547.19140625,753557.4217529297,2684460160.0,2844063616.0,2656550.5,2684461056.0,2844817280.0,-1.5279006958007812
20,-7.895305633544922,2.5135345458984375,297.8204574584961,300.11510467529297,0.0010661054402589798,0.13470566272735596,0.14359068870544434,0.11467552185058594,6.750284228473902e-06,9.690411388874054e-06,2312.2109375,8.77587890625,-0.0014573633670806885,-0.00023698434233665466,-1913.16015625,-161.3671875,761413.7419433594,2686392448.0,2847916160.0,2658299.5,2686390656.0,2848677120.0,-1.145721435546875
21,-8.156929016113281,1.9740982055664062,297.8505554199219,300.21033477783203,0.0010522222146391869,0.11422455310821533,0.12097859382629395,0.18129253387451172,7.013790309429169e-06,3.7957215681672096e-06,2992.92578125,4.1103515625,-0.0015500932931900024,-0.0003220755606889725,-2434.2890625,-273.1484375,812143.4932861328,2693048064.0,2855476096.0,2664837.25,2693048320.0,2856288256.0,-1.2042083740234375
