,wind10
0,9.055525779724121
1,9.49489974975586
2,9.967382431030273
3,10.777473449707031
4,10.362154960632324
5,10.228134155273438
6,11.537615776062012
7,11.480875968933105
8,11.222219467163086
9,11.345111846923828
10,11.124656677246094
11,12.140846252441406
12,12.369697570800781
13,11.962531089782715
14,12.619073867797852
15,12.532842636108398
16,13.594125747680664
17,13.806087493896484
18,14.759236335754395
19,14.140822410583496
20,14.385856628417969
21,14.65629768371582
22,15.767284393310547
23,17.378490447998047
24,16.587116241455078
25,17.214073181152344
26,17.31127166748047
27,18.951745986938477
28,19.710744857788086
29,20.62329864501953
30,19.66554069519043
31,20.867677688598633
32,21.112804412841797
33,20.74152374267578
34,23.15816307067871
35,23.902568817138672
36,24.53118324279785
37,23.627784729003906
38,23.874378204345703
39,23.666357040405273
40,22.46208381652832
41,20.625598907470703
42,18.776395797729492
43,18.5576171875
44,17.20359230041504
45,16.925437927246094
46,16.162004470825195
47,15.488909721374512
48,14.938870429992676
